trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Start.started,welcome.started,Start.stopped,vedio_withaudio_B1.started,movie.started,sound_1.started,sound_1.stopped,vedio_withaudio_B1.stopped,movie.stopped,Block2.started,text.started,key_resp.started,Block2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_again.started,text_3.started,text_3.stopped,start_again.stopped,Vedio_audio_B2.started,movie_2.started,sound_2.started,sound_2.stopped,Vedio_audio_B2.stopped,movie_2.stopped,thank_you.started,text_2.started,text_2.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
269,0,269,0,,,,,346.46898450003937,,,,,346.449462399818,346.46898450003937,346.7973089797888,,347.73127499967813,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
270,0,270,0,,,,,347.7498563998379,,,,,347.73305279994383,347.7498563998379,348.13081787968986,348.6773771997541,349.0145827997476,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
271,0,271,0,,,,,349.0301215997897,,,,,349.0162558997981,349.0301215997897,349.397457779618,349.95755419973284,350.29784889984876,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
272,0,272,0,,,,,350.3146412996575,,,,,350.2995381997898,350.3146412996575,350.6314082799945,351.2373407999985,351.58104229997844,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
273,0,273,0,,,,,351.59765419969335,,,,,351.5827791998163,351.59765419969335,351.9308430796955,352.4774172999896,352.8643923997879,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
274,0,274,0,,,,,352.9089476997033,,,,,352.8661441998556,352.9089476997033,353.2641860798467,353.82728679990396,354.1480099996552,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
275,0,275,0,,,,,354.18995909998193,,,,,354.1496966998093,354.18995909998193,354.4975384797435,355.1073206998408,355.4312652000226,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
276,0,276,0,,,,,355.46932599972934,,,,,355.432947000023,355.46932599972934,355.83083777991123,356.3766520996578,356.7146211997606,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
277,0,277,0,,,,,356.7494655996561,,,,,356.71635330002755,356.7494655996561,357.06416517985053,357.60678799962625,357.9979818998836,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
278,0,278,0,,,,,358.0294468998909,,,,,357.99965589959174,358.0294468998909,358.36426027980633,358.87766129989177,359.2817358998582,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
279,0,279,0,,,,,359.30881639989093,,,,,359.28342069964856,359.30881639989093,359.63086607982405,360.22680699964985,360.5645804000087,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
280,0,280,0,,,,,360.58953160000965,,,,,360.5663041998632,360.58953160000965,360.8642240797635,361.4775095996447,361.8479994996451,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
281,0,281,0,,,,,361.8694926998578,,,,,361.84969449974597,361.8694926998578,362.1975725798402,362.7577221998945,363.13124649971724,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
282,0,282,0,,,,,363.1494668996893,,,,,363.1330248997547,363.1494668996893,363.4807607799303,364.0266562998295,364.4145490997471,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
283,0,283,0,,,,,364.43110919976607,,,,,364.4163254997693,364.43110919976607,364.71418837993406,365.2867751000449,365.6979407998733,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
284,0,284,0,,,,,365.7144629997201,,,,,365.6996432999149,365.7144629997201,366.0476588800084,366.60675369994715,366.98117169970647,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
285,0,285,0,,,,,366.9986565997824,,,,,366.98292539967224,366.9986565997824,367.2808320799377,,368.26451559970155,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
286,0,286,0,,,,,368.30939149996266,,,,,368.26620669988915,368.30939149996266,368.5808931796346,369.1275543998927,369.548179899808,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
287,0,287,0,,,,,369.58987499959767,,,,,369.5498851998709,369.58987499959767,369.8810353798326,370.456649299711,370.83137739961967,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
288,0,288,0,,,,,370.87371399998665,,,,,370.83301469963044,370.87371399998665,371.18091597990133,371.7366700996645,372.1147067998536,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
289,0,289,0,,,,,372.14984579989687,,,,,372.1164078996517,372.14984579989687,372.4976230796892,373.0267226998694,373.3979809996672,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
290,0,290,0,,,,,373.42954059969634,,,,,373.39971459982917,373.42954059969634,373.74766057985835,374.277644299902,374.68136509973556,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
291,0,291,0,,,,,374.70968770002946,,,,,374.6831049998291,374.70968770002946,374.99760277965106,375.60671520000324,375.96477859979495,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
292,0,292,0,,,,,375.9893775996752,,,,,375.9663878995925,375.9893775996752,376.364408680005,,377.247975199949,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
293,0,293,0,,,,,377.2695744000375,,,,,377.24974469980225,377.2695744000375,377.5644035798032,378.1068141995929,378.5313761997968,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
294,0,294,0,,,,,378.54909290000796,,,,,378.5331089999527,378.54909290000796,378.93095807987265,379.4777222997509,379.8157387999818,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
295,0,295,0,,,,,379.831349699758,,,,,379.81745549989864,379.831349699758,380.1809501799289,380.75765509996563,381.24602489965037,381.2922818996012,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
296,0,296,0,,,,,381.2922818996012,,,,,381.2477594995871,381.2922818996012,381.5477835799102,382.1271102000028,382.5316118998453,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
297,0,297,0,,,,,382.57260699989274,,,,,382.5333321997896,382.57260699989274,382.84770587994717,383.4576903996058,383.8146873996593,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
298,0,298,0,,,,,383.851758599747,,,,,383.81643039966,383.851758599747,384.1311582799535,384.67699219984934,385.0980677995831,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
299,0,299,0,,,,,385.13348779967055,,,,,385.09978439984843,385.13348779967055,385.43104727962054,386.00678029982373,386.3814840000123,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
300,0,300,0,,,,,386.4125382998027,,,,,386.3831973997876,386.4125382998027,386.76439187978394,387.3267831997946,387.6648732996546,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
301,0,301,0,,,,,387.6929933000356,,,,,387.66651629982516,387.6929933000356,388.0478220798541,388.6067762998864,388.94813419971615,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
302,0,302,0,,,,,388.9725676998496,,,,,388.9499207995832,388.9725676998496,389.26458597998135,389.87685110000893,390.2318900995888,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
303,0,303,0,,,,,390.2523992997594,,,,,390.233618399594,390.2523992997594,390.63098767981865,,391.51487159961835,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
304,0,304,0,,,,,391.5321954996325,,,,,391.51661289995536,391.5321954996325,391.89766107988544,392.40696379961446,392.79852749966085,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
305,0,305,0,,,,,392.8149466998875,,,,,392.8002323997207,392.8149466998875,393.13145847967826,393.6578611996956,394.0815576999448,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
306,0,306,0,,,,,394.09848549962044,,,,,394.0832341997884,394.09848549962044,394.4143450798001,394.9567457996309,395.3647326999344,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
307,0,307,0,,,,,395.3812845996581,,,,,395.36644429992884,395.3812845996581,395.7310964798089,396.307986299973,396.64793769968674,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
308,0,308,0,,,,,396.69337719958276,,,,,396.6496261996217,396.69337719958276,397.03112417995,397.6370492996648,397.9314589998685,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
309,0,309,0,,,,,397.97274019988254,,,,,397.93323569977656,397.97274019988254,398.31447207997553,398.8577209999785,399.2152461996302,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
310,0,310,0,,,,,399.2527664997615,,,,,399.2169654997997,399.2527664997615,399.5479348797817,400.057822200004,400.49821949983016,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
311,0,311,0,,,,,400.53191259969026,,,,,400.4999303999357,400.53191259969026,400.86481327959336,401.42782250000164,401.781500400044,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
312,0,312,0,,,,,401.81312619987875,,,,,401.7831371999346,401.81312619987875,402.1145230799448,402.6577714998275,403.06493610003963,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
313,0,313,0,,,,,403.0924280998297,,,,,403.06661310000345,403.0924280998297,403.38095267978497,403.9869939000346,404.3482885998674,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
314,0,314,0,,,,,404.37262779986486,,,,,404.3499951995909,404.37262779986486,404.681259379955,405.236959700007,405.6315506999381,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
315,0,315,0,,,,,405.6531670000404,,,,,405.6332506998442,405.6531670000404,405.9645017797593,406.4861331996508,406.9148870999925,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
316,0,316,0,,,,,406.93230429990217,,,,,406.91666319966316,406.93230429990217,407.23114957963116,407.78682319959626,408.1989885997027,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
317,0,317,0,,,,,408.214954899624,,,,,408.20072409976274,408.214954899624,408.5145601800177,409.12692389963195,409.6288023996167,409.67537879990414,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
318,0,318,0,,,,,409.67537879990414,,,,,409.63055769959465,409.67537879990414,409.98120747995563,410.5869735996239,410.9149426999502,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
319,0,319,0,,,,,410.9541944996454,,,,,410.9166856999509,410.9541944996454,411.264535079943,411.83802889985964,412.19961469992995,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
320,0,320,0,,,,,412.23464679997414,,,,,412.20166929997504,412.23464679997414,412.54835977987386,413.10692719975486,413.4984005000442,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
321,0,321,0,,,,,413.51488869963214,,,,,413.5001429999247,413.51488869963214,413.89794717985205,414.47801909968257,414.78161069983616,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
322,0,322,0,,,,,414.7979575996287,,,,,414.7833572998643,414.7979575996287,415.1645164799411,415.7277926998213,416.0649488000199,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
323,0,323,0,,,,,416.0816758000292,,,,,416.06669689994305,416.0816758000292,416.4312499796506,417.02700849995017,417.34826299967244,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
324,0,324,0,,,,,417.3647737996653,,,,,417.3499202998355,417.3647737996653,417.7479212798644,418.33706649998203,418.6326486999169,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
325,0,325,0,,,,,418.67534559965134,,,,,418.6343348999508,418.67534559965134,419.031213079812,419.6377507997677,419.9316120999865,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
326,0,326,0,,,,,419.9545993995853,,,,,419.933299199678,419.9545993995853,420.23110567987897,420.8270643996075,421.2148695997894,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
327,0,327,0,,,,,421.2342636999674,,,,,421.2165627996437,421.2342636999674,421.54789427970536,422.08774539968,422.49880319973454,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
328,0,328,0,,,,,422.51515089999884,,,,,422.5004873997532,422.51515089999884,422.8480061797891,423.4077752996236,423.93025959981605,423.9766174997203,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
329,0,329,0,,,,,423.9766174997203,,,,,423.9320357996039,423.9766174997203,424.3316285798792,424.88704529963434,425.21496919961646,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
330,0,330,0,,,,,425.25567189976573,,,,,425.21668259985745,425.25567189976573,425.5146719797049,426.12705869972706,426.498356399592,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
331,0,331,0,,,,,426.53656739974394,,,,,426.50009859958664,426.53656739974394,426.8979765798431,427.47706269985065,427.7816957999021,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
332,0,332,0,,,,,427.81548259966075,,,,,427.78339249966666,427.81548259966075,428.1146957797464,428.6372024999,429.065020899754,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
333,0,333,0,,,,,429.09641959983855,,,,,429.0667130998336,429.09641959983855,429.3646831798833,429.90804789960384,430.34842219995335,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
334,0,334,0,,,,,430.37727809976786,,,,,430.3501672996208,430.37727809976786,430.6479268798139,431.2371176998131,431.63172309985384,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
335,0,335,0,,,,,431.65577319962904,,,,,431.6334665999748,431.65577319962904,431.93131697992794,432.49813879979774,432.915242199786,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
336,0,336,0,,,,,432.93571379967034,,,,,432.91700419969857,432.93571379967034,433.2646385796834,433.8069647997618,434.19831490004435,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
337,0,337,0,,,,,434.21569069987163,,,,,434.20002999994904,434.21569069987163,434.5980280798394,435.1078587998636,435.4821677999571,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
338,0,338,0,,,,,435.4985765996389,,,,,435.4839472998865,435.4985765996389,435.78119127987884,436.38784939981997,436.7650854997337,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
339,0,339,0,,,,,436.7815131000243,,,,,436.76686899969354,436.7815131000243,437.14794507971965,437.73800319992006,438.04832339985296,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
340,0,340,0,,,,,438.064836199861,,,,,438.05011259997264,438.064836199861,438.41463178000413,438.97799699986354,439.33222540002316,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
341,0,341,0,,,,,439.37638269970194,,,,,439.3339543999173,439.37638269970194,439.68141027982347,440.2071345997974,440.61512389965355,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
342,0,342,0,,,,,440.65601229993626,,,,,440.6168622998521,440.65601229993626,440.99801867990755,441.5880582998507,441.89844789961353,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
343,0,343,0,,,,,441.9363780999556,,,,,441.9001370999031,441.9363780999556,442.2813035796862,442.8770707999356,443.1817944999784,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
344,0,344,0,,,,,443.21587229985744,,,,,443.1835636999458,443.21587229985744,443.5482668799814,444.15720239980146,444.46550539974123,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
345,0,345,0,,,,,444.49627769971266,,,,,444.467221299652,444.49627769971266,444.78133667982183,,445.748312599957,,,,,,,,,,,,,,,,,,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
