erp,kind,subject,iteration,PL,PA,TWMA,FAL_0.25,FAL_0.5,FAL_0.75
mmn,bn,sd023,15,0.28125,-3.7101666732750913,-2.273759853787553,0.224609375,0.25390625,0.279296875
mmn,bn,sd023,16,0.27734375,-2.880366550610347,-1.3146406633449133,0.228515625,0.255859375,0.27734375
mmn,bn,sd023,17,0.263671875,-5.155980192332182,-2.0142799337107733,0.234375,0.259765625,0.28125
mmn,bn,sd023,18,0.32421875,-5.1471046294256535,-0.6932380578334959,0.212890625,0.224609375,0.240234375
mmn,bn,sd023,19,0.271484375,-3.6385200177418215,-2.0191681857914814,0.23828125,0.2578125,0.275390625
mmn,bn,sd023,20,0.263671875,-1.7789685513322802,-1.6456942940058965,0.2265625,0.25,0.267578125
mmn,bn,sd023,21,0.265625,-3.0886070798897443,-1.7225128374738379,0.216796875,0.25390625,0.2734375
mmn,bn,sd023,22,0.263671875,-2.6430808283601763,-0.546760440565186,0.23046875,0.25390625,0.26171875
mmn,bn,sd023,23,0.2890625,-2.0269593538517525,-1.5294304633875504,0.22265625,0.255859375,0.28125
mmn,bn,sd023,24,0.26953125,-4.844915104909708,-0.7480299629868427,0.23046875,0.26171875,0.271484375
mmn,bn,sd023,25,,-2.035174117484866,-0.5601654528850317,0.212890625,0.2265625,0.244140625
mmn,bn,sd023,26,0.2578125,-3.535659094410409,-2.1454331942910283,0.244140625,0.263671875,0.287109375
mmn,bn,sd023,27,0.251953125,-3.820718094995802,-2.032129759978809,0.22265625,0.24609375,0.267578125
mmn,bn,sd023,28,0.26953125,-2.472679095342209,-1.699231371028277,0.21875,0.244140625,0.26953125
mmn,bn,sd023,29,0.251953125,-3.8700755649409095,-1.9845864197346867,0.220703125,0.248046875,0.275390625
mmn,bn,sd023,30,0.287109375,-3.6099032667409965,-1.800584125038788,0.21875,0.25390625,0.28125
mmn,bn,sd023,31,0.3125,-2.302751492776534,-1.2861271908034653,0.228515625,0.25390625,0.279296875
mmn,bn,sd023,32,0.29296875,-2.5615125660650557,-1.9260153018454989,0.228515625,0.25390625,0.28125
mmn,bn,sd023,33,0.2890625,-5.116029980112191,-1.8918619102116616,0.232421875,0.25390625,0.28125
mmn,bn,sd023,34,0.255859375,-3.6307101465556255,-1.574769766870261,0.220703125,0.248046875,0.265625
mmn,bn,sd023,35,0.2734375,-5.421381827721648,-0.661812289196082,0.263671875,0.275390625,0.296875
mmn,bn,sd023,36,0.255859375,-2.9749901057308827,-1.7216759454804218,0.23828125,0.259765625,0.28515625
mmn,bn,sd023,37,0.283203125,-2.0427830318529616,-2.474373191930193,0.23828125,0.263671875,0.287109375
mmn,bn,sd023,38,0.26953125,-3.2657860630764626,-1.5626856253581642,0.2265625,0.251953125,0.2734375
mmn,bn,sd023,39,0.29296875,-4.929469691519659,-1.0188610037667833,0.21875,0.255859375,0.283203125
mmn,bn,sd023,40,0.265625,-3.6255370652515095,-1.3415165798644981,0.216796875,0.2578125,0.2734375
mmn,bn,sd023,41,0.259765625,-5.641920542817289,-1.8418223549538821,0.2421875,0.259765625,0.27734375
mmn,bn,sd023,42,0.267578125,-3.2790526219501133,-1.358669993758515,0.2265625,0.26171875,0.283203125
mmn,bn,sd023,43,0.232421875,-0.7352417689156976,-0.21030665315527092,0.21484375,0.224609375,0.26171875
mmn,bn,sd023,44,0.267578125,-4.534048302346592,-1.766880163419394,0.234375,0.26171875,0.27734375
mmn,bn,sd023,45,0.2734375,-4.764696020754203,-1.8841856876300946,0.244140625,0.265625,0.283203125
mmn,bn,sd023,46,0.2578125,-3.4856573593485862,-2.792333014487505,0.228515625,0.2578125,0.28515625
mmn,bn,sd023,47,0.267578125,-3.1688847313459068,-2.0499558181506083,0.234375,0.259765625,0.28125
mmn,bn,sd023,48,0.26953125,-3.804258546291675,-0.1527149520467277,0.267578125,0.2734375,0.279296875
mmn,bn,sd023,49,0.3203125,-1.550687801807483,-1.1749907745020536,0.2265625,0.25390625,0.28125
mmn,bn,sd024,0,0.228515625,-3.804086886153492,-0.9137020102651919,0.23046875,0.2578125,0.287109375
mmn,bn,sd024,1,0.26171875,-1.775997237541143,-1.1563183910253647,0.255859375,0.2734375,0.291015625
mmn,bn,sd024,2,0.2890625,-4.22739939292801,-1.0179320347583103,0.275390625,0.287109375,0.296875
mmn,bn,sd024,3,0.259765625,-2.3518019014656613,-0.8239041363606681,0.25390625,0.271484375,0.287109375
mmn,bn,sd024,4,0.197265625,-1.3851784513206233,-0.8814469679791278,0.265625,0.28125,0.29296875
mmn,bn,sd024,5,0.25,-1.1425266175439837,-1.412723874739053,0.23046875,0.248046875,0.271484375
mmn,bn,sd024,6,0.255859375,-1.1539376594572714,-1.4084081028236497,0.234375,0.25390625,0.279296875
mmn,bn,sd024,7,0.283203125,-4.025258698490668,-1.2091007823160302,0.259765625,0.27734375,0.291015625
mmn,bn,sd024,8,0.28515625,-4.099337163258197,-1.1299430668880666,0.263671875,0.279296875,0.2890625
mmn,bn,sd024,9,0.2578125,-3.1094884411635038,-1.7590054917655462,0.244140625,0.263671875,0.28515625
mmn,bn,sd024,10,0.232421875,-2.607851809458676,-0.7809152837395296,0.234375,0.259765625,0.283203125
mmn,bn,sd024,11,0.28515625,-1.853570421526594,-1.4675894282534008,0.259765625,0.279296875,0.294921875
mmn,bn,sd024,12,0.28515625,-2.77498754136356,-1.8308280897263596,0.23828125,0.26171875,0.283203125
mmn,bn,sd024,13,0.291015625,-1.5924699888276344,-1.0088593005548525,0.26953125,0.28515625,0.298828125
mmn,bn,sd024,14,0.28515625,-2.6941259485267874,-1.7174283516131454,0.24609375,0.271484375,0.2890625
mmn,bn,sd024,15,0.2578125,-2.0054226247300857,-1.5249108619884104,0.251953125,0.2734375,0.294921875
mmn,bn,sd024,16,0.2890625,-5.076319534408338,-1.2045630810376617,0.25390625,0.27734375,0.291015625
mmn,bn,sd024,17,0.287109375,-3.2667718330855307,-1.3472115939023896,0.244140625,0.26953125,0.287109375
mmn,bn,sd024,18,0.2890625,-3.5906409417493874,-1.2189482934858407,0.248046875,0.2734375,0.291015625
mmn,bn,sd024,19,0.244140625,-3.640583307745313,-1.1456263385846253,0.240234375,0.267578125,0.29296875
mmn,bn,sd024,20,0.2578125,-2.4577529793592974,-1.6782661985123208,0.236328125,0.2578125,0.28125
mmn,bn,sd024,21,0.255859375,-2.962987772330791,-1.6427941585414008,0.23828125,0.259765625,0.28515625
mmn,bn,sd024,22,0.25390625,-2.1944184312685833,-0.6672958188794093,0.248046875,0.26171875,0.279296875
mmn,bn,sd024,23,0.2890625,-3.18722278378663,-0.8431712131690178,0.2578125,0.279296875,0.29296875
mmn,bn,sd024,24,0.25,-2.334500577642137,-1.463609966872394,0.234375,0.251953125,0.2734375
mmn,bn,sd024,25,0.287109375,-2.5464882320272,-1.415497842082963,0.24609375,0.265625,0.283203125
mmn,bn,sd024,26,0.2578125,-2.778119153308448,-1.2779606416845573,0.244140625,0.265625,0.28515625
mmn,bn,sd024,27,0.287109375,-2.750391027981907,-1.219487185162064,0.251953125,0.26953125,0.287109375
mmn,bn,sd024,28,0.2578125,-3.382084460243919,-0.7250724603983327,0.25390625,0.267578125,0.283203125
mmn,bn,sd024,29,0.287109375,-2.3438835551491404,-0.6974476649107962,0.240234375,0.2578125,0.279296875
mmn,bn,sd024,30,0.2890625,-2.0310567188429602,-1.7714880242742366,0.232421875,0.263671875,0.287109375
mmn,bn,sd024,31,0.287109375,-2.5944041459400795,-1.1825686005067857,0.25390625,0.2734375,0.2890625
mmn,bn,sd024,32,0.255859375,-3.5546541958986304,-1.5469486987720895,0.248046875,0.26953125,0.29296875
mmn,bn,sd024,33,0.26171875,-3.8289235037051985,-1.1463116566024756,0.244140625,0.26171875,0.279296875
mmn,bn,sd024,34,0.287109375,-3.6544959429593096,-0.38494642409105806,0.287109375,0.291015625,0.296875
mmn,bn,sd024,35,0.259765625,-3.2141324940548115,-1.2821147663468986,0.251953125,0.26953125,0.287109375
mmn,bn,sd024,36,0.26171875,-2.183962906926552,-0.7353849028584273,0.251953125,0.26953125,0.2890625
mmn,bn,sd024,37,0.2890625,-3.078943073056294,-0.8524248094455579,0.25390625,0.27734375,0.2890625
mmn,bn,sd024,38,0.2890625,-1.2022795899064715,-1.3147462185038996,0.2578125,0.27734375,0.291015625
mmn,bn,sd024,39,0.29296875,-2.65233385438594,-1.2144557532808689,0.240234375,0.267578125,0.2890625
mmn,bn,sd024,40,0.287109375,-5.153661850674212,-1.241474185306354,0.265625,0.283203125,0.294921875
mmn,bn,sd024,41,0.287109375,-3.7043736080681136,-1.891905872077749,0.244140625,0.265625,0.28515625
mmn,bn,sd024,42,0.25,-4.2157856577259905,-2.066299370079027,0.23046875,0.251953125,0.27734375
mmn,bn,sd024,43,0.29296875,-2.2558951218137446,-0.5228171615806889,0.2734375,0.28515625,0.294921875
mmn,bn,sd024,44,0.224609375,-2.5889004229799624,-1.4938198176761566,0.232421875,0.267578125,0.287109375
mmn,bn,sd024,45,0.255859375,-2.5338519895875877,-1.9136428985200775,0.240234375,0.263671875,0.287109375
mmn,bn,sd024,46,0.267578125,-2.3230912577715572,-0.9649424810276704,0.255859375,0.2734375,0.2890625
mmn,bn,sd024,47,0.26171875,-2.6975510889315015,-0.8527744439433496,0.259765625,0.2734375,0.291015625
mmn,bn,sd024,48,0.287109375,-3.2719976691238255,-1.0636277826140697,0.25390625,0.2734375,0.2890625
mmn,bn,sd024,49,0.255859375,-1.799016009333205,-1.4850327455381247,0.23828125,0.259765625,0.283203125
mmn,bn,sd025,0,0.267578125,-4.386999998474862,-2.9138376530202055,0.251953125,0.26953125,0.2890625
mmn,bn,sd025,1,0.263671875,-3.2025135357166645,-2.3053204592736267,0.248046875,0.265625,0.283203125
mmn,bn,sd025,2,0.29296875,-4.261571690521766,-2.4612237555804515,0.251953125,0.271484375,0.291015625
mmn,bn,sd025,3,0.26171875,-4.900621138453355,-1.872365700359181,0.248046875,0.265625,0.283203125
mmn,bn,sd025,4,0.267578125,-4.762752402799028,-2.968359516056015,0.24609375,0.265625,0.28515625
mmn,bn,sd025,5,0.28515625,-4.169927288136081,-2.4626828056076,0.25390625,0.271484375,0.287109375
mmn,bn,sd025,6,0.263671875,-4.28424721186807,-2.4635583708148134,0.24609375,0.265625,0.28515625
mmn,bn,sd025,7,0.263671875,-4.883541806974338,-2.820515696487759,0.251953125,0.26953125,0.287109375
mmn,bn,sd025,8,0.263671875,-4.4657895606137465,-2.294431201937669,0.251953125,0.267578125,0.287109375
mmn,bn,sd025,9,0.265625,-4.418699458279336,-2.584698078577846,0.251953125,0.267578125,0.28515625
mmn,bn,sd025,10,0.263671875,-3.675181132877251,-2.201595457029206,0.25390625,0.26953125,0.287109375
mmn,bn,sd025,11,0.26953125,-2.8609222702624426,-2.088333155572822,0.25,0.267578125,0.28515625
mmn,bn,sd025,12,0.259765625,-4.6485073418985765,-2.5334911383500764,0.25,0.263671875,0.28125
mmn,bn,sd025,13,0.28515625,-4.584469250922192,-2.5264453889206164,0.251953125,0.271484375,0.2890625
mmn,bn,sd025,14,0.259765625,-4.844147682041784,-3.118329691946623,0.248046875,0.267578125,0.287109375
mmn,bn,sd025,15,0.26171875,-3.4962816297220747,-1.972018808992269,0.25390625,0.271484375,0.2890625
mmn,bn,sd025,16,0.28125,-4.0639021869666445,-2.5205691605328324,0.24609375,0.267578125,0.287109375
mmn,bn,sd025,17,0.265625,-4.541414629344102,-2.1925058025917066,0.25390625,0.271484375,0.287109375
mmn,bn,sd025,18,0.267578125,-4.017023037225032,-2.4566486512694308,0.248046875,0.267578125,0.287109375
mmn,bn,sd025,19,0.28125,-5.162354888814189,-2.7199342301933336,0.25,0.267578125,0.28515625
mmn,bn,sd025,20,0.28125,-5.233767632433221,-2.6962379092386257,0.251953125,0.26953125,0.287109375
mmn,bn,sd025,21,0.263671875,-3.8043313385638076,-2.578189035530519,0.25,0.267578125,0.287109375
mmn,bn,sd025,22,0.28515625,-5.129646530618522,-2.7170968575227077,0.24609375,0.265625,0.28515625
mmn,bn,sd025,23,0.267578125,-5.224204713457426,-2.294511575171189,0.255859375,0.2734375,0.2890625
mmn,bn,sd025,24,0.283203125,-4.201787055253041,-2.495288920897981,0.25,0.26953125,0.287109375
mmn,bn,sd025,25,0.267578125,-4.68931701587929,-2.5901686526457866,0.244140625,0.265625,0.287109375
mmn,bn,sd025,26,0.263671875,-4.733551935819205,-2.271467763870716,0.25,0.267578125,0.28515625
mmn,bn,sd025,27,0.26953125,-5.311270469801563,-2.6551378873482587,0.251953125,0.271484375,0.2890625
mmn,bn,sd025,28,0.265625,-6.343107941854154,-2.5557218637141568,0.25,0.267578125,0.283203125
mmn,bn,sd025,29,0.28515625,-3.184921702883427,-2.8579198476329735,0.244140625,0.267578125,0.287109375
mmn,bn,sd025,30,0.263671875,-4.690468699921751,-2.6573876898866295,0.248046875,0.265625,0.283203125
mmn,bn,sd025,31,0.263671875,-3.9063899097009784,-2.3072731378712787,0.244140625,0.265625,0.287109375
mmn,bn,sd025,32,0.265625,-3.626981466715641,-2.3334381264606248,0.25390625,0.271484375,0.2890625
mmn,bn,sd025,33,0.267578125,-4.644612311580671,-2.844566987147949,0.244140625,0.265625,0.283203125
mmn,bn,sd025,34,0.263671875,-4.706344308722063,-2.9350152135012886,0.251953125,0.26953125,0.28515625
mmn,bn,sd025,35,0.26171875,-5.0604565599270925,-3.02837103032582,0.248046875,0.265625,0.28515625
mmn,bn,sd025,36,0.26953125,-5.213206530613636,-2.540996105727217,0.25,0.26953125,0.287109375
mmn,bn,sd025,37,0.265625,-5.469560785205168,-2.7050382482849735,0.251953125,0.26953125,0.287109375
mmn,bn,sd025,38,0.26953125,-2.9888060750133656,-2.0874549454671154,0.25390625,0.26953125,0.28515625
mmn,bn,sd025,39,0.265625,-6.1043806189873555,-2.263120580191517,0.2578125,0.2734375,0.291015625
mmn,bn,sd025,40,0.263671875,-4.712550467695495,-2.6666379466775263,0.248046875,0.265625,0.283203125
mmn,bn,sd025,41,0.263671875,-4.245779445982548,-2.460636568256151,0.248046875,0.267578125,0.28515625
mmn,bn,sd025,42,0.271484375,-4.968117822666661,-2.7229746543082203,0.25,0.267578125,0.28515625
mmn,bn,sd025,43,0.287109375,-3.757756326700325,-2.0085862450968506,0.2578125,0.275390625,0.291015625
mmn,bn,sd025,44,0.28515625,-5.073033556897407,-2.0293167576491933,0.25,0.267578125,0.28515625
mmn,bn,sd025,45,0.28515625,-4.656012421672302,-2.971995212336606,0.24609375,0.265625,0.28515625
mmn,bn,sd025,46,0.265625,-4.212808532674594,-2.6499312709165563,0.25,0.265625,0.283203125
mmn,bn,sd025,47,0.265625,-4.316960452008172,-2.4634182235372553,0.25,0.267578125,0.28515625
mmn,bn,sd025,48,0.279296875,-4.337193776002785,-2.8362002589919872,0.25390625,0.271484375,0.2890625
mmn,bn,sd025,49,0.259765625,-3.297702876334249,-2.210318938177423,0.25,0.267578125,0.287109375
mmn,bn,sd026,0,0.310546875,-3.9394263207184297,0.4219547414922947,0.328125,0.328125,0.328125
mmn,bn,sd026,1,0.30859375,-3.7706186541189393,-0.18939364618336324,0.3125,0.314453125,0.318359375
mmn,bn,sd026,2,0.3046875,-2.2526516921731146,-0.9033029847433939,0.283203125,0.296875,0.306640625
mmn,bn,sd026,3,0.30859375,-3.401058196672497,-0.032319787633011694,0.3203125,0.322265625,0.322265625
mmn,bn,sd026,4,0.306640625,-2.4031277834108646,-0.452534173016757,0.298828125,0.3046875,0.310546875
mmn,bn,sd026,5,0.30859375,-5.128173380673165,-0.3796725778486908,0.306640625,0.310546875,0.314453125
mmn,bn,sd026,6,0.306640625,-3.234592784482524,-0.05783224090704884,0.31640625,0.318359375,0.3203125
mmn,bn,sd026,7,0.30859375,-1.7442343464984384,-0.15942835536324598,0.310546875,0.3125,0.31640625
mmn,bn,sd026,8,0.283203125,-3.0954706586242784,-0.8866523480198261,0.28125,0.291015625,0.30078125
mmn,bn,sd026,9,0.30859375,-3.2503656974134256,-0.9754397986931269,0.28515625,0.298828125,0.30859375
mmn,bn,sd026,10,0.306640625,-4.052564145473975,-0.16879444877527225,0.3125,0.314453125,0.318359375
mmn,bn,sd026,11,0.279296875,-3.9650304798010803,-0.6913746839581042,0.294921875,0.302734375,0.310546875
mmn,bn,sd026,12,0.30078125,-1.7299808626942532,-0.673689718430847,0.29296875,0.298828125,0.306640625
mmn,bn,sd026,13,0.30859375,-3.0034196648488374,-1.3124607769235692,0.275390625,0.294921875,0.306640625
mmn,bn,sd026,14,0.30859375,-3.317898606634068,-0.2984798491723723,0.3046875,0.310546875,0.314453125
mmn,bn,sd026,15,0.310546875,-2.9748316163129944,-0.14384584002859738,0.314453125,0.31640625,0.318359375
mmn,bn,sd026,16,0.310546875,-2.6170165516886756,-0.356566340998873,0.306640625,0.310546875,0.314453125
mmn,bn,sd026,17,0.30078125,-3.728861372413938,-0.17692625702840073,0.30859375,0.3125,0.31640625
mmn,bn,sd026,18,0.30859375,-1.8985012206894305,-0.7339848021372506,0.287109375,0.298828125,0.310546875
mmn,bn,sd026,19,0.3046875,-1.6239738988510442,0.11587458644649536,0.328125,0.328125,0.328125
mmn,bn,sd026,20,0.30078125,-4.507305510429887,-0.3375937371406716,0.3046875,0.30859375,0.314453125
mmn,bn,sd026,21,0.302734375,-2.813600966986882,0.08420088057621829,0.328125,0.328125,0.328125
mmn,bn,sd026,22,0.306640625,-2.7179092307260944,-0.8648470816644114,0.283203125,0.296875,0.30859375
mmn,bn,sd026,23,0.28125,-1.3500844006106205,-0.54129615229455,0.2890625,0.298828125,0.30859375
mmn,bn,sd026,24,0.306640625,-2.1506684413186337,-0.3447932140674066,0.3046875,0.310546875,0.314453125
mmn,bn,sd026,25,0.3046875,-2.8117152967004317,-0.06792842875885026,0.314453125,0.31640625,0.3203125
mmn,bn,sd026,26,0.298828125,-4.224620159686819,-0.2455841841720057,0.306640625,0.30859375,0.314453125
mmn,bn,sd026,27,0.3125,-3.916100283312247,0.11259447753500908,0.328125,0.328125,0.328125
mmn,bn,sd026,28,0.3046875,-4.949026098527578,-1.443621616476862,0.263671875,0.2890625,0.3046875
mmn,bn,sd026,29,0.3046875,-3.923262941373951,-0.8001187852732023,0.291015625,0.298828125,0.30859375
mmn,bn,sd026,30,0.302734375,-2.5811005252658723,0.4231759537783169,0.328125,0.328125,0.328125
mmn,bn,sd026,31,0.306640625,-4.08421139765923,-0.9260217913384962,0.29296875,0.302734375,0.310546875
mmn,bn,sd026,32,0.306640625,-1.571048661461459,-0.3525838785548923,0.30078125,0.306640625,0.3125
mmn,bn,sd026,33,0.302734375,-2.2124328507057767,0.08197226815015575,0.328125,0.328125,0.328125
mmn,bn,sd026,34,0.30078125,-2.4715021771492824,-0.43428393480695676,0.30078125,0.306640625,0.3125
mmn,bn,sd026,35,0.28125,-3.4889237429101567,-1.122773827268607,0.279296875,0.2890625,0.30078125
mmn,bn,sd026,36,0.3046875,-3.223581748369995,-0.4121455064585536,0.30078125,0.306640625,0.3125
mmn,bn,sd026,37,0.30859375,-1.9785375975373727,-0.43734876628613334,0.302734375,0.30859375,0.314453125
mmn,bn,sd026,38,0.30859375,-3.536503237235097,-0.12231704690272624,0.314453125,0.31640625,0.318359375
mmn,bn,sd026,39,0.3046875,-4.233579289776044,-0.8369048549103375,0.28125,0.294921875,0.3046875
mmn,bn,sd026,40,0.306640625,-5.1482886331129265,-0.5870567186989814,0.298828125,0.3046875,0.3125
mmn,bn,sd026,41,0.30859375,-4.906196917118263,-1.3654354077913369,0.2734375,0.2890625,0.3046875
mmn,bn,sd026,42,0.306640625,-1.766292510624221,-0.6818984953552761,0.29296875,0.302734375,0.310546875
mmn,bn,sd026,43,0.306640625,0.12715416330986562,-0.5915086379307789,0.296875,0.3046875,0.310546875
mmn,bn,sd026,44,0.302734375,-2.058263490350789,0.00504697186677156,0.328125,0.328125,0.328125
mmn,bn,sd026,45,0.30859375,-2.4481163104848753,-0.6880039258677697,0.296875,0.3046875,0.3125
mmn,bn,sd026,46,0.298828125,-2.871916114106557,-1.0664622286073338,0.287109375,0.296875,0.306640625
mmn,bn,sd026,47,0.310546875,-2.5377786597272607,0.1581738578379917,0.328125,0.328125,0.328125
mmn,bn,sd026,48,0.3046875,-2.0531192627481007,-0.04544873771314274,0.31640625,0.318359375,0.3203125
mmn,bn,sd026,49,0.306640625,-2.7779832599928964,-0.7257510143188028,0.291015625,0.30078125,0.30859375
mmn,bn,sd027,0,0.298828125,0.6421833354034181,0.37463149511130983,0.328125,0.328125,0.328125
mmn,bn,sd027,1,0.291015625,-0.005334216725542851,-0.6288346575061773,0.240234375,0.26171875,0.287109375
mmn,bn,sd027,2,0.31640625,-1.5555213036999544,-0.24862104535855417,0.30078125,0.30859375,0.314453125
mmn,bn,sd027,3,0.298828125,-1.3949194081009806,0.06825778689976526,0.328125,0.328125,0.328125
mmn,bn,sd027,4,0.30078125,-2.8937551981735146,0.024543128500800707,0.328125,0.328125,0.328125
mmn,bn,sd027,5,0.298828125,-1.7839308803482377,-0.48041507416828466,0.29296875,0.30078125,0.310546875
mmn,bn,sd027,6,0.296875,-3.5410091991988715,-1.3288485311259288,0.25390625,0.283203125,0.296875
mmn,bn,sd027,7,0.298828125,-2.3614065859982905,-0.24133442128107604,0.30078125,0.3046875,0.310546875
mmn,bn,sd027,8,0.296875,-1.1688021694999073,-0.011378606896438492,0.3203125,0.322265625,0.32421875
mmn,bn,sd027,9,0.30078125,-0.9574227682669052,-0.5296333489357177,0.28515625,0.294921875,0.3046875
mmn,bn,sd027,10,0.294921875,-0.6891254782782374,-0.4265951654669959,0.2890625,0.298828125,0.30859375
mmn,bn,sd027,11,0.306640625,-0.9479160042075518,-0.26465881286383025,0.26171875,0.296875,0.306640625
mmn,bn,sd027,12,0.294921875,-1.5331590361826823,-0.6111884447792211,0.271484375,0.2890625,0.30078125
mmn,bn,sd027,13,0.291015625,-0.5074750789283557,-0.48650082340594675,0.28125,0.291015625,0.30078125
mmn,bn,sd027,14,0.296875,-1.5510914369584285,0.2326340305621313,0.328125,0.328125,0.328125
mmn,bn,sd027,15,0.298828125,-0.06665634176720726,-0.22334936718539553,0.29296875,0.30078125,0.30859375
mmn,bn,sd027,16,0.294921875,-1.225202039405127,-0.6260806682011807,0.265625,0.28515625,0.296875
mmn,bn,sd027,17,0.294921875,-0.455496698349067,-0.5908879606211523,0.28125,0.29296875,0.3046875
mmn,bn,sd027,18,0.296875,-0.8242560684841348,0.03849972667520606,0.328125,0.328125,0.328125
mmn,bn,sd027,19,0.302734375,-0.03473276547899898,0.6786799543441104,0.328125,0.328125,0.328125
mmn,bn,sd027,20,0.310546875,-2.339551474829678,0.27100755959827116,0.328125,0.328125,0.328125
mmn,bn,sd027,21,0.296875,-1.4406646055510406,-0.3193830838396522,0.27734375,0.291015625,0.30078125
mmn,bn,sd027,22,0.302734375,-0.33569348588075676,-0.8926965645781743,0.259765625,0.287109375,0.302734375
mmn,bn,sd027,23,0.306640625,-0.7780713038470579,0.245885022546172,0.328125,0.328125,0.328125
mmn,bn,sd027,24,0.298828125,-0.2572733036045213,-0.32333727732051193,0.29296875,0.298828125,0.3046875
mmn,bn,sd027,25,0.283203125,-0.7408399636368221,-0.9378366288894279,0.263671875,0.28125,0.298828125
mmn,bn,sd027,26,0.298828125,-1.2044507163995732,0.015734853541582775,0.328125,0.328125,0.328125
mmn,bn,sd027,27,0.298828125,-1.3389189425813228,-0.26698709930351455,0.296875,0.302734375,0.30859375
mmn,bn,sd027,28,0.306640625,-1.7794405920673553,0.2670797251075667,0.328125,0.328125,0.328125
mmn,bn,sd027,29,0.318359375,-0.8463203656689672,-0.05239980458986909,0.318359375,0.3203125,0.322265625
mmn,bn,sd027,30,0.27734375,-0.2856284700567471,-0.9063188512306354,0.23828125,0.265625,0.287109375
mmn,bn,sd027,31,0.291015625,-0.9824150516497732,0.39610983565104874,0.328125,0.328125,0.328125
mmn,bn,sd027,32,0.30078125,-1.697837561496471,0.28071902780432195,0.328125,0.328125,0.328125
mmn,bn,sd027,33,0.296875,-0.37378361445900676,-0.17779049662625276,0.294921875,0.298828125,0.3046875
mmn,bn,sd027,34,0.298828125,-0.3502330108442161,0.0872183600268688,0.328125,0.328125,0.328125
mmn,bn,sd027,35,0.3125,-1.4043427653323985,-0.32145689483764023,0.29296875,0.302734375,0.310546875
mmn,bn,sd027,36,0.298828125,-0.8552716014098045,-0.6906829883902998,0.279296875,0.29296875,0.3046875
mmn,bn,sd027,37,0.302734375,-2.256533221000151,-0.7699395277594289,0.26953125,0.29296875,0.3046875
mmn,bn,sd027,38,0.296875,-1.9684326611985776,-1.368179215435084,0.244140625,0.265625,0.291015625
mmn,bn,sd027,39,0.30078125,-1.9608493288408029,0.5359257236270695,0.328125,0.328125,0.328125
mmn,bn,sd027,40,0.3046875,-0.25019634163645055,-0.054508701747506765,0.310546875,0.314453125,0.318359375
mmn,bn,sd027,41,0.30078125,-3.121939850386447,-0.7775810507926338,0.28125,0.294921875,0.3046875
mmn,bn,sd027,42,0.294921875,-1.4714721726152982,-0.6646644618892006,0.28125,0.29296875,0.302734375
mmn,bn,sd027,43,0.30078125,-0.7062865041881384,-0.6514536019704393,0.25390625,0.28515625,0.30078125
mmn,bn,sd027,44,0.283203125,-1.2767007774270798,-0.793436942914168,0.265625,0.28125,0.298828125
mmn,bn,sd027,45,0.296875,-1.6890877083537543,0.3412379436038392,0.328125,0.328125,0.328125
mmn,bn,sd027,46,0.19921875,0.6618413365458351,-0.3185674775415741,0.2890625,0.298828125,0.30859375
mmn,bn,sd027,47,0.296875,-0.7678509638059985,0.7695096139480592,0.328125,0.328125,0.328125
mmn,bn,sd027,48,0.30078125,-2.5703349650642955,-0.2557802056160549,0.298828125,0.3046875,0.310546875
mmn,bn,sd027,49,0.30078125,-2.6131015458294193,-0.507948639246369,0.287109375,0.296875,0.306640625
mmn,bn,sd028,0,0.296875,-3.729892608871554,-0.6934231335652102,0.263671875,0.28125,0.294921875
mmn,bn,sd028,1,0.296875,-3.974845944354017,-0.8093482039531816,0.23828125,0.265625,0.29296875
mmn,bn,sd028,2,0.30859375,-4.16317272489581,-0.6242683251781009,0.275390625,0.29296875,0.306640625
mmn,bn,sd028,3,0.291015625,-3.7880571837556904,-0.5855046829476068,0.259765625,0.283203125,0.298828125
mmn,bn,sd028,4,0.306640625,-3.9131975160783408,-0.8851725092240859,0.244140625,0.267578125,0.298828125
mmn,bn,sd028,5,0.287109375,-3.3649884712218925,-1.1987591343832174,0.2265625,0.263671875,0.287109375
mmn,bn,sd028,6,0.294921875,-2.9245056716723004,-0.1287392734708737,0.27734375,0.287109375,0.291015625
mmn,bn,sd028,7,0.283203125,-3.7049841525461367,-0.7212448255756417,0.23828125,0.26953125,0.287109375
mmn,bn,sd028,8,0.3046875,-3.4559301922399177,-0.29104695459801905,0.296875,0.302734375,0.310546875
mmn,bn,sd028,9,0.302734375,-3.253832377880776,-0.20032700335143006,0.236328125,0.291015625,0.30078125
mmn,bn,sd028,10,0.302734375,-3.6720607661258016,-1.0090081483359854,0.244140625,0.26953125,0.298828125
mmn,bn,sd028,11,0.30078125,-5.111121126877196,-0.4332023382607185,0.291015625,0.298828125,0.306640625
mmn,bn,sd028,12,0.30078125,-4.89098641697472,-1.05698924816509,0.244140625,0.275390625,0.296875
mmn,bn,sd028,13,0.30859375,-4.865878203613295,-0.18583334120196449,0.306640625,0.310546875,0.314453125
mmn,bn,sd028,14,0.3046875,-3.4665787324121102,-0.4840759441535284,0.25,0.29296875,0.3046875
mmn,bn,sd028,15,0.30859375,-4.54595499453248,-1.227614009302327,0.23828125,0.265625,0.296875
mmn,bn,sd028,16,0.302734375,-3.8906772506156213,-0.8528417948300097,0.248046875,0.2734375,0.298828125
