LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1715672397.337454,3690016.000,15129,4,EM,1,100,RS
1715672397.391965,3690068.000,15129,4,EM,1,100,RB
1715672397.446476,3690120.000,15129,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672397.500986,3690172.000,15129,4,EM,1,100,PS
1715672397.553663,3690222.250,15160,4,EM,1,100,RS
1715672397.606339,3690272.500,15160,4,EM,1,100,RB
1715672397.659015,3690322.750,15160,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672397.711691,3690373.000,15160,4,EM,1,100,PS
1715672397.764367,3690423.250,15194,4,EM,1,100,RS
1715672397.817043,3690473.500,15194,4,EM,1,100,RB
1715672397.869720,3690523.750,15194,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672397.922395,3690574.000,15194,4,EM,1,100,PS
1715672397.993679,3690642.000,15236,4,EM,1,100,RS
1715672398.064962,3690710.000,15236,4,EM,1,100,RB
1715672398.136245,3690778.000,15236,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672398.207528,3690846.000,15236,4,EM,1,100,PS
1715672398.260204,3690896.250,15269,4,EM,1,100,RS
1715672398.312881,3690946.500,15269,4,EM,1,100,RB
1715672398.365557,3690996.750,15269,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672398.418233,3691047.000,15269,4,EM,1,100,PS
1715672398.470909,3691097.250,15303,4,EM,1,100,RS
1715672398.523585,3691147.500,15303,4,EM,1,100,RB
1715672398.576261,3691197.750,15303,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672398.628937,3691248.000,15303,4,EM,1,100,PS
1715672398.681614,3691298.250,15337,4,EM,1,100,RS
1715672398.734290,3691348.500,15337,4,EM,1,100,RB
1715672398.786966,3691398.750,15337,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672398.839642,3691449.000,15337,4,EM,1,100,PS
1715672398.892318,3691499.250,15368,4,EM,1,100,RS
1715672398.944994,3691549.500,15368,4,EM,1,100,RB
1715672398.997671,3691599.750,15368,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672399.050347,3691650.000,15368,4,EM,1,100,PS
1715672399.103023,3691700.250,15402,4,EM,1,100,RS
1715672399.155699,3691750.500,15402,4,EM,1,100,RB
1715672399.208375,3691800.750,15402,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672399.261051,3691851.000,15402,4,EM,1,100,PS
1715672399.313728,3691901.250,15436,4,EM,1,100,RS
1715672399.366404,3691951.500,15436,4,EM,1,100,RB
1715672399.419080,3692001.750,15436,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672399.471756,3692052.000,15436,4,EM,1,100,PS
1715672399.524432,3692102.250,15469,4,EM,1,100,RS
1715672399.577108,3692152.500,15469,4,EM,1,100,RB
1715672399.629785,3692202.750,15469,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672399.682461,3692253.000,15469,4,EM,1,100,PS
1715672399.735137,3692303.250,15503,4,EM,1,100,RS
1715672399.787813,3692353.500,15503,4,EM,1,100,RB
1715672399.840489,3692403.750,15503,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672399.893165,3692454.000,15503,4,EM,1,100,PS
1715672399.945842,3692504.250,15538,4,EM,1,100,RS
1715672399.998518,3692554.500,15538,4,EM,1,100,RB
1715672400.051194,3692604.750,15538,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672400.103870,3692655.000,15538,4,EM,1,100,PS
1715672400.156546,3692705.250,15571,4,EM,1,100,RS
1715672400.209222,3692755.500,15571,4,EM,1,100,RB
1715672400.261899,3692805.750,15571,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672400.314575,3692856.000,15571,4,EM,1,100,PS
1715672400.367251,3692906.250,15605,4,EM,1,100,RS
1715672400.419927,3692956.500,15605,4,EM,1,100,RB
1715672400.472603,3693006.750,15605,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672400.525279,3693057.000,15605,4,EM,1,100,PS
1715672400.579528,3693108.750,15643,4,EM,1,100,RS
1715672400.633776,3693160.500,15643,4,EM,1,100,RB
1715672400.688025,3693212.250,15643,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672400.742274,3693264.000,15643,4,EM,1,100,PS
1715672400.818798,3693337.000,15676,4,EM,1,100,RS
1715672400.895323,3693410.000,15676,4,EM,1,100,RB
1715672400.971847,3693483.000,15676,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672401.048372,3693556.000,15676,4,EM,1,100,PS
1715672401.109434,3693614.250,15713,4,EM,1,100,RS
1715672401.170497,3693672.500,15713,4,EM,1,100,RB
1715672401.231559,3693730.750,15713,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672401.292622,3693789.000,15713,4,EM,1,100,PS
1715672401.345298,3693839.250,15749,4,EM,1,100,RS
1715672401.397974,3693889.500,15749,4,EM,1,100,RB
1715672401.450650,3693939.750,15749,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672401.503326,3693990.000,15749,4,EM,1,100,PS
1715672401.556002,3694040.250,15780,4,EM,1,100,RS
1715672401.608679,3694090.500,15780,4,EM,1,100,RB
1715672401.661355,3694140.750,15780,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672401.714031,3694191.000,15780,4,EM,1,100,PS
1715672401.766707,3694241.250,15814,4,EM,1,100,RS
1715672401.819383,3694291.500,15814,4,EM,1,100,RB
1715672401.872059,3694341.750,15814,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672401.924736,3694392.000,15814,4,EM,1,100,PS
1715672401.977412,3694442.250,15849,4,EM,1,100,RS
1715672402.030088,3694492.500,15849,4,EM,1,100,RB
1715672402.082764,3694542.750,15849,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672402.135440,3694593.000,15849,4,EM,1,100,PS
1715672402.188116,3694643.250,15882,4,EM,1,100,RS
1715672402.240793,3694693.500,15882,4,EM,1,100,RB
1715672402.293469,3694743.750,15882,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672402.346145,3694794.000,15882,4,EM,1,100,PS
1715672402.400393,3694845.750,15921,4,EM,1,100,RS
1715672402.454642,3694897.500,15921,4,EM,1,100,RB
1715672402.508891,3694949.250,15921,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672402.563139,3695001.000,15921,4,EM,1,100,PS
1715672402.615815,3695051.250,15953,4,EM,1,100,RS
1715672402.668492,3695101.500,15953,4,EM,1,100,RB
1715672402.721168,3695151.750,15953,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672402.773844,3695202.000,15953,4,EM,1,100,PS
1715672402.826520,3695252.250,15986,4,EM,1,100,RS
1715672402.879196,3695302.500,15986,4,EM,1,100,RB
1715672402.931872,3695352.750,15986,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672402.984549,3695403.000,15986,4,EM,1,100,PS
1715672403.037225,3695453.250,16018,4,EM,1,100,RS
1715672403.089901,3695503.500,16018,4,EM,1,100,RB
1715672403.142577,3695553.750,16018,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672403.195253,3695604.000,16018,4,EM,1,100,PS
1715672403.247929,3695654.250,16056,4,EM,1,100,RS
1715672403.300606,3695704.500,16056,4,EM,1,100,RB
1715672403.353282,3695754.750,16056,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672403.405958,3695805.000,16056,4,EM,1,100,PS
1715672403.464662,3695861.000,16095,4,EM,1,100,RS
1715672403.523365,3695917.000,16095,4,EM,1,100,RB
1715672403.582069,3695973.000,16095,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672403.640773,3696029.000,16095,4,EM,1,100,PS
1715672403.693449,3696079.250,16127,4,EM,1,100,RS
1715672403.746125,3696129.500,16127,4,EM,1,100,RB
1715672403.798801,3696179.750,16127,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672403.851478,3696230.000,16127,4,EM,1,100,PS
1715672403.904154,3696280.250,16160,4,EM,1,100,RS
1715672403.956830,3696330.500,16160,4,EM,1,100,RB
1715672404.009506,3696380.750,16160,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672404.062182,3696431.000,16160,4,EM,1,100,PS
1715672404.114858,3696481.250,16193,4,EM,1,100,RS
1715672404.167535,3696531.500,16193,4,EM,1,100,RB
1715672404.220211,3696581.750,16193,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672404.272887,3696632.000,16193,4,EM,1,100,PS
1715672404.325563,3696682.250,16226,4,EM,1,100,RS
1715672404.378239,3696732.500,16226,4,EM,1,100,RB
1715672404.430915,3696782.750,16226,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672404.483592,3696833.000,16226,4,EM,1,100,PS
1715672404.536268,3696883.250,16264,4,EM,1,100,RS
1715672404.588944,3696933.500,16264,4,EM,1,100,RB
1715672404.641620,3696983.750,16264,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672404.694296,3697034.000,16264,4,EM,1,100,PS
1715672404.746972,3697084.250,16296,4,EM,1,100,RS
1715672404.799649,3697134.500,16296,4,EM,1,100,RB
1715672404.852325,3697184.750,16296,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672404.905001,3697235.000,16296,4,EM,1,100,PS
1715672404.957677,3697285.250,16330,4,EM,1,100,RS
1715672405.010353,3697335.500,16330,4,EM,1,100,RB
1715672405.063029,3697385.750,16330,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672405.115705,3697436.000,16330,4,EM,1,100,PS
1715672405.168382,3697486.250,16365,4,EM,1,100,RS
1715672405.221058,3697536.500,16365,4,EM,1,100,RB
1715672405.273734,3697586.750,16365,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672405.326410,3697637.000,16365,4,EM,1,100,PS
1715672405.379348,3697687.500,16398,4,EM,1,100,RS
1715672405.432287,3697738.000,16398,4,EM,1,100,RB
1715672405.485225,3697788.500,16398,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672405.538163,3697839.000,16398,4,EM,1,100,PS
1715672405.590577,3697889.000,16436,4,EM,1,100,RS
1715672405.642991,3697939.000,16436,4,EM,1,100,RB
1715672405.695405,3697989.000,16436,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672405.747819,3698039.000,16436,4,EM,1,100,PS
1715672405.800496,3698089.250,16470,4,EM,1,100,RS
1715672405.853172,3698139.500,16470,4,EM,1,100,RB
1715672405.905848,3698189.750,16470,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672405.958524,3698240.000,16470,4,EM,1,100,PS
1715672406.013035,3698292.000,16504,4,EM,1,100,RS
1715672406.067545,3698344.000,16504,4,EM,1,100,RB
1715672406.122056,3698396.000,16504,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672406.176567,3698448.000,16504,4,EM,1,100,PS
1715672406.231339,3698500.250,16538,4,EM,1,100,RS
1715672406.286112,3698552.500,16538,4,EM,1,100,RB
1715672406.340885,3698604.750,16538,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672406.395658,3698657.000,16538,4,EM,1,100,PS
1715672406.449906,3698708.750,16571,4,EM,1,100,RS
1715672406.504155,3698760.500,16571,4,EM,1,100,RB
1715672406.558403,3698812.250,16571,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672406.612652,3698864.000,16571,4,EM,1,100,PS
1715672406.665328,3698914.250,16605,4,EM,1,100,RS
1715672406.718004,3698964.500,16605,4,EM,1,100,RB
1715672406.770680,3699014.750,16605,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672406.823357,3699065.000,16605,4,EM,1,100,PS
1715672406.877605,3699116.750,16639,4,EM,1,100,RS
1715672406.931854,3699168.500,16639,4,EM,1,100,RB
1715672406.986102,3699220.250,16639,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672407.040351,3699272.000,16639,4,EM,1,100,PS
1715672407.093813,3699323.000,16673,4,EM,1,100,RS
1715672407.147276,3699374.000,16673,4,EM,1,100,RB
1715672407.200738,3699425.000,16673,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672407.254200,3699476.000,16673,4,EM,1,100,PS
1715672407.306877,3699526.250,16707,4,EM,1,100,RS
1715672407.359553,3699576.500,16707,4,EM,1,100,RB
1715672407.412229,3699626.750,16707,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672407.464905,3699677.000,16707,4,EM,1,100,PS
1715672407.520988,3699730.500,16743,4,EM,1,100,RS
1715672407.577071,3699784.000,16743,4,EM,1,100,RB
1715672407.633154,3699837.500,16743,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672407.689237,3699891.000,16743,4,EM,1,100,PS
1715672407.741914,3699941.250,16777,4,EM,1,100,RS
1715672407.794590,3699991.500,16777,4,EM,1,100,RB
1715672407.847266,3700041.750,16777,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672407.899942,3700092.000,16777,4,EM,1,100,PS
1715672407.952618,3700142.250,16809,4,EM,1,100,RS
1715672408.005294,3700192.500,16809,4,EM,1,100,RB
1715672408.057971,3700242.750,16809,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672408.110647,3700293.000,16809,4,EM,1,100,PS
1715672408.163323,3700343.250,16842,4,EM,1,100,RS
1715672408.215999,3700393.500,16842,4,EM,1,100,RB
1715672408.268675,3700443.750,16842,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672408.321351,3700494.000,16842,4,EM,1,100,PS
1715672408.374552,3700544.750,16879,4,EM,1,100,RS
1715672408.427752,3700595.500,16879,4,EM,1,100,RB
1715672408.480952,3700646.250,16879,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672408.534153,3700697.000,16879,4,EM,1,100,PS
1715672408.586829,3700747.250,16913,4,EM,1,100,RS
1715672408.639505,3700797.500,16913,4,EM,1,100,RB
1715672408.692181,3700847.750,16913,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672408.744857,3700898.000,16913,4,EM,1,100,PS
1715672408.811161,3700961.250,16954,4,EM,1,100,RS
1715672408.877465,3701024.500,16954,4,EM,1,100,RB
1715672408.943769,3701087.750,16954,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672409.010072,3701151.000,16954,4,EM,1,100,PS
1715672409.062749,3701201.250,16988,4,EM,1,100,RS
1715672409.115425,3701251.500,16988,4,EM,1,100,RB
1715672409.168101,3701301.750,16988,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672409.220777,3701352.000,16988,4,EM,1,100,PS
1715672409.273453,3701402.250,17020,4,EM,1,100,RS
1715672409.326129,3701452.500,17020,4,EM,1,100,RB
1715672409.378806,3701502.750,17020,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672409.431482,3701553.000,17020,4,EM,1,100,PS
1715672409.484158,3701603.250,17055,4,EM,1,100,RS
1715672409.536834,3701653.500,17055,4,EM,1,100,RB
1715672409.589510,3701703.750,17055,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672409.642186,3701754.000,17055,4,EM,1,100,PS
1715672409.694863,3701804.250,17087,4,EM,1,100,RS
1715672409.747539,3701854.500,17087,4,EM,1,100,RB
1715672409.800215,3701904.750,17087,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672409.852891,3701955.000,17087,4,EM,1,100,PS
1715672409.905567,3702005.250,17123,4,EM,1,100,RS
1715672409.958243,3702055.500,17123,4,EM,1,100,RB
1715672410.010920,3702105.750,17123,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672410.063596,3702156.000,17123,4,EM,1,100,PS
1715672410.116272,3702206.250,17156,4,EM,1,100,RS
1715672410.168948,3702256.500,17156,4,EM,1,100,RB
1715672410.221624,3702306.750,17156,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672410.274300,3702357.000,17156,4,EM,1,100,PS
1715672410.326977,3702407.250,17189,4,EM,1,100,RS
1715672410.379653,3702457.500,17189,4,EM,1,100,RB
1715672410.432329,3702507.750,17189,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672410.485005,3702558.000,17189,4,EM,1,100,PS
1715672410.537681,3702608.250,17225,4,EM,1,100,RS
1715672410.590357,3702658.500,17225,4,EM,1,100,RB
1715672410.643034,3702708.750,17225,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672410.695710,3702759.000,17225,4,EM,1,100,PS
1715672410.748386,3702809.250,17261,4,EM,1,100,RS
1715672410.801062,3702859.500,17261,4,EM,1,100,RB
1715672410.853738,3702909.750,17261,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672410.906414,3702960.000,17261,4,EM,1,100,PS
1715672410.964332,3703015.250,17298,4,EM,1,100,RS
1715672411.022249,3703070.500,17298,4,EM,1,100,RB
1715672411.080167,3703125.750,17298,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672411.138085,3703181.000,17298,4,EM,1,100,PS
1715672411.190761,3703231.250,17331,4,EM,1,100,RS
1715672411.243437,3703281.500,17331,4,EM,1,100,RB
1715672411.296113,3703331.750,17331,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672411.348789,3703382.000,17331,4,EM,1,100,PS
1715672411.401465,3703432.250,17363,4,EM,1,100,RS
1715672411.454142,3703482.500,17363,4,EM,1,100,RB
1715672411.506818,3703532.750,17363,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672411.559494,3703583.000,17363,4,EM,1,100,PS
1715672411.612170,3703633.250,17397,4,EM,1,100,RS
1715672411.664846,3703683.500,17397,4,EM,1,100,RB
1715672411.717522,3703733.750,17397,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672411.770199,3703784.000,17397,4,EM,1,100,PS
1715672411.822875,3703834.250,17430,4,EM,1,100,RS
1715672411.875551,3703884.500,17430,4,EM,1,100,RB
1715672411.928227,3703934.750,17430,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672411.980903,3703985.000,17430,4,EM,1,100,PS
1715672412.033579,3704035.250,17464,4,EM,1,100,RS
1715672412.086256,3704085.500,17464,4,EM,1,100,RB
1715672412.138932,3704135.750,17464,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672412.191608,3704186.000,17464,4,EM,1,100,PS
1715672412.244284,3704236.250,17497,4,EM,1,100,RS
1715672412.296960,3704286.500,17497,4,EM,1,100,RB
1715672412.349636,3704336.750,17497,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672412.402313,3704387.000,17497,4,EM,1,100,PS
1715672412.455775,3704438.000,17532,4,EM,1,100,RS
1715672412.509237,3704489.000,17532,4,EM,1,100,RB
1715672412.562700,3704540.000,17532,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672412.616162,3704591.000,17532,4,EM,1,100,PS
1715672412.668838,3704641.250,17568,4,EM,1,100,RS
1715672412.721514,3704691.500,17568,4,EM,1,100,RB
1715672412.774190,3704741.750,17568,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672412.826867,3704792.000,17568,4,EM,1,100,PS
1715672412.879543,3704842.250,17599,4,EM,1,100,RS
1715672412.932219,3704892.500,17599,4,EM,1,100,RB
1715672412.984895,3704942.750,17599,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672413.037571,3704993.000,17599,4,EM,1,100,PS
1715672413.094178,3705047.000,17636,4,EM,1,100,RS
1715672413.150786,3705101.000,17636,4,EM,1,100,RB
1715672413.207393,3705155.000,17636,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672413.264000,3705209.000,17636,4,EM,1,100,PS
1715672413.320083,3705262.500,17670,4,EM,1,100,RS
1715672413.376166,3705316.000,17670,4,EM,1,100,RB
1715672413.432249,3705369.500,17670,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672413.488333,3705423.000,17670,4,EM,1,100,PS
1715672413.542319,3705474.500,17705,4,EM,1,100,RS
1715672413.596305,3705526.000,17705,4,EM,1,100,RB
1715672413.650292,3705577.500,17705,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672413.704278,3705629.000,17705,4,EM,1,100,PS
1715672413.756955,3705679.250,17740,4,EM,1,100,RS
1715672413.809631,3705729.500,17740,4,EM,1,100,RB
1715672413.862307,3705779.750,17740,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672413.914983,3705830.000,17740,4,EM,1,100,PS
1715672413.971066,3705883.500,17774,4,EM,1,100,RS
1715672414.027149,3705937.000,17774,4,EM,1,100,RB
1715672414.083232,3705990.500,17774,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672414.139315,3706044.000,17774,4,EM,1,100,PS
1715672414.191992,3706094.250,17810,4,EM,1,100,RS
1715672414.244668,3706144.500,17810,4,EM,1,100,RB
1715672414.297344,3706194.750,17810,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672414.350020,3706245.000,17810,4,EM,1,100,PS
1715672414.402696,3706295.250,17844,4,EM,1,100,RS
1715672414.455372,3706345.500,17844,4,EM,1,100,RB
1715672414.508049,3706395.750,17844,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672414.560725,3706446.000,17844,4,EM,1,100,PS
1715672414.613401,3706496.250,17879,4,EM,1,100,RS
1715672414.666077,3706546.500,17879,4,EM,1,100,RB
1715672414.718753,3706596.750,17879,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672414.771429,3706647.000,17879,4,EM,1,100,PS
1715672414.827250,3706700.250,17914,4,EM,1,100,RS
1715672414.883071,3706753.500,17914,4,EM,1,100,RB
1715672414.938892,3706806.750,17914,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672414.994713,3706860.000,17914,4,EM,1,100,PS
1715672415.047390,3706910.250,17948,4,EM,1,100,RS
1715672415.100066,3706960.500,17948,4,EM,1,100,RB
1715672415.152742,3707010.750,17948,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672415.205418,3707061.000,17948,4,EM,1,100,PS
1715672415.258094,3707111.250,17980,4,EM,1,100,RS
1715672415.310770,3707161.500,17980,4,EM,1,100,RB
1715672415.363446,3707211.750,17980,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672415.416123,3707262.000,17980,4,EM,1,100,PS
1715672415.468799,3707312.250,18013,4,EM,1,100,RS
1715672415.521475,3707362.500,18013,4,EM,1,100,RB
1715672415.574151,3707412.750,18013,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672415.626827,3707463.000,18013,4,EM,1,100,PS
1715672415.679765,3707513.500,18050,4,EM,1,100,RS
1715672415.732704,3707564.000,18050,4,EM,1,100,RB
1715672415.785642,3707614.500,18050,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672415.838580,3707665.000,18050,4,EM,1,100,PS
1715672415.891781,3707715.750,18083,4,EM,1,100,RS
1715672415.944981,3707766.500,18083,4,EM,1,100,RB
1715672415.998181,3707817.250,18083,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672416.051382,3707868.000,18083,4,EM,1,100,PS
1715672416.106416,3707920.500,18117,4,EM,1,100,RS
1715672416.161451,3707973.000,18117,4,EM,1,100,RB
1715672416.216486,3708025.500,18117,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672416.271521,3708078.000,18117,4,EM,1,100,PS
1715672416.323935,3708128.000,18151,4,EM,1,100,RS
1715672416.376349,3708178.000,18151,4,EM,1,100,RB
1715672416.428763,3708228.000,18151,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672416.481177,3708278.000,18151,4,EM,1,100,PS
1715672416.533853,3708328.250,18184,4,EM,1,100,RS
1715672416.586529,3708378.500,18184,4,EM,1,100,RB
1715672416.639205,3708428.750,18184,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672416.691882,3708479.000,18184,4,EM,1,100,PS
1715672416.744558,3708529.250,18221,4,EM,1,100,RS
1715672416.797234,3708579.500,18221,4,EM,1,100,RB
1715672416.849910,3708629.750,18221,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672416.902586,3708680.000,18221,4,EM,1,100,PS
1715672416.955262,3708730.250,18255,4,EM,1,100,RS
1715672417.007939,3708780.500,18255,4,EM,1,100,RB
1715672417.060615,3708830.750,18255,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672417.113291,3708881.000,18255,4,EM,1,100,PS
1715672417.165967,3708931.250,18288,4,EM,1,100,RS
1715672417.218643,3708981.500,18288,4,EM,1,100,RB
1715672417.271319,3709031.750,18288,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672417.323996,3709082.000,18288,4,EM,1,100,PS
1715672417.376672,3709132.250,18320,4,EM,1,100,RS
1715672417.429348,3709182.500,18320,4,EM,1,100,RB
1715672417.482024,3709232.750,18320,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672417.534700,3709283.000,18320,4,EM,1,100,PS
1715672417.587376,3709333.250,18356,4,EM,1,100,RS
1715672417.640053,3709383.500,18356,4,EM,1,100,RB
1715672417.692729,3709433.750,18356,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672417.745405,3709484.000,18356,4,EM,1,100,PS
1715672417.798081,3709534.250,18387,4,EM,1,100,RS
1715672417.850757,3709584.500,18387,4,EM,1,100,RB
1715672417.903433,3709634.750,18387,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672417.956110,3709685.000,18387,4,EM,1,100,PS
1715672418.011144,3709737.500,18411,4,EM,1,100,RS
1715672418.066179,3709790.000,18411,4,EM,1,100,RB
1715672418.121214,3709842.500,18411,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672418.176249,3709895.000,18411,4,EM,1,100,PS
1715672418.228925,3709945.250,18442,4,EM,1,100,RS
1715672418.281601,3709995.500,18442,4,EM,1,100,RB
1715672418.334277,3710045.750,18442,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672418.386953,3710096.000,18442,4,EM,1,100,PS
1715672418.439630,3710146.250,18478,4,EM,1,100,RS
1715672418.492306,3710196.500,18478,4,EM,1,100,RB
1715672418.544982,3710246.750,18478,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672418.597658,3710297.000,18478,4,EM,1,100,PS
1715672418.651644,3710348.500,18515,4,EM,1,100,RS
1715672418.705631,3710400.000,18515,4,EM,1,100,RB
1715672418.759618,3710451.500,18515,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672418.813604,3710503.000,18515,4,EM,1,100,PS
1715672418.866280,3710553.250,18546,4,EM,1,100,RS
1715672418.918957,3710603.500,18546,4,EM,1,100,RB
1715672418.971632,3710653.750,18546,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672419.024309,3710704.000,18546,4,EM,1,100,PS
1715672419.076985,3710754.250,18580,4,EM,1,100,RS
1715672419.129661,3710804.500,18580,4,EM,1,100,RB
1715672419.182337,3710854.750,18580,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672419.235013,3710905.000,18580,4,EM,1,100,PS
1715672419.291883,3710959.250,18615,4,EM,1,100,RS
1715672419.348752,3711013.500,18615,4,EM,1,100,RB
1715672419.405621,3711067.750,18615,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672419.462491,3711122.000,18615,4,EM,1,100,PS
1715672419.530891,3711187.250,18655,4,EM,1,100,RS
1715672419.599291,3711252.500,18655,4,EM,1,100,RB
1715672419.667692,3711317.750,18655,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672419.736092,3711383.000,18655,4,EM,1,100,PS
1715672419.788768,3711433.250,18689,4,EM,1,100,RS
1715672419.841444,3711483.500,18689,4,EM,1,100,RB
1715672419.894120,3711533.750,18689,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715672419.946797,3711584.000,18689,4,EM,1,100,PS
1715672420.001045,3711635.750,18726,4,EM,1,100,RS
1715672420.055294,3711687.500,18726,4,EM,1,100,RB
