LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LR,LM,LC,LD,
1715670804.556034,2170595,27356,8,LM,1,100,486238.7510198,2231563.0647099,486238.7726683,14,
1715670805.094851,2171109,27440,8,LM,1,100,486239.3344189,2231563.6480599,486239.3388662,16,
1715670805.874773,2171853,27561,8,LM,1,100,486240.0175509,2231564.3311920,486240.0391376,14,
1715670806.352789,2172309,27634,8,LM,1,100,486240.6010714,2231564.9147125,486240.6058436,16,
1715670807.010062,2172936,27738,8,LM,1,100,486241.3013285,2231565.6149572,486241.3062777,14,
1715670807.605486,2173504,27823,8,LM,1,100,486241.8344833,2231566.1481120,486241.8393592,16,
1715670808.380166,2174243,27942,8,LM,1,100,486242.6179404,2231566.9315691,486242.6388867,14,
1715670808.934707,2174772,28031,8,LM,1,100,486243.1678463,2231567.4814741,486243.1721160,16,
1715670809.655925,2175460,28150,8,LM,1,100,486243.9344008,2231568.2480286,486243.9389783,14,
1715670810.304811,2176079,28254,8,LM,1,100,486244.4678445,2231568.7814724,486244.4726512,16,
1715670811.207382,2176940,28390,8,LM,1,100,486245.1677365,2231569.4814267,486245.1721753,15,
1715670812.203250,2177890,28549,8,LM,1,100,486246.4343580,2231570.7480482,486246.4388114,14,
1715670812.728439,2178391,28634,8,LM,1,100,486246.9683861,2231571.2820059,486246.9721735,16,
1715670813.580692,2179204,28772,8,LM,1,100,486247.7845070,2231572.0981267,486247.8055517,14,
1715670814.049274,2179651,28841,8,LM,1,100,486248.3178673,2231572.6314871,486248.3395256,16,
1715670815.103846,2180657,29012,8,LM,1,100,486249.0175551,2231573.3312104,486249.0394473,14,
1715670815.448730,2180986,29065,8,LM,1,100,486249.5677384,2231573.8813937,486249.5724893,16,
1715670815.982306,2181495,29150,8,LM,1,100,486250.2510104,2231574.5646657,486250.2733454,14,
1715670816.500157,2181989,29237,8,LM,1,100,486250.7683445,2231575.0819998,486250.7722379,16,
1715670817.344024,2182794,29376,8,LM,1,100,486251.6010830,2231575.9147056,486251.6063550,14,
1715670817.904855,2183329,29465,8,LM,1,100,486252.1845169,2231576.4981395,486252.2058116,16,
1715670818.541162,2183936,29569,8,LM,1,100,486252.8175852,2231577.1312078,486252.8393570,15,
1715670820.327434,2185640,29853,8,LM,1,100,486254.1678414,2231578.4814149,486254.1728782,14,
1715670820.459517,2185766,29874,8,LM,1,100,486254.6678736,2231578.9814471,486254.6728385,16,
1715670821.204846,2186477,29994,8,LM,1,100,486255.4844662,2231579.7980416,486255.5058674,14,
1715670821.721649,2186970,30078,8,LM,1,100,486255.9845572,2231580.2981326,486256.0059651,16,
1715670822.377873,2187596,30181,8,LM,1,100,486256.6678528,2231580.9814282,486256.6724913,14,
1715670822.968056,2188159,30275,8,LM,1,100,486257.2678965,2231581.5814620,486257.2726861,16,
1715670823.911510,2189059,30428,8,LM,1,100,486258.0512358,2231582.3648013,486258.0726458,14,
1715670824.339209,2189467,30498,8,LM,1,100,486258.6346545,2231582.9482200,486258.6390999,16,
1715670825.080344,2190174,30617,8,LM,1,100,486259.3345870,2231583.6481681,486259.3398176,14,
1715670825.534250,2190607,30688,8,LM,1,100,486259.8345044,2231584.1480855,486259.8395512,16,
1715670826.373924,2191408,30822,8,LM,1,100,486260.5678776,2231584.8814587,486260.5724076,14,
1715670826.887582,2191898,30908,8,LM,1,100,486261.1013010,2231585.4148871,486261.1057458,16,
1715670827.565820,2192545,31012,8,LM,1,100,486261.8679516,2231586.1815377,486261.8728622,14,
1715670828.176968,2193128,31119,8,LM,1,100,486262.4680043,2231586.7815904,486262.4731285,16,
1715670828.833193,2193754,31225,8,LM,1,100,486263.1179742,2231587.4315146,486263.1391912,15,
1715670829.395072,2194290,31312,8,LM,1,100,486263.6684841,2231587.9820245,486263.6732290,18,
1715670830.456981,2195303,31481,8,LM,1,100,486264.4012825,2231588.7148229,486264.4062203,14,
1715670830.695990,2195531,31518,8,LM,1,100,486264.9847784,2231589.2983223,486265.0061670,16,
1715670831.447608,2196248,31637,8,LM,1,100,486265.7345768,2231590.0481207,486265.7392679,14,
1715670832.094398,2196865,31739,8,LM,1,100,486266.3178984,2231590.6314423,486266.3390193,16,
1715670832.708691,2197451,31843,8,LM,1,100,486266.9514086,2231591.2649525,486266.9724235,14,
1715670833.324032,2198038,31932,8,LM,1,100,486267.5513242,2231591.8648454,486267.5723708,16,
1715670833.973967,2198658,32039,8,LM,1,100,486268.2680244,2231592.5815456,486268.2723491,15,
1715670834.534798,2199193,32125,8,LM,1,100,486268.8183558,2231593.1318771,486268.8390614,18,
1715670835.372375,2199992,32261,8,LM,1,100,486269.5845988,2231593.8981626,486269.6056039,14,
1715670836.012875,2200603,32365,8,LM,1,100,486270.1847068,2231594.4982706,486270.2056724,16,
1715670836.556933,2201122,32451,8,LM,1,100,486270.7847117,2231595.0982755,486270.8057736,14,
1715670837.076881,2201618,32538,8,LM,1,100,486271.3680847,2231595.6816040,486271.3723565,16,
1715670837.913410,2202416,32673,8,LM,1,100,486272.1180579,2231596.4315772,486272.1390911,14,
1715670838.347399,2202830,32743,8,LM,1,100,486272.6349819,2231596.9485012,486272.6396348,16,
1715670839.067568,2203517,32822,8,LM,1,100,486273.3679963,2231597.6815051,486273.3724799,14,
1715670839.669282,2204091,32922,8,LM,1,100,486273.8850853,2231598.1985941,486273.9058830,16,
1715670840.388403,2204777,33026,8,LM,1,100,486274.6513509,2231598.9648597,486274.6723054,14,
1715670841.012131,2205372,33130,8,LM,1,100,486275.1848485,2231599.4983182,486275.2058690,16,
1715670841.673597,2206003,33232,8,LM,1,100,486275.9348000,2231600.2482697,486275.9396421,14,
1715670842.197738,2206503,33320,8,LM,1,100,486276.4848999,2231600.7983696,486276.5067341,16,
1715670843.046846,2207313,33456,8,LM,1,100,486277.2512955,2231601.5647578,486277.2724330,14,
1715670843.572035,2207814,33544,8,LM,1,100,486277.8514438,2231602.1649061,486277.8724977,16,
1715670844.283818,2208493,33637,8,LM,1,100,486278.5346344,2231602.8480967,486278.5398466,15,
1715670845.580543,2209730,33840,8,LM,1,100,486279.8346861,2231604.1482147,486279.8395581,14,
1715670846.121457,2210246,33925,8,LM,1,100,486280.3680630,2231604.6815916,486280.3725829,16,
1715670846.867833,2210958,34044,8,LM,1,100,486281.1515298,2231605.4649999,486281.1726739,14,
1715670847.397216,2211463,34131,8,LM,1,100,486281.7015075,2231606.0149776,486281.7060284,16,
1715670848.129965,2212162,34250,8,LM,1,100,486282.4348583,2231606.7483284,486282.4392246,15,
1715670848.654105,2212662,34338,8,LM,1,100,486282.9350577,2231607.2485278,486282.9392316,18,
1715670849.519986,2213488,34463,8,LM,1,100,486283.6514915,2231607.9649440,486283.6727093,14,
1715670849.895271,2213846,34517,8,LM,1,100,486284.2015829,2231608.5150354,486284.2057655,16,
1715670850.720269,2214633,34653,8,LM,1,100,486284.9692463,2231609.2826988,486284.9730349,14,
1715670851.304162,2215190,34738,8,LM,1,100,486285.5514742,2231609.8649567,486285.5726917,16,
1715670852.048442,2215900,34859,8,LM,1,100,486286.2848714,2231610.5983539,486286.3063881,14,
1715670852.564197,2216392,34945,8,LM,1,100,486286.8352033,2231611.1486858,486286.8396553,16,
1715670853.313718,2217107,35066,8,LM,1,100,486287.5681425,2231611.8815974,486287.5731121,14,
1715670854.309586,2218057,35219,8,LM,1,100,486288.1515519,2231612.4650068,486288.1729993,16,
1715670854.618829,2218352,35272,8,LM,1,100,486288.7849382,2231613.0983931,486288.8061613,14,
1715670855.088459,2218800,35330,8,LM,1,100,486289.3016939,2231613.6151242,486289.3063417,16,
1715670855.809677,2219488,35450,8,LM,1,100,486290.0847643,2231614.3981946,486290.1068326,15,
1715670856.344301,2219998,35536,8,LM,1,100,486290.6182274,2231614.9316577,486290.6399521,18,
1715670857.125271,2220743,35655,8,LM,1,100,486291.4185531,2231615.7319662,486291.4392806,14,
1715670857.748999,2221338,35758,8,LM,1,100,486291.9849596,2231616.2983727,486292.0066397,16,
1715670858.390547,2221950,35862,8,LM,1,100,486292.6182394,2231616.9316525,486292.6392702,14,
1715670859.031047,2222561,35966,8,LM,1,100,486293.2182520,2231617.5316577,486293.2393527,16,
1715670859.692513,2223192,36067,8,LM,1,100,486293.9347677,2231618.2481734,486293.9393119,14,
1715670860.338255,2223808,36162,8,LM,1,100,486294.4515596,2231618.7649653,486294.4726207,16,
1715670861.024879,2224463,36267,8,LM,1,100,486295.2683246,2231619.5817324,486295.2724170,14,
1715670861.567889,2224981,36352,8,LM,1,100,486295.8354119,2231620.1488197,486295.8396586,16,
1715670862.294348,2225674,36470,8,LM,1,100,486296.5349512,2231620.8483590,486296.5393362,14,
1715670862.819538,2226175,36556,8,LM,1,100,486297.1025775,2231621.4159622,486297.1060755,16,
1715670863.472617,2226798,36662,8,LM,1,100,486297.7682948,2231622.0816796,486297.7724145,14,
1715670864.103683,2227400,36766,8,LM,1,100,486298.3518662,2231622.6652510,486298.3728019,16,
1715670864.843770,2228106,36884,8,LM,1,100,486299.0352532,2231623.3486378,486299.0392610,14,
1715670865.370008,2228608,36971,8,LM,1,100,486299.6194388,2231623.9328234,486299.6394344,16,
1715670866.056632,2229263,37063,8,LM,1,100,486300.3515980,2231624.6649827,486300.3727381,15,
1715670867.306184,2230455,37266,8,LM,1,100,486301.6017031,2231625.9150864,486301.6071456,14,
1715670867.940394,2231060,37369,8,LM,1,100,486302.1517040,2231626.4650873,486302.1733692,16,
1715670868.599764,2231689,37475,8,LM,1,100,486302.8849703,2231627.1983537,486302.9062186,14,
1715670869.211960,2232273,37577,8,LM,1,100,486303.4516348,2231627.7649939,486303.4729283,16,
1715670870.019137,2233043,37679,8,LM,1,100,486304.1688796,2231628.4822388,486304.1732154,14,
1715670870.477237,2233480,37752,8,LM,1,100,486304.7517900,2231629.0651491,486304.7732558,16,
1715670871.276027,2234242,37862,8,LM,1,100,486305.5018714,2231629.8152500,486305.5065717,14,
1715670871.791782,2234734,37948,8,LM,1,100,486306.0517859,2231630.3651645,486306.0732527,16,
1715670872.733139,2235632,38101,8,LM,1,100,486306.9851713,2231631.2985203,486307.0067332,14,
1715670873.324370,2236196,38190,8,LM,1,100,486307.5685015,2231631.8818505,486307.5733330,16,
1715670873.960677,2236803,38294,8,LM,1,100,486308.2518786,2231632.5652277,486308.2740101,15,
1715670874.493204,2237311,38379,8,LM,1,100,486308.7851135,2231633.0984625,486308.8068492,18,
1715670875.158863,2237946,38483,8,LM,1,100,486309.4517047,2231633.7650533,486309.4727796,14,
1715670875.692439,2238455,38571,8,LM,1,100,486309.9851619,2231634.2985105,486310.0061920,16,
1715670876.668389,2239386,38711,8,LM,1,100,486310.7851391,2231635.0984878,486310.8064795,14,
1715670876.997550,2239700,38765,8,LM,1,100,486311.3018131,2231635.6151397,486311.3070924,16,
1715670877.834078,2240498,38902,8,LM,1,100,486312.0851721,2231636.3984987,486312.1065235,15,
1715670878.378137,2241017,38990,8,LM,1,100,486312.6024566,2231636.9157832,486312.6069017,18,
1715670879.051134,2241659,39092,8,LM,1,100,486313.3350867,2231637.6484719,486313.3400529,14,
1715670879.668571,2242248,39196,8,LM,1,100,486313.9351923,2231638.2485774,486313.9394913,16,
1715670880.327941,2242877,39298,8,LM,1,100,486314.6349437,2231638.9483288,486314.6395240,14,
1715670880.940137,2243461,39397,8,LM,1,100,486315.1684680,2231639.4818128,486315.1728629,16,
1715670881.625714,2244115,39501,8,LM,1,100,486315.9183358,2231640.2316806,486315.9401489,14,
1715670882.235814,2244697,39593,8,LM,1,100,486316.5184200,2231640.8317648,486316.5403870,16,
1715670882.871073,2245303,39697,8,LM,1,100,486317.1685934,2231641.4819003,486317.1737856,14,
1715670883.525200,2245927,39801,8,LM,1,100,486317.7518874,2231642.0651943,486317.7729438,16,
1715670884.200294,2246571,39904,8,LM,1,100,486318.4854822,2231642.7987891,486318.5068844,14,
1715670884.803056,2247146,40006,8,LM,1,100,486319.0184711,2231643.3317927,486319.0398813,16,
1715670885.575640,2247883,40126,8,LM,1,100,486319.8184840,2231644.1318056,486319.8402222,14,
1715670886.137519,2248419,40212,8,LM,1,100,486320.3518311,2231644.6651527,486320.3730063,16,
1715670886.746570,2249000,40315,8,LM,1,100,486321.0357446,2231645.3490431,486321.0402379,14,
1715670887.440533,2249662,40408,8,LM,1,100,486321.6185409,2231645.9318394,486321.6398668,16,
1715670888.097806,2250289,40510,8,LM,1,100,486322.3855278,2231646.6988263,486322.4065005,15,
1715670888.631381,2250798,40599,8,LM,1,100,486322.9185542,2231647.2318527,486322.9396607,18,
1715670889.360985,2251494,40720,8,LM,1,100,486323.6186285,2231647.9318819,486323.6395175,14,
1715670889.909237,2252017,40805,8,LM,1,100,486324.1685846,2231648.4818380,486324.1744128,16,
1715670890.665048,2252738,40924,8,LM,1,100,486324.9519913,2231649.2652447,486324.9730410,14,
1715670891.276196,2253321,41028,8,LM,1,100,486325.5519960,2231649.8652971,486325.5735115,16,
1715670891.962821,2253976,41129,8,LM,1,100,486326.2185846,2231650.5318857,486326.2405613,14,
1715670892.696618,2254676,41238,8,LM,1,100,486326.8186172,2231651.1319183,486326.8399101,16,
1715670893.357036,2255306,41347,8,LM,1,100,486327.4857548,2231651.7990599,486327.5072738,15,
1715670893.796266,2255725,41415,8,LM,1,100,486328.0602657,2231652.3735708,486328.0736723,18,
1715670894.516435,2256412,41533,8,LM,1,100,486328.7686626,2231653.0819677,486328.7730764,14,
1715670895.066783,2256937,41619,8,LM,1,100,486329.3686111,2231653.6819356,486329.3732933,16,
1715670895.892829,2257725,41756,8,LM,1,100,486330.0685759,2231654.3819004,486330.0731077,14,
1715670896.371894,2258182,41827,8,LM,1,100,486330.6186143,2231654.9319388,486330.6403473,16,
1715670897.001912,2258783,41929,8,LM,1,100,486331.2852837,2231655.5985513,486331.3063183,14,
1715670897.632977,2259385,42033,8,LM,1,100,486331.8854057,2231656.1986733,486331.9067907,16,
1715670898.304926,2260026,42127,8,LM,1,100,486332.6025080,2231656.9157756,486332.6066540,14,
1715670898.836405,2260533,42212,8,LM,1,100,486333.1354751,2231657.4486985,486333.1405388,16,
1715670899.680272,2261338,42348,8,LM,1,100,486333.8854027,2231658.1986261,486333.9066246,14,
1715670900.197075,2261831,42434,8,LM,1,100,486334.4520969,2231658.7653203,486334.4732401,16,
1715670900.941355,2262541,42554,8,LM,1,100,486335.1853570,2231659.4985770,486335.2070538,14,
1715670901.582903,2263153,42640,8,LM,1,100,486335.7854510,2231660.0986710,486335.8066048,16,
1715670902.220258,2263761,42743,8,LM,1,100,486336.4854941,2231660.7987141,486336.5069391,15,
1715670902.853421,2264365,42845,8,LM,1,100,486337.0186764,2231661.3319330,486337.0402694,18,
1715670903.556818,2265036,42940,8,LM,1,100,486337.7687224,2231662.0819790,486337.7730726,14,
1715670904.082007,2265537,43025,8,LM,1,100,486338.3020863,2231662.6153430,486338.3064673,16,
1715670904.811611,2266233,43146,8,LM,1,100,486339.0686522,2231663.3818593,486339.0732923,14,
1715670905.336800,2266734,43233,8,LM,1,100,486339.6028734,2231663.9160805,486339.6062247,16,
1715670906.090515,2267453,43352,8,LM,1,100,486340.3523494,2231664.6655565,486340.3730935,14,
1715670906.612559,2267951,43437,8,LM,1,100,486340.9021113,2231665.2153184,486340.9062417,16,
1715670907.363129,2268667,43558,8,LM,1,100,486341.5520822,2231665.8652854,486341.5728178,14,
1715670907.878884,2269159,43644,8,LM,1,100,486342.1522191,2231666.4654222,486342.1730231,16,
1715670908.539301,2269789,43748,8,LM,1,100,486342.8353492,2231667.1485523,486342.8399357,15,
1715670909.191333,2270411,43840,8,LM,1,100,486343.4103279,2231667.7235312,486343.4398673,18,
1715670909.929323,2271115,43961,8,LM,1,100,486344.1853892,2231668.4985925,486344.2065113,14,
1715670910.471285,2271632,44045,8,LM,1,100,486344.7187194,2231669.0319227,486344.7396481,16,
1715670911.136944,2272267,44150,8,LM,1,100,486345.4354281,2231669.7486446,486345.4394649,14,
1715670912.509145,2273576,44367,8,LM,1,100,486346.0354276,2231670.3486442,486346.0395809,16,
1715670912.533255,2273599,44370,8,LM,1,100,486346.7687711,2231671.0819877,486346.7730857,14,
1715670913.084651,2274125,44458,8,LM,1,100,486347.3688692,2231671.6820908,486347.3731649,16,
1715670913.737731,2274748,44563,8,LM,1,100,486348.0354119,2231672.3486335,486348.0398519,15,
1715670914.282837,2275268,44634,8,LM,1,100,486348.5691468,2231672.8823683,486348.5731769,18,
1715670915.005104,2275957,44754,8,LM,1,100,486349.3021783,2231673.6153357,486349.3064635,14,
1715670915.634073,2276557,44858,8,LM,1,100,486349.8523005,2231674.1654579,486349.8732370,16,
1715670916.282959,2277176,44960,8,LM,1,100,486350.5688454,2231674.8820029,486350.5732654,14,
1715670916.899349,2277764,45063,8,LM,1,100,486351.1356194,2231675.4487744,486351.1398628,16,
1715670917.678222,2278507,45182,8,LM,1,100,486351.8855577,2231676.1987127,486351.9066300,14,
1715670918.203412,2279008,45267,8,LM,1,100,486352.4188670,2231676.7320220,486352.4398027,16,
1715670918.930919,2279702,45390,8,LM,1,100,486353.1856089,2231677.4987552,486353.2066993,14,
1715670919.531585,2280275,45466,8,LM,1,100,486353.7021906,2231678.0153368,486353.7066229,16,
1715670920.231837,2280943,45568,8,LM,1,100,486354.4532352,2231678.7663815,486354.4733503,14,
1715670920.754930,2281442,45655,8,LM,1,100,486354.9856772,2231679.2988234,486355.0066642,16,
1715670921.525417,2282177,45776,8,LM,1,100,486355.7022170,2231680.0153458,486355.7067215,14,
1715670922.091489,2282717,45861,8,LM,1,100,486356.2856277,2231680.5987565,486356.3065135,16,
1715670922.717313,2283314,45965,8,LM,1,100,486356.9522876,2231681.2654164,486356.9732812,14,
1715670923.276047,2283847,46053,8,LM,1,100,486357.5523285,2231681.8654589,486357.5732180,16,
1715670924.011941,2284549,46173,8,LM,1,100,486358.2688424,2231682.5819728,486358.2733060,15,
1715670925.313907,2285791,46364,8,LM,1,100,486359.6023532,2231683.9154660,486359.6066017,14,
1715670925.861110,2286313,46452,8,LM,1,100,486360.1023549,2231684.4154677,486360.1065676,16,
1715670926.595956,2287014,46571,8,LM,1,100,486360.8188558,2231685.1319686,486360.8399358,14,
1715670927.042524,2287440,46639,8,LM,1,100,486361.3189455,2231685.6320459,486361.3400028,16,
1715670928.466091,2288798,46861,8,LM,1,100,486362.1357458,2231686.4488462,486362.1397230,14,
1715670928.481815,2288813,46864,8,LM,1,100,486362.7357030,2231687.0488034,486362.7403438,16,
1715670929.325682,2289618,47002,8,LM,1,100,486363.4355788,2231687.7486750,486363.4401831,14,
1715670929.765960,2290038,47072,8,LM,1,100,486363.9856067,2231688.2987028,486364.0066572,16,
1715670930.489275,2290728,47180,8,LM,1,100,486364.7189516,2231689.0320477,486364.7402144,14,
1715670931.012367,2291227,47266,8,LM,1,100,486365.2858486,2231689.5989976,486365.3065488,16,
1715670931.779709,2291959,47385,8,LM,1,100,486366.0189929,2231690.3321419,486366.0401234,14,
1715670932.429644,2292579,47471,8,LM,1,100,486366.5360436,2231690.8491926,486366.5401628,16,
1715670932.982089,2293106,47559,8,LM,1,100,486367.2355539,2231691.5486725,486367.2400334,15,
1715670934.267282,2294332,47764,8,LM,1,100,486368.5190678,2231692.8321864,486368.5399621,14,
1715670934.815534,2294855,47851,8,LM,1,100,486369.0858074,2231693.3988779,486369.1067459,16,
1715670935.636338,2295638,47970,8,LM,1,100,486369.7857291,2231694.0987996,486369.8067289,14,
1715670936.030492,2296014,48027,8,LM,1,100,486370.3024528,2231694.6155233,486370.3066407,16,
1715670936.967656,2296908,48179,8,LM,1,100,486371.1524465,2231695.4654991,486371.1734531,14,
1715670937.416321,2297336,48247,8,LM,1,100,486371.7028596,2231696.0159121,486371.7066850,16,
1715670938.049483,2297940,48351,8,LM,1,100,486372.3357053,2231696.6487578,486372.3400465,14,
1715670938.670066,2298532,48455,8,LM,1,100,486372.9357543,2231697.2488068,486372.9399686,16,
1715670939.519174,2299342,48590,8,LM,1,100,486373.7189840,2231698.0320784,486373.7400297,14,
1715670940.059039,2299857,48678,8,LM,1,100,486374.3024987,2231698.6155931,486374.3065950,16,
1715670940.719457,2300487,48780,8,LM,1,100,486374.9357631,2231699.2488575,486374.9401536,15,
1715670941.984733,2301694,48973,8,LM,1,100,486376.2690534,2231700.5821309,486376.2734698,14,
1715670942.608461,2302289,49077,8,LM,1,100,486376.8191007,2231701.1321782,486376.8404630,16,
1715670943.383141,2303028,49198,8,LM,1,100,486377.5024228,2231701.8154780,486377.5071084,14,
1715670943.805598,2303431,49266,8,LM,1,100,486378.0525741,2231702.3656293,486378.0734605,16,
1715670944.548830,2304140,49387,8,LM,1,100,486378.8191341,2231703.1321893,486378.8404266,14,
1715670945.291014,2304848,49508,8,LM,1,100,486379.4026427,2231703.7156922,486379.4067850,16,
1715670945.842410,2305374,49593,8,LM,1,100,486380.0857638,2231704.3988133,486380.1068579,14,
1715670946.519600,2306020,49685,8,LM,1,100,486380.6859320,2231704.9989815,486380.7066003,16,
1715670947.146473,2306618,49787,8,LM,1,100,486381.3524161,2231705.6655063,486381.3734848,14,
1715670947.674807,2307122,49875,8,LM,1,100,486381.8858727,2231706.1989629,486381.9070089,16,
1715670948.429570,2307842,49995,8,LM,1,100,486382.6857127,2231706.9988029,486382.7068419,14,
1715670949.056442,2308440,50097,8,LM,1,100,486383.2192078,2231707.5322097,486383.2401803,16,
1715670949.731536,2309084,50202,8,LM,1,100,486383.9524814,2231708.2654833,486383.9736130,15,
1715670950.238904,2309568,50287,8,LM,1,100,486384.4859480,2231708.7989499,486384.5069918,18,
1715670951.312345,2310592,50456,8,LM,1,100,486385.1857525,2231709.4987976,486385.2067210,14,
1715670951.517808,2310788,50492,8,LM,1,100,486385.7525465,2231710.0655917,486385.7739314,16,
1715670952.299826,2311534,50598,8,LM,1,100,486386.5357932,2231710.8488384,486386.5401037,14,
1715670952.853319,2312062,50685,8,LM,1,100,486387.1191022,2231711.4321435,486387.1400851,16,
1715670953.480191,2312660,50790,8,LM,1,100,486387.7358911,2231712.0489324,486387.7402581,14,
1715670954.028443,2313183,50876,8,LM,1,100,486388.2526654,2231712.5657067,486388.2735707,16,
1715670954.870213,2313986,51014,8,LM,1,100,486389.1191664,2231713.4321610,486389.1402282,14,
1715670955.503376,2314590,51113,8,LM,1,100,486389.6693394,2231713.9823340,486389.6738964,16,
1715670956.140731,2315198,51217,8,LM,1,100,486390.3530493,2231714.6660439,486390.3743185,14,
1715670956.583106,2315620,51286,8,LM,1,100,486390.8527101,2231715.1657047,486390.8739929,16,
1715670957.344158,2316346,51399,8,LM,1,100,486391.6026283,2231715.9156487,486391.6077882,14,
1715670957.887168,2316864,51487,8,LM,1,100,486392.1693473,2231716.4823677,486392.1738442,16,
1715670958.655559,2317597,51608,8,LM,1,100,486392.9194951,2231717.2325155,486392.9407232,14,
1715670959.192279,2318109,51694,8,LM,1,100,486393.4691920,2231717.7821916,486393.4740164,16,
1715670960.017277,2318896,51830,8,LM,1,100,486394.2027661,2231718.5157657,486394.2069215,15,
1715670961.636872,2320441,52082,8,LM,1,100,486395.4860735,2231719.7990708,486395.5073989,14,
1715670961.743797,2320543,52101,8,LM,1,100,486395.9859021,2231720.2988994,486396.0078054,16,
1715670962.500657,2321265,52210,8,LM,1,100,486396.7363816,2231721.0493789,486396.7403683,14,
1715670963.060439,2321799,52296,8,LM,1,100,486397.3027611,2231721.6157035,486397.3070318,16,
1715670963.774319,2322480,52386,8,LM,1,100,486398.0360321,2231722.3489745,486398.0404152,14,
1715670964.289025,2322971,52473,8,LM,1,100,486398.5694116,2231722.8823540,486398.5739456,16,
1715670965.244010,2323882,52625,8,LM,1,100,486399.3525889,2231723.6655404,486399.3737150,14,
1715670965.768151,2324382,52696,8,LM,1,100,486399.8527430,2231724.1656945,486399.8737432,16,
1715670966.406555,2324991,52800,8,LM,1,100,486400.6693423,2231724.9822938,486400.6739509,15,
1715670967.896163,2326412,53008,8,LM,1,100,486401.8861233,2231726.1990761,486401.9074255,14,
1715670968.178151,2326681,53047,8,LM,1,100,486402.4192900,2231726.7322427,486402.4408955,16,
1715670969.004197,2327469,53185,8,LM,1,100,486403.2193116,2231727.5322335,486403.2406490,14,
1715670969.655180,2328090,53289,8,LM,1,100,486403.8032644,2231728.1161862,486403.8072436,16,
1715670970.232783,2328641,53373,8,LM,1,100,486404.5027765,2231728.8156983,486404.5070868,14,
1715670970.873284,2329252,53477,8,LM,1,100,486405.1027703,2231729.4156914,486405.1076630,16,
1715670971.511687,2329861,53579,8,LM,1,100,486405.7526836,2231730.0656046,486405.7744422,14,
1715670972.092435,2330415,53665,8,LM,1,100,486406.3028066,2231730.6157277,486406.3080266,16,
1715670972.810508,2331100,53782,8,LM,1,100,486407.0359730,2231731.3488691,486407.0410843,15,
1715670974.153358,2332381,53977,8,LM,1,100,486408.3694877,2231732.6823839,486408.3737199,14,
1715670974.675402,2332879,54064,8,LM,1,100,486408.9027521,2231733.2156483,486408.9071322,16,
1715670975.365171,2333537,54167,8,LM,1,100,486409.6361193,2231733.9490243,486409.6408088,14,
1715670976.108403,2334246,54271,8,LM,1,100,486410.1861688,2231734.4990738,486410.2077808,16,
1715670976.647220,2334760,54357,8,LM,1,100,486410.8700894,2231735.1829944,486410.8745882,14,
1715670977.201761,2335289,54444,8,LM,1,100,486411.4695849,2231735.7824724,486411.4737816,16,
1715670977.936606,2335990,54563,8,LM,1,100,486412.1695224,2231736.4824099,486412.1745657,14,
1715670978.826598,2336839,54609,8,LM,1,100,486412.7029419,2231737.0158295,486412.7071124,16,
1715670979.358077,2337346,54651,8,LM,1,100,486413.5028656,2231737.8157552,486413.5075917,14,
1715670979.846576,2337812,54721,8,LM,1,100,486414.0529463,2231738.3658359,486414.0746652,16,
1715670980.474497,2338411,54825,8,LM,1,100,486414.7362141,2231739.0491037,486414.7402687,14,
1715670981.109756,2339017,54927,8,LM,1,100,486415.3362667,2231739.6491616,486415.3403298,16,
1715670981.843553,2339717,55046,8,LM,1,100,486416.0695126,2231740.3824075,486416.0747612,14,
1715670982.385514,2340234,55131,8,LM,1,100,486416.6032701,2231740.9161650,486416.6077741,16,
1715670983.029160,2340848,55235,8,LM,1,100,486417.3028202,2231741.6157311,486417.3071110,15,
1715670983.675950,2341465,55341,8,LM,1,100,486417.8360523,2231742.1489632,486417.8406602,18,
1715670984.337415,2342096,55431,8,LM,1,100,486418.6029175,2231742.9158284,486418.6071619,14,
1715670984.860508,2342595,55519,8,LM,1,100,486419.1029990,2231743.4158885,486419.1073992,16,
1715670986.452848,2344114,55769,8,LM,1,100,486419.8695444,2231744.1824339,486419.8740571,14,
1715670986.468572,2344129,55772,8,LM,1,100,486420.4529838,2231744.7658733,486420.4740463,16,
1715670986.869016,2344511,55843,8,LM,1,100,486421.1029193,2231745.4157872,486421.1072652,14,
1715670987.439281,2345055,55928,8,LM,1,100,486421.7029449,2231746.0158127,486421.7077224,16,
1715670988.175175,2345757,56051,8,LM,1,100,486422.4362693,2231746.7491372,486422.4403747,14,
1715670988.731813,2346288,56136,8,LM,1,100,486422.9862989,2231747.2991668,486423.0072595,16,
1715670989.596645,2347113,56259,8,LM,1,100,486423.7194640,2231748.0323243,486423.7409985,14,
1715670990.035875,2347532,56332,8,LM,1,100,486424.2529667,2231748.5658271,486424.2745527,16,
1715670990.699438,2348165,56434,8,LM,1,100,486424.9528913,2231749.2657517,486424.9741620,14,
1715670991.299055,2348737,56536,8,LM,1,100,486425.5196548,2231749.8324694,486425.5406697,16,
1715670992.054866,2349458,56655,8,LM,1,100,486426.2864151,2231750.5992297,486426.3070339,14,
1715670992.690125,2350064,56759,8,LM,1,100,486426.8363748,2231751.1491894,486426.8410843,16,
