LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1715672195.736087,3497700.000,48718,1,TH,1,100,36.367
1715672195.870267,3497828.000,48749,1,TH,1,100,36.374
1715672196.002350,3497954.000,48771,1,TH,1,100,36.374
1715672196.135482,3498081.000,48790,1,TH,1,100,36.463
1715672196.266517,3498206.000,48806,1,TH,1,100,36.463
1715672196.399649,3498333.000,48841,1,TH,1,100,36.401
1715672196.532781,3498460.000,48858,1,TH,1,100,36.401
1715672196.668009,3498589.000,48875,1,TH,1,100,36.300
1715672196.801141,3498716.000,48892,1,TH,1,100,36.300
1715672196.934273,3498843.000,48924,1,TH,1,100,36.481
1715672197.070549,3498973.000,48940,1,TH,1,100,36.481
1715672197.202633,3499099.000,48959,1,TH,1,100,36.387
1715672197.333668,3499224.000,48979,1,TH,1,100,36.387
1715672197.465752,3499350.000,49010,1,TH,1,100,36.405
1715672197.597835,3499476.000,49028,1,TH,1,100,36.405
1715672197.730967,3499603.000,49044,1,TH,1,100,36.355
1715672197.866195,3499732.000,49064,1,TH,1,100,36.355
1715672198.000376,3499860.000,49096,1,TH,1,100,36.387
1715672198.134556,3499988.000,49112,1,TH,1,100,36.387
1715672198.267687,3500115.000,49131,1,TH,1,100,36.412
1715672198.399771,3500241.000,49148,1,TH,1,100,36.412
1715672198.529758,3500365.000,49182,1,TH,1,100,36.396
1715672198.662889,3500492.000,49200,1,TH,1,100,36.396
1715672198.796021,3500619.000,49216,1,TH,1,100,36.419
1715672198.930201,3500747.000,49233,1,TH,1,100,36.419
1715672199.064381,3500875.000,49268,1,TH,1,100,36.337
1715672199.198561,3501003.000,49284,1,TH,1,100,36.337
1715672199.331693,3501130.000,49304,1,TH,1,100,36.360
1715672199.464825,3501257.000,49326,1,TH,1,100,36.360
1715672199.595860,3501382.000,49342,1,TH,1,100,36.373
1715672199.728992,3501509.000,49359,1,TH,1,100,36.373
1715672199.861076,3501635.000,49378,1,TH,1,100,36.295
1715672199.996304,3501764.000,49396,1,TH,1,100,36.295
1715672200.129436,3501891.000,49412,1,TH,1,100,36.380
1715672200.263616,3502019.000,49444,1,TH,1,100,36.380
1715672200.399893,3502149.000,49466,1,TH,1,100,36.348
1715672200.531976,3502275.000,49482,1,TH,1,100,36.348
1715672200.663011,3502400.000,49514,1,TH,1,100,36.380
1715672200.794046,3502525.000,49531,1,TH,1,100,36.380
1715672200.926130,3502651.000,49547,1,TH,1,100,36.467
1715672201.059262,3502778.000,49570,1,TH,1,100,36.467
1715672201.194490,3502907.000,49586,1,TH,1,100,36.399
1715672201.328670,3503035.000,49618,1,TH,1,100,36.399
1715672201.462850,3503163.000,49637,1,TH,1,100,36.426
1715672201.594934,3503289.000,49656,1,TH,1,100,36.426
1715672201.728065,3503416.000,49674,1,TH,1,100,36.472
1715672201.858052,3503540.000,49705,1,TH,1,100,36.472
1715672201.991184,3503667.000,49722,1,TH,1,100,36.412
1715672202.124316,3503794.000,49739,1,TH,1,100,36.412
1715672202.258496,3503922.000,49755,1,TH,1,100,36.295
1715672202.392676,3504050.000,49792,1,TH,1,100,36.295
1715672202.526856,3504178.000,49809,1,TH,1,100,36.419
1715672202.661036,3504306.000,49826,1,TH,1,100,36.419
1715672202.794168,3504433.000,49843,1,TH,1,100,36.458
1715672202.925203,3504558.000,49878,1,TH,1,100,36.458
1715672203.057287,3504684.000,49894,1,TH,1,100,36.440
1715672203.189370,3504810.000,49911,1,TH,1,100,36.440
1715672203.324599,3504939.000,49928,1,TH,1,100,36.458
1715672203.457731,3505066.000,49961,1,TH,1,100,36.458
1715672203.591911,3505194.000,49979,1,TH,1,100,36.437
1715672203.728187,3505324.000,49998,1,TH,1,100,36.437
1715672203.860271,3505450.000,50015,1,TH,1,100,36.378
1715672203.991306,3505575.000,50047,1,TH,1,100,36.378
1715672204.122341,3505700.000,50063,1,TH,1,100,36.300
1715672204.254425,3505826.000,50080,1,TH,1,100,36.300
1715672204.387557,3505953.000,50100,1,TH,1,100,36.422
1715672204.522785,3506082.000,50117,1,TH,1,100,36.422
1715672204.656965,3506210.000,50151,1,TH,1,100,36.437
1715672204.790097,3506337.000,50173,2,TH,1,100,36.437
1715672204.923229,3506464.000,50173,2,TH,1,100,36.412
1715672205.056360,3506591.000,50193,1,TH,1,100,36.412
1715672205.186347,3506715.000,50210,1,TH,1,100,36.440
1715672205.319479,3506842.000,50227,1,TH,1,100,36.440
1715672205.452611,3506969.000,50244,1,TH,1,100,36.339
1715672205.586791,3507097.000,50278,1,TH,1,100,36.339
1715672205.720971,3507225.000,50294,1,TH,1,100,36.362
1715672205.855151,3507353.000,50311,1,TH,1,100,36.362
1715672205.989331,3507481.000,50345,1,TH,1,100,36.424
1715672206.122463,3507608.000,50361,1,TH,1,100,36.424
1715672206.253498,3507733.000,50382,1,TH,1,100,36.382
1715672206.385582,3507859.000,50398,1,TH,1,100,36.382
1715672206.517665,3507985.000,50415,1,TH,1,100,36.456
1715672206.652894,3508114.000,50449,1,TH,1,100,36.456
1715672206.786025,3508241.000,50468,1,TH,1,100,36.380
1715672206.920205,3508369.000,50485,1,TH,1,100,36.380
1715672207.056482,3508499.000,50502,1,TH,1,100,36.396
1715672207.188565,3508625.000,50533,1,TH,1,100,36.396
1715672207.319601,3508750.000,50551,1,TH,1,100,36.412
1715672207.450636,3508875.000,50567,1,TH,1,100,36.412
1715672207.582720,3509001.000,50587,1,TH,1,100,36.394
1715672207.715851,3509128.000,50621,1,TH,1,100,36.394
1715672207.851080,3509257.000,50637,1,TH,1,100,36.415
1715672207.985260,3509385.000,50655,1,TH,1,100,36.415
1715672208.119440,3509513.000,50674,1,TH,1,100,36.376
1715672208.251523,3509639.000,50706,1,TH,1,100,36.376
1715672208.385704,3509767.000,50723,1,TH,1,100,36.495
1715672208.515690,3509891.000,50739,1,TH,1,100,36.495
1715672208.648822,3510018.000,50757,1,TH,1,100,36.408
1715672208.781954,3510145.000,50778,1,TH,1,100,36.408
1715672208.916134,3510273.000,50810,1,TH,1,100,36.341
1715672209.050314,3510401.000,50827,1,TH,1,100,36.341
1715672209.184494,3510529.000,50843,1,TH,1,100,36.426
1715672209.318674,3510657.000,50864,1,TH,1,100,36.426
1715672209.451806,3510784.000,50895,1,TH,1,100,36.419
1715672209.582841,3510909.000,50912,1,TH,1,100,36.419
1715672209.714925,3511035.000,50929,1,TH,1,100,36.408
1715672209.847008,3511161.000,50948,1,TH,1,100,36.408
1715672209.982237,3511290.000,50965,1,TH,1,100,36.394
1715672210.115368,3511417.000,50985,1,TH,1,100,36.394
1715672210.249548,3511545.000,51007,1,TH,1,100,36.470
1715672210.385825,3511675.000,51024,1,TH,1,100,36.470
1715672210.516860,3511800.000,51040,1,TH,1,100,36.481
1715672210.648944,3511926.000,51058,1,TH,1,100,36.481
1715672210.779979,3512051.000,51074,1,TH,1,100,36.380
1715672210.912063,3512177.000,51112,1,TH,1,100,36.380
1715672211.045194,3512304.000,51130,1,TH,1,100,36.399
1715672211.180423,3512433.000,51146,1,TH,1,100,36.399
1715672211.314603,3512561.000,51167,1,TH,1,100,36.470
1715672211.448783,3512689.000,51183,1,TH,1,100,36.470
1715672211.581915,3512816.000,51215,1,TH,1,100,36.458
1715672211.716095,3512944.000,51232,1,TH,1,100,36.458
1715672211.846082,3513068.000,51251,1,TH,1,100,36.424
1715672211.979213,3513195.000,51271,1,TH,1,100,36.424
1715672212.111297,3513321.000,51302,1,TH,1,100,36.454
1715672212.245477,3513449.000,51319,1,TH,1,100,36.454
1715672212.379657,3513577.000,51336,1,TH,1,100,36.367
1715672212.513837,3513705.000,51352,1,TH,1,100,36.367
1715672212.648017,3513833.000,51387,1,TH,1,100,36.440
1715672212.781149,3513960.000,51404,1,TH,1,100,36.440
1715672212.912184,3514085.000,51420,1,TH,1,100,36.447
1715672213.043220,3514210.000,51440,1,TH,1,100,36.447
1715672213.175303,3514336.000,51474,1,TH,1,100,36.412
1715672213.310531,3514465.000,51491,1,TH,1,100,36.412
1715672213.443663,3514592.000,51508,1,TH,1,100,36.403
1715672213.577843,3514720.000,51524,1,TH,1,100,36.403
1715672213.714120,3514850.000,51542,1,TH,1,100,36.475
1715672213.845155,3514975.000,51576,1,TH,1,100,36.475
1715672213.977239,3515101.000,51593,1,TH,1,100,36.458
1715672214.108274,3515226.000,51612,1,TH,1,100,36.458
1715672214.240357,3515352.000,51628,1,TH,1,100,36.390
1715672214.373489,3515479.000,51646,1,TH,1,100,36.390
1715672214.508718,3515608.000,51680,1,TH,1,100,36.403
1715672214.642898,3515736.000,51697,1,TH,1,100,36.403
1715672214.777078,3515864.000,51714,1,TH,1,100,36.408
1715672214.911258,3515992.000,51730,1,TH,1,100,36.408
1715672215.045438,3516120.000,51762,1,TH,1,100,36.385
1715672215.175425,3516244.000,51784,1,TH,1,100,36.385
1715672215.308557,3516371.000,51801,1,TH,1,100,36.426
1715672215.439592,3516496.000,51818,1,TH,1,100,36.426
1715672215.573772,3516624.000,51853,2,TH,1,100,36.344
1715672215.707952,3516752.000,51853,2,TH,1,100,36.344
1715672215.842132,3516880.000,51871,1,TH,1,100,36.353
1715672215.976312,3517008.000,51905,1,TH,1,100,36.353
1715672216.109444,3517135.000,51922,1,TH,1,100,36.438
1715672216.240479,3517260.000,51938,1,TH,1,100,36.438
1715672216.370466,3517384.000,51958,1,TH,1,100,36.463
1715672216.502550,3517510.000,51992,1,TH,1,100,36.463
1715672216.637778,3517639.000,52009,1,TH,1,100,36.465
1715672216.770910,3517766.000,52026,1,TH,1,100,36.465
1715672216.905090,3517894.000,52042,1,TH,1,100,36.461
1715672217.041367,3518024.000,52074,1,TH,1,100,36.461
1715672217.172402,3518149.000,52091,1,TH,1,100,36.449
1715672217.305533,3518276.000,52108,1,TH,1,100,36.449
1715672217.436569,3518401.000,52127,1,TH,1,100,36.449
1715672217.568652,3518527.000,52159,1,TH,1,100,36.449
1715672217.701784,3518654.000,52175,1,TH,1,100,36.382
1715672217.837012,3518783.000,52195,1,TH,1,100,36.382
1715672217.971192,3518911.000,52212,1,TH,1,100,36.403
1715672218.105372,3519039.000,52229,1,TH,1,100,36.403
1715672218.238504,3519166.000,52261,1,TH,1,100,36.500
1715672218.372684,3519294.000,52279,1,TH,1,100,36.499
1715672218.502671,3519418.000,52296,1,TH,1,100,36.364
1715672218.635803,3519545.000,52313,1,TH,1,100,36.364
1715672218.766838,3519670.000,52344,1,TH,1,100,36.417
1715672218.901018,3519798.000,52364,1,TH,1,100,36.417
1715672219.035198,3519926.000,52381,1,TH,1,100,36.470
1715672219.169379,3520054.000,52401,1,TH,1,100,36.470
1715672219.303559,3520182.000,52433,1,TH,1,100,36.447
1715672219.436691,3520309.000,52451,1,TH,1,100,36.447
1715672219.568774,3520435.000,52468,1,TH,1,100,36.369
1715672219.698761,3520559.000,52488,1,TH,1,100,36.369
1715672219.830844,3520685.000,52519,1,TH,1,100,36.467
1715672219.966073,3520814.000,52537,1,TH,1,100,36.467
1715672220.099205,3520941.000,52553,1,TH,1,100,36.490
1715672220.233385,3521069.000,52570,1,TH,1,100,36.490
1715672220.369661,3521199.000,52605,1,TH,1,100,36.454
1715672220.500696,3521324.000,52621,1,TH,1,100,36.454
1715672220.634876,3521452.000,52641,1,TH,1,100,36.447
1715672220.765912,3521577.000,52657,1,TH,1,100,36.447
1715672220.897471,3521702.500,52698,2,TH,1,100,36.408
1715672221.029031,3521828.000,52698,2,TH,1,100,36.408
1715672221.164259,3521957.000,52717,1,TH,1,100,36.348
1715672221.298439,3522085.000,52734,1,TH,1,100,36.348
1715672221.432619,3522213.000,52765,1,TH,1,100,36.433
1715672221.565751,3522340.000,52785,1,TH,1,100,36.433
1715672221.699931,3522468.000,52804,1,TH,1,100,36.392
1715672221.829918,3522592.000,52821,1,TH,1,100,36.392
1715672221.960953,3522717.000,52853,1,TH,1,100,36.360
1715672222.091988,3522842.000,52872,1,TH,1,100,36.360
1715672222.226168,3522970.000,52890,1,TH,1,100,36.474
1715672222.360348,3523098.000,52906,1,TH,1,100,36.474
1715672222.494529,3523226.000,52925,1,TH,1,100,36.350
1715672222.628709,3523354.000,52957,1,TH,1,100,36.350
1715672222.761840,3523481.000,52973,1,TH,1,100,36.502
1715672222.894972,3523608.000,52990,1,TH,1,100,36.502
1715672223.024959,3523732.000,53007,1,TH,1,100,36.522
1715672223.157043,3523858.000,53040,1,TH,1,100,36.522
1715672223.292271,3523987.000,53058,1,TH,1,100,36.401
1715672223.425403,3524114.000,53074,1,TH,1,100,36.401
1715672223.559583,3524242.000,53097,1,TH,1,100,36.318
1715672223.695859,3524372.000,53114,1,TH,1,100,36.318
1715672223.827943,3524498.000,53145,1,TH,1,100,36.460
1715672223.962123,3524626.000,53163,1,TH,1,100,36.460
1715672224.093158,3524751.000,53179,1,TH,1,100,36.467
1715672224.225242,3524877.000,53196,1,TH,1,100,36.467
1715672224.355229,3525001.000,53216,1,TH,1,100,36.408
1715672224.490457,3525130.000,53249,1,TH,1,100,36.408
1715672224.624637,3525258.000,53267,1,TH,1,100,36.364
1715672224.758817,3525386.000,53285,1,TH,1,100,36.364
1715672224.891949,3525513.000,53320,1,TH,1,100,36.367
1715672225.026129,3525641.000,53337,1,TH,1,100,36.367
1715672225.156116,3525765.000,53353,1,TH,1,100,36.422
1715672225.287151,3525890.000,53371,1,TH,1,100,36.422
1715672225.418187,3526015.000,53387,1,TH,1,100,36.470
1715672225.552367,3526143.000,53422,1,TH,1,100,36.470
1715672225.686547,3526271.000,53439,1,TH,1,100,36.380
1715672225.820727,3526399.000,53457,1,TH,1,100,36.380
1715672225.954907,3526527.000,53494,1,TH,1,100,36.385
1715672226.088039,3526654.000,53511,1,TH,1,100,36.385
1715672226.223267,3526783.000,53527,1,TH,1,100,36.497
1715672226.353254,3526907.000,53548,1,TH,1,100,36.497
1715672226.485337,3527033.000,53563,1,TH,1,100,36.371
1715672226.619518,3527161.000,53583,1,TH,1,100,36.371
1715672226.752649,3527288.000,53599,1,TH,1,100,36.415
1715672226.886829,3527416.000,53616,1,TH,1,100,36.415
1715672227.023106,3527546.000,53636,1,TH,1,100,36.422
1715672227.155190,3527672.000,53667,1,TH,1,100,36.422
1715672227.289370,3527800.000,53687,1,TH,1,100,36.403
1715672227.420405,3527925.000,53706,1,TH,1,100,36.403
1715672227.551440,3528050.000,53723,1,TH,1,100,36.479
1715672227.681427,3528174.000,53755,1,TH,1,100,36.479
1715672227.816655,3528303.000,53771,1,TH,1,100,36.376
1715672227.950835,3528431.000,53789,1,TH,1,100,36.376
1715672228.085016,3528559.000,53808,1,TH,1,100,36.369
1715672228.218147,3528686.000,53842,1,TH,1,100,36.369
1715672228.352327,3528814.000,53859,1,TH,1,100,36.346
1715672228.483363,3528939.000,53875,1,TH,1,100,36.346
1715672228.614398,3529064.000,53898,1,TH,1,100,36.410
1715672228.745433,3529189.000,53914,1,TH,1,100,36.410
1715672228.879613,3529317.000,53946,1,TH,1,100,36.426
1715672229.013793,3529445.000,53963,1,TH,1,100,36.426
1715672229.147973,3529573.000,53981,1,TH,1,100,36.396
1715672229.282153,3529701.000,53999,1,TH,1,100,36.396
1715672229.415285,3529828.000,54033,1,TH,1,100,36.344
1715672229.550514,3529957.000,54049,1,TH,1,100,36.344
1715672229.680501,3530081.000,54067,1,TH,1,100,36.341
1715672229.812584,3530207.000,54083,1,TH,1,100,36.334
1715672229.945716,3530334.000,54118,1,TH,1,100,36.439
1715672230.078848,3530461.000,54135,1,TH,1,100,36.447
1715672230.213028,3530589.000,54151,1,TH,1,100,36.408
1715672230.349304,3530719.000,54183,1,TH,1,100,36.408
1715672230.481388,3530845.000,54200,1,TH,1,100,36.412
1715672230.615568,3530973.000,54217,1,TH,1,100,36.412
1715672230.746603,3531098.000,54239,1,TH,1,100,36.390
1715672230.877638,3531223.000,54255,1,TH,1,100,36.390
1715672231.007625,3531347.000,54289,1,TH,1,100,36.387
1715672231.142853,3531476.000,54311,1,TH,1,100,36.380
1715672231.277034,3531604.000,54328,1,TH,1,100,36.396
1715672231.411214,3531732.000,54345,1,TH,1,100,36.403
1715672231.544346,3531859.000,54377,1,TH,1,100,36.408
1715672231.677477,3531986.000,54395,2,TH,1,100,36.401
1715672231.810609,3532113.000,54395,2,TH,1,100,36.421
1715672231.941644,3532238.000,54432,1,TH,1,100,36.428
1715672232.072680,3532363.000,54448,1,TH,1,100,36.424
1715672232.206860,3532491.000,54465,1,TH,1,100,36.424
1715672232.339992,3532618.000,54482,1,TH,1,100,36.486
1715672232.474172,3532746.000,54516,1,TH,1,100,36.478
1715672232.608352,3532874.000,54534,1,TH,1,100,36.387
1715672232.741483,3533001.000,54550,1,TH,1,100,36.387
1715672232.876712,3533130.000,54567,1,TH,1,100,36.414
1715672233.006699,3533254.000,54599,1,TH,1,100,36.414
1715672233.138782,3533380.000,54615,1,TH,1,100,36.336
1715672233.270866,3533506.000,54636,1,TH,1,100,36.343
1715672233.403997,3533633.000,54652,1,TH,1,100,36.451
1715672233.538177,3533761.000,54684,1,TH,1,100,36.444
1715672233.674454,3533891.000,54701,1,TH,1,100,36.453
1715672233.806538,3534017.000,54720,1,TH,1,100,36.453
1715672233.940718,3534145.000,54738,1,TH,1,100,36.405
1715672234.071753,3534270.000,54771,1,TH,1,100,36.405
1715672234.202788,3534395.000,54788,1,TH,1,100,36.412
1715672234.333823,3534520.000,54805,1,TH,1,100,36.412
1715672234.469052,3534649.000,54821,1,TH,1,100,36.458
1715672234.603232,3534777.000,54856,1,TH,1,100,36.458
1715672234.737412,3534905.000,54873,1,TH,1,100,36.423
1715672234.870544,3535032.000,54889,1,TH,1,100,36.423
1715672235.004724,3535160.000,54907,1,TH,1,100,36.366
1715672235.137856,3535287.000,54941,1,TH,1,100,36.366
1715672235.268891,3535412.000,54960,1,TH,1,100,36.338
1715672235.399926,3535537.000,54977,1,TH,1,100,36.338
1715672235.534106,3535665.000,54993,1,TH,1,100,36.348
1715672235.667238,3535792.000,55025,1,TH,1,100,36.348
1715672235.801418,3535920.000,55045,1,TH,1,100,36.391
1715672235.935598,3536048.000,55062,1,TH,1,100,36.391
1715672236.068730,3536175.000,55081,1,TH,1,100,36.361
1715672236.203958,3536304.000,55113,1,TH,1,100,36.361
1715672236.333945,3536428.000,55132,1,TH,1,100,36.432
1715672236.466029,3536554.000,55149,1,TH,1,100,36.432
1715672236.598112,3536680.000,55166,1,TH,1,100,36.338
1715672236.731244,3536807.000,55197,1,TH,1,100,36.338
1715672236.865424,3536935.000,55215,1,TH,1,100,36.386
1715672237.001701,3537065.000,55234,1,TH,1,100,36.386
1715672237.133784,3537191.000,55256,1,TH,1,100,36.311
1715672237.267964,3537319.000,55272,1,TH,1,100,36.311
1715672237.398999,3537444.000,55289,1,TH,1,100,36.430
1715672237.530035,3537569.000,55307,1,TH,1,100,36.430
1715672237.661070,3537694.000,55328,1,TH,1,100,36.435
1715672237.796298,3537823.000,55344,1,TH,1,100,36.435
1715672237.930478,3537951.000,55376,1,TH,1,100,36.407
1715672238.064658,3538079.000,55393,1,TH,1,100,36.400
1715672238.197790,3538206.000,55409,1,TH,1,100,36.372
1715672238.331970,3538334.000,55427,1,TH,1,100,36.372
1715672238.466151,3538462.000,55460,1,TH,1,100,36.405
1715672238.597186,3538587.000,55480,1,TH,1,100,36.405
1715672238.728221,3538712.000,55497,1,TH,1,100,36.430
1715672238.861353,3538839.000,55513,1,TH,1,100,36.430
1715672238.994484,3538966.000,55548,1,TH,1,100,36.367
1715672239.128664,3539094.000,55565,1,TH,1,100,36.367
1715672239.262845,3539222.000,55582,1,TH,1,100,36.379
1715672239.395977,3539349.000,55599,1,TH,1,100,36.379
1715672239.531205,3539478.000,55633,1,TH,1,100,36.388
1715672239.661192,3539602.000,55649,1,TH,1,100,36.388
1715672239.793275,3539728.000,55669,1,TH,1,100,36.338
1715672239.925359,3539854.000,55686,1,TH,1,100,36.338
1715672240.058491,3539981.000,55717,1,TH,1,100,36.342
1715672240.192671,3540109.000,55735,1,TH,1,100,36.342
1715672240.328947,3540239.000,55754,1,TH,1,100,36.390
1715672240.461031,3540365.000,55771,1,TH,1,100,36.390
1715672240.595211,3540493.000,55805,1,TH,1,100,36.434
1715672240.728343,3540620.000,55821,1,TH,1,100,36.434
1715672240.859378,3540745.000,55838,1,TH,1,100,36.344
1715672240.990413,3540870.000,55857,1,TH,1,100,36.345
1715672241.125641,3540999.000,55891,1,TH,1,100,36.365
1715672241.259821,3541127.000,55909,1,TH,1,100,36.365
1715672241.394001,3541255.000,55925,1,TH,1,100,36.349
1715672241.527133,3541382.000,55942,1,TH,1,100,36.342
1715672241.661314,3541510.000,55974,1,TH,1,100,36.360
1715672241.795494,3541638.000,55992,1,TH,1,100,36.360
1715672241.926529,3541763.000,56009,1,TH,1,100,36.388
1715672242.057564,3541888.000,56025,1,TH,1,100,36.388
1715672242.189647,3542014.000,56042,1,TH,1,100,36.369
1715672242.322779,3542141.000,56062,1,TH,1,100,36.369
1715672242.456959,3542269.000,56079,1,TH,1,100,36.381
1715672242.591139,3542397.000,56099,1,TH,1,100,36.381
1715672242.724271,3542524.000,56118,1,TH,1,100,36.408
1715672242.859500,3542653.000,56137,1,TH,1,100,36.408
1715672242.989486,3542777.000,56169,1,TH,1,100,36.381
1715672243.121570,3542903.000,56186,1,TH,1,100,36.381
1715672243.253654,3543029.000,56203,1,TH,1,100,36.298
1715672243.386785,3543156.000,56220,1,TH,1,100,36.298
1715672243.520965,3543284.000,56252,1,TH,1,100,36.388
1715672243.657242,3543414.000,56271,1,TH,1,100,36.388
1715672243.789325,3543540.000,56288,1,TH,1,100,36.408
1715672243.923506,3543668.000,56307,1,TH,1,100,36.408
1715672244.056638,3543795.000,56338,1,TH,1,100,36.365
1715672244.187673,3543920.000,56356,1,TH,1,100,36.365
1715672244.319756,3544046.000,56372,1,TH,1,100,36.353
1715672244.453936,3544174.000,56389,1,TH,1,100,36.353
1715672244.587068,3544301.000,56421,1,TH,1,100,36.406
1715672244.721248,3544429.000,56437,1,TH,1,100,36.406
1715672244.854380,3544556.000,56454,1,TH,1,100,36.426
1715672244.988560,3544684.000,56474,1,TH,1,100,36.426
1715672245.122740,3544812.000,56507,1,TH,1,100,36.326
1715672245.253775,3544937.000,56525,1,TH,1,100,36.326
1715672245.384810,3545062.000,56541,1,TH,1,100,36.330
1715672245.515846,3545187.000,56558,1,TH,1,100,36.330
1715672245.648978,3545314.000,56590,1,TH,1,100,36.385
1715672245.783158,3545442.000,56606,1,TH,1,100,36.385
1715672245.917338,3545570.000,56624,1,TH,1,100,36.436
1715672246.050469,3545697.000,56644,1,TH,1,100,36.436
1715672246.185698,3545826.000,56679,1,TH,1,100,36.426
1715672246.315685,3545950.000,56696,1,TH,1,100,36.426
1715672246.448817,3546077.000,56712,1,TH,1,100,36.323
1715672246.580900,3546203.000,56730,1,TH,1,100,36.323
1715672246.714032,3546330.000,56761,1,TH,1,100,36.394
1715672246.848212,3546458.000,56781,1,TH,1,100,36.394
1715672246.984488,3546588.000,56798,1,TH,1,100,36.337
1715672247.116572,3546714.000,56814,1,TH,1,100,36.337
1715672247.250752,3546842.000,56848,1,TH,1,100,36.373
1715672247.384932,3546970.000,56865,1,TH,1,100,36.366
1715672247.515967,3547095.000,56884,1,TH,1,100,36.399
1715672247.648051,3547221.000,56902,1,TH,1,100,36.399
1715672247.782231,3547349.000,56933,1,TH,1,100,36.329
1715672247.915887,3547476.500,56959,2,TH,1,100,36.329
1715672248.049543,3547604.000,56959,2,TH,1,100,36.332
1715672248.182675,3547731.000,56975,1,TH,1,100,36.332
1715672248.316855,3547859.000,57009,1,TH,1,100,36.392
1715672248.451035,3547987.000,57026,1,TH,1,100,36.392
1715672248.582070,3548112.000,57043,1,TH,1,100,36.380
1715672248.713105,3548237.000,57063,1,TH,1,100,36.380
1715672248.844141,3548362.000,57095,1,TH,1,100,36.369
1715672248.977272,3548489.000,57111,1,TH,1,100,36.369
1715672249.111452,3548617.000,57128,1,TH,1,100,36.385
1715672249.245632,3548745.000,57148,1,TH,1,100,36.385
1715672249.378764,3548872.000,57181,1,TH,1,100,36.352
1715672249.513993,3549001.000,57199,1,TH,1,100,36.352
1715672249.643980,3549125.000,57215,1,TH,1,100,36.350
1715672249.777111,3549252.000,57232,1,TH,1,100,36.350
1715672249.909195,3549378.000,57264,1,TH,1,100,36.398
1715672250.042327,3549505.000,57283,1,TH,1,100,36.398
1715672250.176507,3549633.000,57300,1,TH,1,100,36.440
1715672250.312783,3549763.000,57317,1,TH,1,100,36.440
1715672250.444867,3549889.000,57354,1,TH,1,100,36.405
1715672250.579047,3550017.000,57371,1,TH,1,100,36.405
1715672250.713227,3550145.000,57387,1,TH,1,100,36.354
1715672250.844262,3550270.000,57404,1,TH,1,100,36.355
1715672250.976346,3550396.000,57423,1,TH,1,100,36.380
1715672251.110526,3550524.000,57454,1,TH,1,100,36.380
1715672251.243658,3550651.000,57472,1,TH,1,100,36.313
1715672251.377838,3550779.000,57491,1,TH,1,100,36.313
1715672251.510969,3550906.000,57508,1,TH,1,100,36.412
1715672251.645149,3551034.000,57542,1,TH,1,100,36.412
1715672251.779330,3551162.000,57558,1,TH,1,100,36.352
1715672251.910365,3551287.000,57576,1,TH,1,100,36.352
1715672252.041400,3551412.000,57592,1,TH,1,100,36.385
1715672252.172435,3551537.000,57624,1,TH,1,100,36.385
1715672252.305567,3551664.000,57641,1,TH,1,100,36.352
1715672252.439747,3551792.000,57657,1,TH,1,100,36.352
1715672252.573927,3551920.000,57675,1,TH,1,100,36.336
1715672252.707059,3552047.000,57711,1,TH,1,100,36.336
1715672252.842287,3552176.000,57728,1,TH,1,100,36.357
1715672252.972274,3552300.000,57745,1,TH,1,100,36.357
1715672253.105406,3552427.000,57761,1,TH,1,100,36.357
1715672253.238014,3552553.500,57803,2,TH,1,100,36.357
1715672253.370621,3552680.000,57803,2,TH,1,100,36.316
1715672253.504802,3552808.000,57819,1,TH,1,100,36.316
1715672253.641078,3552938.000,57837,1,TH,1,100,36.355
1715672253.773162,3553064.000,57871,1,TH,1,100,36.355
1715672253.907342,3553192.000,57890,1,TH,1,100,36.341
1715672254.041522,3553320.000,57907,1,TH,1,100,36.341
1715672254.172557,3553445.000,57923,1,TH,1,100,36.352
1715672254.304641,3553571.000,57941,1,TH,1,100,36.352
1715672254.438821,3553699.000,57975,1,TH,1,100,36.385
1715672254.571952,3553826.000,57992,1,TH,1,100,36.377
1715672254.706132,3553954.000,58009,1,TH,1,100,36.375
1715672254.839264,3554081.000,58025,1,TH,1,100,36.382
1715672254.973444,3554209.000,58059,1,TH,1,100,36.261
1715672255.107625,3554337.000,58076,1,TH,1,100,36.253
1715672255.238660,3554462.000,58096,1,TH,1,100,36.373
1715672255.369695,3554587.000,58127,1,TH,1,100,36.373
1715672255.500730,3554712.000,58145,1,TH,1,100,36.347
1715672255.633862,3554839.000,58161,1,TH,1,100,36.347
1715672255.768042,3554967.000,58181,1,TH,1,100,36.269
1715672255.902222,3555095.000,58215,1,TH,1,100,36.277
1715672256.035354,3555222.000,58233,1,TH,1,100,36.306
1715672256.170582,3555351.000,58250,1,TH,1,100,36.306
1715672256.300569,3555475.000,58267,1,TH,1,100,36.359
1715672256.433701,3555602.000,58301,1,TH,1,100,36.352
1715672256.565784,3555728.000,58319,1,TH,1,100,36.248
1715672256.698916,3555855.000,58335,1,TH,1,100,36.248
1715672256.833096,3555983.000,58352,1,TH,1,100,36.373
1715672256.969373,3556113.000,58384,1,TH,1,100,36.373
1715672257.101456,3556239.000,58403,1,TH,1,100,36.386
1715672257.235636,3556367.000,58423,1,TH,1,100,36.386
1715672257.369817,3556495.000,58439,1,TH,1,100,36.361
