LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1715672485.024132,3773664.000,29062,3,AY,1,100,-0.204
1715672485.063967,3773702.000,29062,3,AY,1,100,-0.206
1715672485.104326,3773740.500,29079,2,AY,1,100,-0.205
1715672485.144685,3773779.000,29079,2,AY,1,100,-0.203
1715672485.184520,3773817.000,29096,3,AY,1,100,-0.205
1715672485.224354,3773855.000,29096,3,AY,1,100,-0.206
1715672485.264189,3773893.000,29096,3,AY,1,100,-0.202
1715672485.305072,3773932.000,29111,2,AY,1,100,-0.203
1715672485.345955,3773971.000,29111,2,AY,1,100,-0.201
1715672485.385790,3774009.000,29129,3,AY,1,100,-0.204
1715672485.425624,3774047.000,29129,3,AY,1,100,-0.207
1715672485.465459,3774085.000,29129,3,AY,1,100,-0.202
1715672485.505643,3774123.333,29152,3,AY,1,100,-0.203
1715672485.545827,3774161.667,29152,3,AY,1,100,-0.206
1715672485.586012,3774200.000,29152,3,AY,1,100,-0.202
1715672485.625322,3774237.500,29168,2,AY,1,100,-0.205
1715672485.664633,3774275.000,29168,2,AY,1,100,-0.205
1715672485.704817,3774313.333,29185,3,AY,1,100,-0.206
1715672485.745001,3774351.667,29185,3,AY,1,100,-0.202
1715672485.785185,3774390.000,29185,3,AY,1,100,-0.204
1715672485.824670,3774427.667,29200,3,AY,1,100,-0.206
1715672485.864156,3774465.333,29200,3,AY,1,100,-0.201
1715672485.903641,3774503.000,29200,3,AY,1,100,-0.203
1715672485.942951,3774540.500,29217,2,AY,1,100,-0.206
1715672485.982262,3774578.000,29217,2,AY,1,100,-0.203
1715672486.022097,3774616.000,29236,3,AY,1,100,-0.201
1715672486.061932,3774654.000,29236,3,AY,1,100,-0.205
1715672486.101766,3774692.000,29236,3,AY,1,100,-0.204
1715672486.141950,3774730.333,29256,3,AY,1,100,-0.202
1715672486.182134,3774768.667,29256,3,AY,1,100,-0.202
1715672486.222319,3774807.000,29256,3,AY,1,100,-0.205
1715672486.262677,3774845.500,29272,2,AY,1,100,-0.203
1715672486.303036,3774884.000,29272,2,AY,1,100,-0.202
1715672486.343220,3774922.333,29287,3,AY,1,100,-0.203
1715672486.383404,3774960.667,29287,3,AY,1,100,-0.205
1715672486.423589,3774999.000,29287,3,AY,1,100,-0.201
1715672486.463773,3775037.333,29304,3,AY,1,100,-0.205
1715672486.503957,3775075.667,29304,3,AY,1,100,-0.203
1715672486.544141,3775114.000,29304,3,AY,1,100,-0.201
1715672486.583976,3775152.000,29321,2,AY,1,100,-0.204
1715672486.623811,3775190.000,29321,2,AY,1,100,-0.204
1715672486.663995,3775228.333,29337,3,AY,1,100,-0.203
1715672486.704179,3775266.667,29337,3,AY,1,100,-0.202
1715672486.744363,3775305.000,29337,3,AY,1,100,-0.204
1715672486.784198,3775343.000,29355,3,AY,1,100,-0.202
1715672486.824032,3775381.000,29355,3,AY,1,100,-0.203
1715672486.863867,3775419.000,29355,3,AY,1,100,-0.206
1715672486.903702,3775457.000,29372,2,AY,1,100,-0.205
1715672486.943537,3775495.000,29372,2,AY,1,100,-0.202
1715672486.983022,3775532.667,29389,3,AY,1,100,-0.205
1715672487.022507,3775570.333,29389,3,AY,1,100,-0.206
1715672487.061992,3775608.000,29389,3,AY,1,100,-0.201
1715672487.101827,3775646.000,29405,3,AY,1,100,-0.206
1715672487.141662,3775684.000,29405,3,AY,1,100,-0.202
1715672487.181496,3775722.000,29405,3,AY,1,100,-0.206
1715672487.220283,3775759.000,29423,2,AY,1,100,-0.205
1715672487.259069,3775796.000,29423,2,AY,1,100,-0.202
1715672487.303796,3775838.667,29442,3,AY,1,100,-0.204
1715672487.348523,3775881.333,29442,3,AY,1,100,-0.203
1715672487.393250,3775924.000,29442,3,AY,1,100,-0.203
1715672487.433608,3775962.500,29458,2,AY,1,100,-0.203
1715672487.473967,3776001.000,29458,2,AY,1,100,-0.200
1715672487.514501,3776039.667,29476,3,AY,1,100,-0.202
1715672487.555034,3776078.333,29476,3,AY,1,100,-0.202
1715672487.595568,3776117.000,29476,3,AY,1,100,-0.203
1715672487.635402,3776155.000,29493,3,AY,1,100,-0.203
1715672487.675237,3776193.000,29493,3,AY,1,100,-0.202
1715672487.715072,3776231.000,29493,3,AY,1,100,-0.204
1715672487.755431,3776269.500,29509,2,AY,1,100,-0.205
1715672487.795790,3776308.000,29509,2,AY,1,100,-0.203
1715672487.836323,3776346.667,29527,3,AY,1,100,-0.205
1715672487.876857,3776385.333,29527,3,AY,1,100,-0.202
1715672487.917390,3776424.000,29527,3,AY,1,100,-0.197
1715672487.956876,3776461.667,29541,3,AY,1,100,-0.203
1715672487.996361,3776499.333,29541,3,AY,1,100,-0.204
1715672488.035846,3776537.000,29541,3,AY,1,100,-0.201
1715672488.074982,3776574.333,29561,3,AY,1,100,-0.201
1715672488.114118,3776611.667,29561,3,AY,1,100,-0.203
1715672488.153254,3776649.000,29561,3,AY,1,100,-0.200
1715672488.192389,3776686.333,29578,3,AY,1,100,-0.204
1715672488.231525,3776723.667,29578,3,AY,1,100,-0.201
1715672488.270661,3776761.000,29578,3,AY,1,100,-0.202
1715672488.309972,3776798.500,29595,2,AY,1,100,-0.203
1715672488.349283,3776836.000,29595,2,AY,1,100,-0.201
1715672488.389816,3776874.667,29611,3,AY,1,100,-0.201
1715672488.430350,3776913.333,29611,3,AY,1,100,-0.203
1715672488.470883,3776952.000,29611,3,AY,1,100,-0.204
1715672488.510718,3776990.000,29629,3,AY,1,100,-0.202
1715672488.550553,3777028.000,29629,3,AY,1,100,-0.204
1715672488.590387,3777066.000,29629,3,AY,1,100,-0.203
1715672488.631270,3777105.000,29646,2,AY,1,100,-0.202
1715672488.672153,3777144.000,29646,2,AY,1,100,-0.204
1715672488.711988,3777182.000,29665,3,AY,1,100,-0.201
1715672488.751823,3777220.000,29665,3,AY,1,100,-0.202
1715672488.791657,3777258.000,29665,3,AY,1,100,-0.204
1715672488.831841,3777296.333,29682,3,AY,1,100,-0.201
1715672488.872026,3777334.667,29682,3,AY,1,100,-0.202
1715672488.912210,3777373.000,29682,3,AY,1,100,-0.203
1715672488.951520,3777410.500,29699,2,AY,1,100,-0.200
1715672488.990831,3777448.000,29699,2,AY,1,100,-0.203
1715672489.031364,3777486.667,29715,3,AY,1,100,-0.205
1715672489.071898,3777525.333,29715,3,AY,1,100,-0.202
1715672489.112432,3777564.000,29715,3,AY,1,100,-0.204
1715672489.151917,3777601.667,29732,3,AY,1,100,-0.204
1715672489.191402,3777639.333,29732,3,AY,1,100,-0.204
1715672489.230887,3777677.000,29732,3,AY,1,100,-0.203
1715672489.270198,3777714.500,29747,2,AY,1,100,-0.203
1715672489.309509,3777752.000,29747,2,AY,1,100,-0.201
1715672489.349343,3777790.000,29767,3,AY,1,100,-0.205
1715672489.389178,3777828.000,29767,3,AY,1,100,-0.203
1715672489.429013,3777866.000,29767,3,AY,1,100,-0.203
1715672489.469197,3777904.333,29789,3,AY,1,100,-0.202
1715672489.509381,3777942.667,29789,3,AY,1,100,-0.206
1715672489.549565,3777981.000,29789,3,AY,1,100,-0.205
1715672489.589749,3778019.333,29808,3,AY,1,100,-0.202
1715672489.629933,3778057.667,29808,3,AY,1,100,-0.202
1715672489.670118,3778096.000,29808,3,AY,1,100,-0.202
1715672489.709952,3778134.000,29824,3,AY,1,100,-0.203
1715672489.749787,3778172.000,29824,3,AY,1,100,-0.203
1715672489.789622,3778210.000,29824,3,AY,1,100,-0.205
1715672489.830505,3778249.000,29841,2,AY,1,100,-0.203
1715672489.871388,3778288.000,29841,2,AY,1,100,-0.206
1715672489.911222,3778326.000,29856,3,AY,1,100,-0.201
1715672489.951057,3778364.000,29856,3,AY,1,100,-0.203
1715672489.990892,3778402.000,29856,3,AY,1,100,-0.205
1715672490.031425,3778440.667,29873,3,AY,1,100,-0.202
1715672490.071959,3778479.333,29873,3,AY,1,100,-0.201
1715672490.112493,3778518.000,29873,3,AY,1,100,-0.206
1715672490.151803,3778555.500,29890,2,AY,1,100,-0.206
1715672490.191114,3778593.000,29890,2,AY,1,100,-0.199
1715672490.230948,3778631.000,29907,3,AY,1,100,-0.202
1715672490.270783,3778669.000,29907,3,AY,1,100,-0.203
1715672490.310618,3778707.000,29907,3,AY,1,100,-0.203
1715672490.350103,3778744.667,29922,3,AY,1,100,-0.203
1715672490.389588,3778782.333,29922,3,AY,1,100,-0.206
1715672490.429074,3778820.000,29922,3,AY,1,100,-0.203
1715672490.468908,3778858.000,29939,2,AY,1,100,-0.207
1715672490.508743,3778896.000,29939,2,AY,1,100,-0.203
1715672490.547879,3778933.333,29957,3,AY,1,100,-0.205
1715672490.587015,3778970.667,29957,3,AY,1,100,-0.203
1715672490.626151,3779008.000,29957,3,AY,1,100,-0.204
1715672490.671227,3779051.000,29977,3,AY,1,100,-0.205
1715672490.716303,3779094.000,29977,3,AY,1,100,-0.202
1715672490.761379,3779137.000,29977,3,AY,1,100,-0.204
1715672490.801738,3779175.500,29996,2,AY,1,100,-0.207
1715672490.842097,3779214.000,29996,2,AY,1,100,-0.202
1715672490.882630,3779252.667,30012,3,AY,1,100,-0.205
1715672490.923164,3779291.333,30012,3,AY,1,100,-0.204
1715672490.963697,3779330.000,30012,3,AY,1,100,-0.204
1715672491.002484,3779367.000,30027,2,AY,1,100,-0.205
1715672491.041270,3779404.000,30027,2,AY,1,100,-0.199
1715672491.081804,3779442.667,30045,3,AY,1,100,-0.204
1715672491.122337,3779481.333,30045,3,AY,1,100,-0.201
1715672491.162871,3779520.000,30045,3,AY,1,100,-0.204
1715672491.202706,3779558.000,30064,3,AY,1,100,-0.204
1715672491.242540,3779596.000,30064,3,AY,1,100,-0.210
1715672491.282375,3779634.000,30064,3,AY,1,100,-0.200
1715672491.321511,3779671.333,30081,3,AY,1,100,-0.208
1715672491.360647,3779708.667,30081,3,AY,1,100,-0.205
1715672491.399783,3779746.000,30081,3,AY,1,100,-0.202
1715672491.439617,3779784.000,30096,2,AY,1,100,-0.205
1715672491.479452,3779822.000,30096,2,AY,1,100,-0.204
1715672491.518588,3779859.333,30113,3,AY,1,100,-0.205
1715672491.557724,3779896.667,30113,3,AY,1,100,-0.205
1715672491.596859,3779934.000,30113,3,AY,1,100,-0.205
1715672491.636694,3779972.000,30129,3,AY,1,100,-0.204
1715672491.676529,3780010.000,30129,3,AY,1,100,-0.205
1715672491.716364,3780048.000,30129,3,AY,1,100,-0.203
1715672491.756722,3780086.500,30146,2,AY,1,100,-0.205
1715672491.797081,3780125.000,30146,2,AY,1,100,-0.205
1715672491.836916,3780163.000,30165,3,AY,1,100,-0.206
1715672491.876751,3780201.000,30165,3,AY,1,100,-0.205
1715672491.916585,3780239.000,30165,3,AY,1,100,-0.204
1715672491.957469,3780278.000,30184,2,AY,1,100,-0.205
1715672491.998352,3780317.000,30184,2,AY,1,100,-0.204
1715672492.038186,3780355.000,30199,3,AY,1,100,-0.204
1715672492.078021,3780393.000,30199,3,AY,1,100,-0.202
1715672492.117856,3780431.000,30199,3,AY,1,100,-0.206
1715672492.158040,3780469.333,30217,3,AY,1,100,-0.204
1715672492.198224,3780507.667,30217,3,AY,1,100,-0.202
1715672492.238408,3780546.000,30217,3,AY,1,100,-0.204
1715672492.277893,3780583.667,30233,3,AY,1,100,-0.206
1715672492.317379,3780621.333,30233,3,AY,1,100,-0.203
1715672492.356864,3780659.000,30233,3,AY,1,100,-0.206
1715672492.397747,3780698.000,30250,2,AY,1,100,-0.204
1715672492.438630,3780737.000,30250,2,AY,1,100,-0.204
1715672492.478115,3780774.667,30266,3,AY,1,100,-0.202
1715672492.517600,3780812.333,30266,3,AY,1,100,-0.203
1715672492.557086,3780850.000,30266,3,AY,1,100,-0.205
1715672492.596571,3780887.667,30282,3,AY,1,100,-0.207
1715672492.636056,3780925.333,30282,3,AY,1,100,-0.202
1715672492.675542,3780963.000,30282,3,AY,1,100,-0.204
1715672492.715376,3781001.000,30298,2,AY,1,100,-0.203
1715672492.755211,3781039.000,30298,2,AY,1,100,-0.205
1715672492.795046,3781077.000,30318,3,AY,1,100,-0.202
1715672492.834880,3781115.000,30318,3,AY,1,100,-0.202
1715672492.874715,3781153.000,30318,3,AY,1,100,-0.202
1715672492.915074,3781191.500,30334,2,AY,1,100,-0.204
1715672492.955433,3781230.000,30334,2,AY,1,100,-0.200
1715672492.995617,3781268.333,30349,3,AY,1,100,-0.206
1715672493.035801,3781306.667,30349,3,AY,1,100,-0.205
1715672493.075985,3781345.000,30349,3,AY,1,100,-0.205
1715672493.116169,3781383.333,30366,3,AY,1,100,-0.201
1715672493.156353,3781421.667,30366,3,AY,1,100,-0.202
1715672493.196537,3781460.000,30366,3,AY,1,100,-0.203
1715672493.236372,3781498.000,30386,2,AY,1,100,-0.205
1715672493.276207,3781536.000,30386,2,AY,1,100,-0.201
1715672493.316391,3781574.333,30402,3,AY,1,100,-0.202
1715672493.356575,3781612.667,30402,3,AY,1,100,-0.205
1715672493.396760,3781651.000,30402,3,AY,1,100,-0.208
1715672493.436594,3781689.000,30420,3,AY,1,100,-0.203
1715672493.476429,3781727.000,30420,3,AY,1,100,-0.203
1715672493.516263,3781765.000,30420,3,AY,1,100,-0.205
1715672493.556098,3781803.000,30434,2,AY,1,100,-0.204
1715672493.595933,3781841.000,30434,2,AY,1,100,-0.202
1715672493.635418,3781878.667,30451,3,AY,1,100,-0.203
1715672493.674904,3781916.333,30451,3,AY,1,100,-0.203
1715672493.714389,3781954.000,30451,3,AY,1,100,-0.203
1715672493.753874,3781991.667,30468,3,AY,1,100,-0.200
1715672493.793359,3782029.333,30468,3,AY,1,100,-0.205
1715672493.832845,3782067.000,30468,3,AY,1,100,-0.203
1715672493.871631,3782104.000,30488,2,AY,1,100,-0.205
1715672493.910418,3782141.000,30488,2,AY,1,100,-0.204
1715672493.955144,3782183.667,30506,3,AY,1,100,-0.203
1715672493.999871,3782226.333,30506,3,AY,1,100,-0.203
1715672494.044598,3782269.000,30506,3,AY,1,100,-0.202
1715672494.084956,3782307.500,30521,2,AY,1,100,-0.205
1715672494.125315,3782346.000,30521,2,AY,1,100,-0.204
1715672494.165325,3782384.167,30539,6,AY,1,100,-0.205
1715672494.205334,3782422.333,30539,6,AY,1,100,-0.206
1715672494.245344,3782460.500,30539,6,AY,1,100,-0.203
1715672494.285353,3782498.667,30539,6,AY,1,100,-0.203
1715672494.325362,3782536.833,30539,6,AY,1,100,-0.204
1715672494.365372,3782575.000,30539,6,AY,1,100,-0.202
1715672494.405905,3782613.667,30556,3,AY,1,100,-0.207
1715672494.446439,3782652.333,30556,3,AY,1,100,-0.205
1715672494.486973,3782691.000,30556,3,AY,1,100,-0.202
1715672494.526807,3782729.000,30576,3,AY,1,100,-0.209
1715672494.566642,3782767.000,30576,3,AY,1,100,-0.206
1715672494.606477,3782805.000,30576,3,AY,1,100,-0.199
1715672494.646311,3782843.000,30592,2,AY,1,100,-0.206
1715672494.686146,3782881.000,30592,2,AY,1,100,-0.203
1715672494.725631,3782918.667,30607,3,AY,1,100,-0.200
1715672494.765117,3782956.333,30607,3,AY,1,100,-0.203
1715672494.804602,3782994.000,30607,3,AY,1,100,-0.203
1715672494.843913,3783031.500,30629,4,AY,1,100,-0.202
1715672494.883223,3783069.000,30629,4,AY,1,100,-0.205
1715672494.922534,3783106.500,30629,4,AY,1,100,-0.205
1715672494.961844,3783144.000,30629,4,AY,1,100,-0.203
1715672495.002028,3783182.333,30645,3,AY,1,100,-0.205
1715672495.042212,3783220.667,30645,3,AY,1,100,-0.204
1715672495.082397,3783259.000,30645,3,AY,1,100,-0.206
1715672495.122231,3783297.000,30666,3,AY,1,100,-0.205
1715672495.162066,3783335.000,30666,3,AY,1,100,-0.206
1715672495.201901,3783373.000,30666,3,AY,1,100,-0.202
1715672495.242434,3783411.667,30683,3,AY,1,100,-0.208
1715672495.282968,3783450.333,30683,3,AY,1,100,-0.205
1715672495.323501,3783489.000,30683,3,AY,1,100,-0.204
1715672495.362812,3783526.500,30699,2,AY,1,100,-0.204
1715672495.402122,3783564.000,30699,2,AY,1,100,-0.204
1715672495.442656,3783602.667,30717,3,AY,1,100,-0.204
1715672495.483190,3783641.333,30717,3,AY,1,100,-0.208
1715672495.523723,3783680.000,30717,3,AY,1,100,-0.204
1715672495.563209,3783717.667,30735,3,AY,1,100,-0.203
1715672495.602694,3783755.333,30735,3,AY,1,100,-0.206
1715672495.642179,3783793.000,30735,3,AY,1,100,-0.203
1715672495.683062,3783832.000,30750,2,AY,1,100,-0.201
1715672495.723945,3783871.000,30750,2,AY,1,100,-0.201
1715672495.763780,3783909.000,30770,3,AY,1,100,-0.203
1715672495.803615,3783947.000,30770,3,AY,1,100,-0.201
1715672495.843449,3783985.000,30770,3,AY,1,100,-0.203
1715672495.882935,3784022.667,30787,3,AY,1,100,-0.203
1715672495.922420,3784060.333,30787,3,AY,1,100,-0.204
1715672495.961905,3784098.000,30787,3,AY,1,100,-0.205
1715672496.001216,3784135.500,30803,2,AY,1,100,-0.202
1715672496.040526,3784173.000,30803,2,AY,1,100,-0.204
1715672496.080710,3784211.333,30821,3,AY,1,100,-0.202
1715672496.120894,3784249.667,30821,3,AY,1,100,-0.204
1715672496.161079,3784288.000,30821,3,AY,1,100,-0.204
1715672496.200913,3784326.000,30839,4,AY,1,100,-0.202
1715672496.240748,3784364.000,30839,4,AY,1,100,-0.205
1715672496.280583,3784402.000,30839,4,AY,1,100,-0.204
1715672496.320417,3784440.000,30839,4,AY,1,100,-0.201
1715672496.360252,3784478.000,30859,3,AY,1,100,-0.203
1715672496.400087,3784516.000,30859,3,AY,1,100,-0.205
1715672496.439922,3784554.000,30859,3,AY,1,100,-0.202
1715672496.480805,3784593.000,30876,3,AY,1,100,-0.201
1715672496.521688,3784632.000,30876,3,AY,1,100,-0.203
1715672496.562571,3784671.000,30876,3,AY,1,100,-0.203
1715672496.602405,3784709.000,30891,3,AY,1,100,-0.203
1715672496.642240,3784747.000,30891,3,AY,1,100,-0.203
1715672496.682075,3784785.000,30891,3,AY,1,100,-0.201
1715672496.722434,3784823.500,30907,2,AY,1,100,-0.207
1715672496.762792,3784862.000,30907,2,AY,1,100,-0.203
1715672496.802278,3784899.667,30925,3,AY,1,100,-0.200
1715672496.841763,3784937.333,30925,3,AY,1,100,-0.205
1715672496.881248,3784975.000,30925,3,AY,1,100,-0.203
1715672496.920733,3785012.667,30941,3,AY,1,100,-0.203
1715672496.960219,3785050.333,30941,3,AY,1,100,-0.202
1715672496.999704,3785088.000,30941,3,AY,1,100,-0.203
1715672497.039539,3785126.000,30958,2,AY,1,100,-0.206
1715672497.079374,3785164.000,30958,2,AY,1,100,-0.207
1715672497.118859,3785201.667,30976,3,AY,1,100,-0.200
1715672497.158344,3785239.333,30976,3,AY,1,100,-0.205
1715672497.197829,3785277.000,30976,3,AY,1,100,-0.203
1715672497.237315,3785314.667,30993,3,AY,1,100,-0.205
1715672497.276800,3785352.333,30993,3,AY,1,100,-0.203
1715672497.316285,3785390.000,30993,3,AY,1,100,-0.203
1715672497.363458,3785435.000,31011,2,AY,1,100,-0.204
1715672497.410630,3785480.000,31011,2,AY,1,100,-0.202
1715672497.450815,3785518.333,31029,3,AY,1,100,-0.203
1715672497.490999,3785556.667,31029,3,AY,1,100,-0.203
1715672497.531183,3785595.000,31029,3,AY,1,100,-0.204
1715672497.572066,3785634.000,31045,2,AY,1,100,-0.202
1715672497.612949,3785673.000,31045,2,AY,1,100,-0.205
1715672497.652522,3785710.750,31065,4,AY,1,100,-0.201
1715672497.692094,3785748.500,31065,4,AY,1,100,-0.205
1715672497.731667,3785786.250,31065,4,AY,1,100,-0.202
1715672497.771240,3785824.000,31065,4,AY,1,100,-0.201
1715672497.812123,3785863.000,31080,2,AY,1,100,-0.201
1715672497.853005,3785902.000,31080,2,AY,1,100,-0.205
1715672497.892491,3785939.667,31097,3,AY,1,100,-0.206
1715672497.931976,3785977.333,31097,3,AY,1,100,-0.198
1715672497.971461,3786015.000,31097,3,AY,1,100,-0.203
1715672498.011296,3786053.000,31113,3,AY,1,100,-0.205
1715672498.051131,3786091.000,31113,3,AY,1,100,-0.204
1715672498.090966,3786129.000,31113,3,AY,1,100,-0.202
1715672498.130276,3786166.500,31131,2,AY,1,100,-0.202
1715672498.169587,3786204.000,31131,2,AY,1,100,-0.205
1715672498.209212,3786241.800,31150,5,AY,1,100,-0.203
1715672498.248837,3786279.600,31150,5,AY,1,100,-0.201
1715672498.288462,3786317.400,31150,5,AY,1,100,-0.203
1715672498.328087,3786355.200,31150,5,AY,1,100,-0.204
1715672498.367712,3786393.000,31150,5,AY,1,100,-0.204
1715672498.407896,3786431.333,31170,3,AY,1,100,-0.204
1715672498.448080,3786469.667,31170,3,AY,1,100,-0.202
1715672498.488264,3786508.000,31170,3,AY,1,100,-0.203
1715672498.528448,3786546.333,31186,3,AY,1,100,-0.200
1715672498.568633,3786584.667,31186,3,AY,1,100,-0.202
1715672498.608817,3786623.000,31186,3,AY,1,100,-0.204
1715672498.649176,3786661.500,31203,2,AY,1,100,-0.204
1715672498.689534,3786700.000,31203,2,AY,1,100,-0.203
1715672498.729718,3786738.333,31218,3,AY,1,100,-0.204
1715672498.769903,3786776.667,31218,3,AY,1,100,-0.204
1715672498.810087,3786815.000,31218,3,AY,1,100,-0.205
1715672498.849921,3786853.000,31238,2,AY,1,100,-0.201
1715672498.889756,3786891.000,31238,2,AY,1,100,-0.204
1715672498.929940,3786929.333,31254,3,AY,1,100,-0.208
1715672498.970124,3786967.667,31254,3,AY,1,100,-0.202
1715672499.010309,3787006.000,31254,3,AY,1,100,-0.201
1715672499.050493,3787044.333,31271,3,AY,1,100,-0.202
1715672499.090677,3787082.667,31271,3,AY,1,100,-0.204
1715672499.130861,3787121.000,31271,3,AY,1,100,-0.203
1715672499.170696,3787159.000,31288,2,AY,1,100,-0.203
1715672499.210531,3787197.000,31288,2,AY,1,100,-0.203
1715672499.250016,3787234.667,31303,3,AY,1,100,-0.205
1715672499.289501,3787272.333,31303,3,AY,1,100,-0.202
1715672499.328986,3787310.000,31303,3,AY,1,100,-0.203
1715672499.368472,3787347.667,31319,3,AY,1,100,-0.204
1715672499.407957,3787385.333,31319,3,AY,1,100,-0.203
1715672499.447442,3787423.000,31319,3,AY,1,100,-0.202
1715672499.486753,3787460.500,31339,2,AY,1,100,-0.205
1715672499.526063,3787498.000,31339,2,AY,1,100,-0.202
1715672499.566247,3787536.333,31358,3,AY,1,100,-0.203
1715672499.606431,3787574.667,31358,3,AY,1,100,-0.204
1715672499.646616,3787613.000,31358,3,AY,1,100,-0.202
1715672499.686450,3787651.000,31375,3,AY,1,100,-0.202
1715672499.726285,3787689.000,31375,3,AY,1,100,-0.205
1715672499.766120,3787727.000,31375,3,AY,1,100,-0.202
1715672499.807003,3787766.000,31391,2,AY,1,100,-0.204
1715672499.847886,3787805.000,31391,2,AY,1,100,-0.203
1715672499.887721,3787843.000,31407,3,AY,1,100,-0.205
1715672499.927555,3787881.000,31407,3,AY,1,100,-0.203
1715672499.967390,3787919.000,31407,3,AY,1,100,-0.201
1715672500.007924,3787957.667,31423,3,AY,1,100,-0.206
1715672500.048457,3787996.333,31423,3,AY,1,100,-0.201
1715672500.088991,3788035.000,31423,3,AY,1,100,-0.204
1715672500.128301,3788072.500,31441,2,AY,1,100,-0.203
1715672500.167612,3788110.000,31441,2,AY,1,100,-0.203
1715672500.207272,3788147.833,31463,6,AY,1,100,-0.202
1715672500.246932,3788185.667,31463,6,AY,1,100,-0.205
1715672500.286592,3788223.500,31463,6,AY,1,100,-0.199
1715672500.326252,3788261.333,31463,6,AY,1,100,-0.206
1715672500.365912,3788299.167,31463,6,AY,1,100,-0.202
1715672500.405572,3788337.000,31463,6,AY,1,100,-0.204
1715672500.445057,3788374.667,31480,3,AY,1,100,-0.204
1715672500.484542,3788412.333,31480,3,AY,1,100,-0.204
1715672500.524028,3788450.000,31480,3,AY,1,100,-0.203
1715672500.562814,3788487.000,31499,2,AY,1,100,-0.206
1715672500.601600,3788524.000,31499,2,AY,1,100,-0.203
1715672500.642134,3788562.667,31517,3,AY,1,100,-0.206
1715672500.682667,3788601.333,31517,3,AY,1,100,-0.204
1715672500.723201,3788640.000,31517,3,AY,1,100,-0.203
1715672500.770374,3788685.000,31535,2,AY,1,100,-0.205
1715672500.817547,3788730.000,31535,2,AY,1,100,-0.204
1715672500.858080,3788768.667,31553,3,AY,1,100,-0.203
1715672500.898614,3788807.333,31553,3,AY,1,100,-0.206
1715672500.939147,3788846.000,31553,3,AY,1,100,-0.200
1715672500.978632,3788883.667,31569,3,AY,1,100,-0.202
1715672501.018118,3788921.333,31569,3,AY,1,100,-0.201
1715672501.057603,3788959.000,31569,3,AY,1,100,-0.205
1715672501.097962,3788997.500,31586,2,AY,1,100,-0.204
1715672501.138321,3789036.000,31586,2,AY,1,100,-0.206
1715672501.178155,3789074.000,31603,3,AY,1,100,-0.203
1715672501.217990,3789112.000,31603,3,AY,1,100,-0.201
1715672501.257825,3789150.000,31603,3,AY,1,100,-0.203
1715672501.298009,3789188.333,31619,3,AY,1,100,-0.204
1715672501.338193,3789226.667,31619,3,AY,1,100,-0.207
1715672501.378377,3789265.000,31619,3,AY,1,100,-0.202
1715672501.418212,3789303.000,31636,2,AY,1,100,-0.205
1715672501.458047,3789341.000,31636,2,AY,1,100,-0.205
1715672501.497183,3789378.333,31651,3,AY,1,100,-0.205
1715672501.536318,3789415.667,31651,3,AY,1,100,-0.202
1715672501.575454,3789453.000,31651,3,AY,1,100,-0.203
1715672501.615289,3789491.000,31668,3,AY,1,100,-0.204
1715672501.655124,3789529.000,31668,3,AY,1,100,-0.204
1715672501.694958,3789567.000,31668,3,AY,1,100,-0.204
1715672501.734793,3789605.000,31686,2,AY,1,100,-0.201
1715672501.774628,3789643.000,31686,2,AY,1,100,-0.202
1715672501.814462,3789681.000,31704,3,AY,1,100,-0.203
1715672501.854297,3789719.000,31704,3,AY,1,100,-0.204
1715672501.894132,3789757.000,31704,3,AY,1,100,-0.204
1715672501.935015,3789796.000,31719,2,AY,1,100,-0.204
1715672501.975898,3789835.000,31719,2,AY,1,100,-0.203
1715672502.015733,3789873.000,31735,3,AY,1,100,-0.203
1715672502.055567,3789911.000,31735,3,AY,1,100,-0.205
1715672502.095402,3789949.000,31735,3,AY,1,100,-0.205
1715672502.135586,3789987.333,31755,3,AY,1,100,-0.202
1715672502.175770,3790025.667,31755,3,AY,1,100,-0.203
1715672502.215955,3790064.000,31755,3,AY,1,100,-0.208
1715672502.256139,3790102.333,31772,3,AY,1,100,-0.203
1715672502.296323,3790140.667,31772,3,AY,1,100,-0.204
1715672502.336507,3790179.000,31772,3,AY,1,100,-0.203
1715672502.376691,3790217.333,31789,3,AY,1,100,-0.202
1715672502.416875,3790255.667,31789,3,AY,1,100,-0.203
1715672502.457059,3790294.000,31789,3,AY,1,100,-0.202
1715672502.496545,3790331.667,31806,3,AY,1,100,-0.205
1715672502.536030,3790369.333,31806,3,AY,1,100,-0.206
1715672502.575515,3790407.000,31806,3,AY,1,100,-0.203
1715672502.615000,3790444.667,31822,3,AY,1,100,-0.201
1715672502.654486,3790482.333,31822,3,AY,1,100,-0.204
1715672502.693971,3790520.000,31822,3,AY,1,100,-0.205
1715672502.733806,3790558.000,31840,2,AY,1,100,-0.203
1715672502.773640,3790596.000,31840,2,AY,1,100,-0.203
1715672502.813126,3790633.667,31859,3,AY,1,100,-0.203
1715672502.852611,3790671.333,31859,3,AY,1,100,-0.203
1715672502.892096,3790709.000,31859,3,AY,1,100,-0.204
1715672502.932630,3790747.667,31876,3,AY,1,100,-0.203
1715672502.973163,3790786.333,31876,3,AY,1,100,-0.203
