LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL,LC,
1715670943.819226,2303444,49268,4,TX,1,100,2024-05-14_12-45-43-800620,486378.0734840,
1715670944.562458,2304153,49389,4,TX,1,100,2024-05-14_12-45-44-567573,486378.8404374,
1715670945.304641,2304861,49510,4,TX,1,100,2024-05-14_12-45-45-133931,486379.4067952,
1715670945.854990,2305386,49595,4,TX,1,100,2024-05-14_12-45-45-834004,486380.1068677,
1715670946.532180,2306032,49687,4,TX,1,100,2024-05-14_12-45-46-433746,486380.7066105,
1715670947.159052,2306630,49789,4,TX,1,100,2024-05-14_12-45-47-100632,486381.3734959,
1715670947.687386,2307134,49877,4,TX,1,100,2024-05-14_12-45-47-634155,486381.9070193,
1715670948.442149,2307854,49997,4,TX,1,100,2024-05-14_12-45-48-433988,486382.7068526,
1715670949.070070,2308453,50099,4,TX,1,100,2024-05-14_12-45-48-967328,486383.2401924,
1715670949.744115,2309096,50204,4,TX,1,100,2024-05-14_12-45-49-700759,486383.9736233,
1715670950.252532,2309581,50289,4,TX,1,100,2024-05-14_12-45-50-234138,486384.5070019,
1715670951.325972,2310605,50458,4,TX,1,100,2024-05-14_12-45-50-933867,486385.2067313,
1715670951.529339,2310799,50494,4,TX,1,100,2024-05-14_12-45-51-501087,486385.7739515,
1715670952.313454,2311547,50600,4,TX,1,100,2024-05-14_12-45-52-267249,486386.5401136,
1715670952.865898,2312074,50687,4,TX,1,100,2024-05-14_12-45-52-867231,486387.1400955,
1715670953.492771,2312672,50792,4,TX,1,100,2024-05-14_12-45-53-467405,486387.7402688,
1715670954.046264,2313200,50878,4,TX,1,100,2024-05-14_12-45-54-000716,486388.2735806,
1715670954.882793,2313998,51016,4,TX,1,100,2024-05-14_12-45-54-867375,486389.1402389,
1715670955.515955,2314602,51115,4,TX,1,100,2024-05-14_12-45-55-401044,486389.6739079,
1715670956.153310,2315210,51219,4,TX,1,100,2024-05-14_12-45-56-101465,486390.3743292,
1715670956.596733,2315633,51288,4,TX,1,100,2024-05-14_12-45-56-601139,486390.8740036,
1715670957.357786,2316359,51401,4,TX,1,100,2024-05-14_12-45-57-334935,486391.6077988,
1715670957.900796,2316877,51489,4,TX,1,100,2024-05-14_12-45-57-900990,486392.1738542,
1715670958.668138,2317609,51610,4,TX,1,100,2024-05-14_12-45-58-667870,486392.9407337,
1715670959.203810,2318120,51696,4,TX,1,100,2024-05-14_12-45-59-201163,486393.4740271,
1715670960.029856,2318908,51832,4,TX,1,100,2024-05-14_12-45-59-934068,486394.2069324,
1715670961.642114,2320446,52084,4,TX,1,100,2024-05-14_12-46-01-234545,486395.5074096,
1715670961.756377,2320555,52103,4,TX,1,100,2024-05-14_12-46-01-734952,486396.0078161,
1715670962.514284,2321278,52212,4,TX,1,100,2024-05-14_12-46-02-467514,486396.7403785,
1715670963.073019,2321811,52298,4,TX,1,100,2024-05-14_12-46-03-034179,486397.3070427,
1715670963.786898,2322492,52388,4,TX,1,100,2024-05-14_12-46-03-767561,486398.0404252,
1715670964.301605,2322983,52475,4,TX,1,100,2024-05-14_12-46-04-301092,486398.5739563,
1715670965.256590,2323894,52627,4,TX,1,100,2024-05-14_12-46-05-100861,486399.3737252,
1715670965.780730,2324394,52698,4,TX,1,100,2024-05-14_12-46-05-600890,486399.8737543,
1715670966.419134,2325003,52802,4,TX,1,100,2024-05-14_12-46-06-401097,486400.6739615,
1715670967.908743,2326424,53010,4,TX,1,100,2024-05-14_12-46-07-634572,486401.9074357,
1715670968.190730,2326693,53049,4,TX,1,100,2024-05-14_12-46-08-168042,486402.4409061,
1715670969.016777,2327481,53187,4,TX,1,100,2024-05-14_12-46-08-967803,486403.2406668,
1715670969.667759,2328102,53291,4,TX,1,100,2024-05-14_12-46-09-534391,486403.8072548,
1715670970.245363,2328653,53375,4,TX,1,100,2024-05-14_12-46-10-234233,486404.5070968,
1715670970.886911,2329265,53479,4,TX,1,100,2024-05-14_12-46-10-834824,486405.1076882,
1715670971.524266,2329873,53581,4,TX,1,100,2024-05-14_12-46-11-501589,486405.7744530,
1715670972.106063,2330428,53667,4,TX,1,100,2024-05-14_12-46-12-035172,486406.3080365,
1715670972.822039,2331111,53784,4,TX,1,100,2024-05-14_12-46-12-768231,486407.0410949,
1715670974.165937,2332393,53979,4,TX,1,100,2024-05-14_12-46-14-100866,486408.3737304,
1715670974.687981,2332891,54066,4,TX,1,100,2024-05-14_12-46-14-634278,486408.9071423,
1715670975.378799,2333550,54169,4,TX,1,100,2024-05-14_12-46-15-367956,486409.6408196,
1715670976.129369,2334266,54273,4,TX,1,100,2024-05-14_12-46-15-934927,486410.2077908,
1715670976.660847,2334773,54359,4,TX,1,100,2024-05-14_12-46-16-601744,486410.8746082,
1715670977.214340,2335301,54446,4,TX,1,100,2024-05-14_12-46-17-200937,486411.4738014,
1715670977.949186,2336002,54565,4,TX,1,100,2024-05-14_12-46-17-901713,486412.1745771,
1715670978.847564,2336859,54611,4,TX,1,100,2024-05-14_12-46-18-434259,486412.7071232,
1715670979.371704,2337359,54653,4,TX,1,100,2024-05-14_12-46-19-234738,486413.5076022,
1715670979.865445,2337830,54723,4,TX,1,100,2024-05-14_12-46-19-801812,486414.0746758,
1715670980.488124,2338424,54827,4,TX,1,100,2024-05-14_12-46-20-467415,486414.7402792,
1715670981.122335,2339029,54929,4,TX,1,100,2024-05-14_12-46-21-067476,486415.3403399,
1715670981.857181,2339730,55048,4,TX,1,100,2024-05-14_12-46-21-801920,486416.0747845,
1715670982.405432,2340253,55133,4,TX,1,100,2024-05-14_12-46-22-334920,486416.6077846,
1715670983.582652,2341376,55323,4,TX,1,100,2024-05-14_12-46-23-034258,486417.3071217,
1715670983.689577,2341478,55343,4,TX,1,100,2024-05-14_12-46-23-567807,486417.8406707,
1715670984.352091,2342110,55433,4,TX,1,100,2024-05-14_12-46-24-334308,486418.6071722,
1715670984.880425,2342614,55521,4,TX,1,100,2024-05-14_12-46-24-834545,486419.1074094,
1715670986.458090,2344119,55771,4,TX,1,100,2024-05-14_12-46-25-601204,486419.8740680,
1715670986.472765,2344133,55774,4,TX,1,100,2024-05-14_12-46-26-201192,486420.4740563,
1715670986.887885,2344529,55845,4,TX,1,100,2024-05-14_12-46-26-834412,486421.1072763,
1715670987.451861,2345067,55930,4,TX,1,100,2024-05-14_12-46-27-434869,486421.7077333,
1715670988.188803,2345770,56053,4,TX,1,100,2024-05-14_12-46-28-167522,486422.4403857,
1715670988.745440,2346301,56138,4,TX,1,100,2024-05-14_12-46-28-734406,486423.0072701,
1715670989.609225,2347125,56261,4,TX,1,100,2024-05-14_12-46-29-468144,486423.7410085,
1715670990.047406,2347543,56334,4,TX,1,100,2024-05-14_12-46-30-001699,486424.2745627,
1715670990.712017,2348177,56436,4,TX,1,100,2024-05-14_12-46-30-701308,486424.9741723,
1715670991.312683,2348750,56538,4,TX,1,100,2024-05-14_12-46-31-267816,486425.5406801,
1715670992.068494,2349471,56657,4,TX,1,100,2024-05-14_12-46-32-034180,486426.3070439,
1715670992.701656,2350075,56761,4,TX,1,100,2024-05-14_12-46-32-568231,486426.8410951,
1715670993.280308,2350627,56849,4,TX,1,100,2024-05-14_12-46-33-268661,486427.5415252,
1715670994.643074,2351927,57068,4,TX,1,100,2024-05-14_12-46-34-567928,486428.8407920,
1715670995.181891,2352441,57143,4,TX,1,100,2024-05-14_12-46-35-101252,486429.3741163,
1715670995.897867,2353124,57263,4,TX,1,100,2024-05-14_12-46-35-868490,486430.1413538,
1715670996.470229,2353670,57348,4,TX,1,100,2024-05-14_12-46-36-434353,486430.7072125,
1715670997.183061,2354350,57437,4,TX,1,100,2024-05-14_12-46-37-168559,486431.4414174,
1715670997.799451,2354938,57539,4,TX,1,100,2024-05-14_12-46-37-702000,486431.9748644,
1715670998.563648,2355667,57661,4,TX,1,100,2024-05-14_12-46-38-468445,486432.7413095,
1715670999.022795,2356105,57730,4,TX,1,100,2024-05-14_12-46-39-002173,486433.2750376,
1715670999.863518,2356907,57865,4,TX,1,100,2024-05-14_12-46-39-734437,486434.0073014,
1715671000.321617,2357344,57924,4,TX,1,100,2024-05-14_12-46-40-235220,486434.5080839,
1715671000.995662,2357987,58010,4,TX,1,100,2024-05-14_12-46-40-968643,486435.2415074,
1715671001.614148,2358577,58114,4,TX,1,100,2024-05-14_12-46-41-567957,486435.8408211,
1715671002.353187,2359282,58232,4,TX,1,100,2024-05-14_12-46-42-334471,486436.6073348,
1715671003.590159,2360462,58421,4,TX,1,100,2024-05-14_12-46-43-534670,486437.8075343,
1715671004.153087,2360999,58508,4,TX,1,100,2024-05-14_12-46-44-068497,486438.3413609,
1715671004.965505,2361774,58627,4,TX,1,100,2024-05-14_12-46-44-901110,486439.1739739,
1715671005.491743,2362276,58715,4,TX,1,100,2024-05-14_12-46-45-435364,486439.7082279,
1715671006.240216,2362990,58820,4,TX,1,100,2024-05-14_12-46-46-168691,486440.4415547,
1715671006.797902,2363522,58905,4,TX,1,100,2024-05-14_12-46-46-735349,486441.0082128,
1715671007.613465,2364300,59026,4,TX,1,100,2024-05-14_12-46-47-535362,486441.8082256,
1715671008.476201,2365123,59164,4,TX,1,100,2024-05-14_12-46-48-102028,486442.3748914,
1715671008.995100,2365618,59232,4,TX,1,100,2024-05-14_12-46-48-834571,486443.1074355,
1715671009.533917,2366132,59320,4,TX,1,100,2024-05-14_12-46-49-434512,486443.7073758,
1715671010.186997,2366755,59422,4,TX,1,100,2024-05-14_12-46-50-101618,486444.3744824,
1715671010.691221,2367236,59508,4,TX,1,100,2024-05-14_12-46-50-634922,486444.9077857,
1715671011.776192,2368271,59566,4,TX,1,100,2024-05-14_12-46-51-401406,486445.6742697,
1715671012.078097,2368559,59590,4,TX,1,100,2024-05-14_12-46-51-967971,486446.2408355,
1715671012.754239,2369204,59692,4,TX,1,100,2024-05-14_12-46-52-734747,486447.0076110,
1715671013.398932,2369819,59798,4,TX,1,100,2024-05-14_12-46-53-301393,486447.5742572,
1715671014.143213,2370529,59920,4,TX,1,100,2024-05-14_12-46-54-034525,486448.3073891,
1715671014.586636,2370952,59988,4,TX,1,100,2024-05-14_12-46-54-568317,486448.8411812,
1715671015.258584,2371593,60092,4,TX,1,100,2024-05-14_12-46-55-234643,486449.5075071,
1715671015.910616,2372215,60194,4,TX,1,100,2024-05-14_12-46-55-835075,486450.1079390,
1715671016.777545,2373042,60320,4,TX,1,100,2024-05-14_12-46-56-602016,486450.8748804,
1715671017.921220,2374133,60506,4,TX,1,100,2024-05-14_12-46-57-868152,486452.1410159,
1715671018.396092,2374586,60579,4,TX,1,100,2024-05-14_12-46-58-368471,486452.6413353,
1715671019.257780,2375408,60714,4,TX,1,100,2024-05-14_12-46-59-102082,486453.3749463,
1715671019.705396,2375835,60784,4,TX,1,100,2024-05-14_12-46-59-635499,486453.9083634,
1715671020.437097,2376533,60905,4,TX,1,100,2024-05-14_12-47-00-401703,486454.6745671,
1715671021.073404,2377140,61007,4,TX,1,100,2024-05-14_12-47-00-935546,486455.2084099,
1715671021.722290,2377759,61110,4,TX,1,100,2024-05-14_12-47-01-701990,486455.9748540,
1715671022.401577,2378407,61214,4,TX,1,100,2024-05-14_12-47-02-268278,486456.5411416,
1715671023.055705,2379031,61318,4,TX,1,100,2024-05-14_12-47-03-002230,486457.2750938,
1715671023.672094,2379619,61422,4,TX,1,100,2024-05-14_12-47-03-601791,486457.8746549,
1715671024.327271,2380244,61524,4,TX,1,100,2024-05-14_12-47-04-301442,486458.5743064,
1715671024.949950,2380838,61628,4,TX,1,100,2024-05-14_12-47-04-835705,486459.1085689,
1715671025.593595,2381452,61732,4,TX,1,100,2024-05-14_12-47-05-535270,486459.8081339,
1715671026.102012,2381937,61817,4,TX,1,100,2024-05-14_12-47-06-034748,486460.3076121,
1715671026.869354,2382669,61936,4,TX,1,100,2024-05-14_12-47-06-835609,486461.1084730,
1715671027.530820,2383300,62028,4,TX,1,100,2024-05-14_12-47-07-401337,486461.6742013,
1715671028.173416,2383913,62132,4,TX,1,100,2024-05-14_12-47-08-101485,486462.3743495,
1715671028.695461,2384411,62219,4,TX,1,100,2024-05-14_12-47-08-635422,486462.9082862,
1715671029.523603,2385201,62340,4,TX,1,100,2024-05-14_12-47-09-368148,486463.6410117,
1715671030.062420,2385715,62425,4,TX,1,100,2024-05-14_12-47-09-968253,486464.2411174,
1715671030.695583,2386319,62529,4,TX,1,100,2024-05-14_12-47-10-668958,486464.9418218,
1715671031.229158,2386828,62614,4,TX,1,100,2024-05-14_12-47-11-201956,486465.4748198,
1715671031.959810,2387525,62734,4,TX,1,100,2024-05-14_12-47-11-934797,486466.2076613,
1715671032.505965,2388046,62820,4,TX,1,100,2024-05-14_12-47-12-468712,486466.7415762,
1715671033.279597,2388784,62931,4,TX,1,100,2024-05-14_12-47-13-201409,486467.4742728,
1715671033.792207,2389273,63018,4,TX,1,100,2024-05-14_12-47-13-767937,486468.0408010,
1715671034.573177,2390018,63137,4,TX,1,100,2024-05-14_12-47-14-501954,486468.7748184,
1715671035.200050,2390616,63241,4,TX,1,100,2024-05-14_12-47-15-102212,486469.3750759,
1715671036.053351,2391430,63376,4,TX,1,100,2024-05-14_12-47-15-968867,486470.2417309,
1715671036.635147,2391985,63462,4,TX,1,100,2024-05-14_12-47-16-568187,486470.8410511,
1715671037.256778,2392578,63566,4,TX,1,100,2024-05-14_12-47-17-235258,486471.5081217,
1715671037.883651,2393176,63669,4,TX,1,100,2024-05-14_12-47-17-802117,486472.0749809,
1715671038.563986,2393825,63762,4,TX,1,100,2024-05-14_12-47-18-535720,486472.8085846,
1715671039.198196,2394430,63866,4,TX,1,100,2024-05-14_12-47-19-068463,486473.3413270,
1715671039.920463,2395119,63983,4,TX,1,100,2024-05-14_12-47-19-868763,486474.1416275,
1715671040.458231,2395632,64070,4,TX,1,100,2024-05-14_12-47-20-434788,486474.7076524,
1715671041.231863,2396370,64191,4,TX,1,100,2024-05-14_12-47-21-135649,486475.4085129,
1715671041.753907,2396868,64276,4,TX,1,100,2024-05-14_12-47-21-702053,486475.9749174,
1715671042.421663,2397505,64380,4,TX,1,100,2024-05-14_12-47-22-402373,486476.6752370,
1715671043.060067,2398114,64484,4,TX,1,100,2024-05-14_12-47-23-001514,486477.2743780,
1715671043.785478,2398806,64592,4,TX,1,100,2024-05-14_12-47-23-734970,486478.0078342,
1715671044.330584,2399326,64676,4,TX,1,100,2024-05-14_12-47-24-302076,486478.5749406,
1715671045.087444,2400048,64798,4,TX,1,100,2024-05-14_12-47-25-001733,486479.2745968,
1715671045.627309,2400563,64885,4,TX,1,100,2024-05-14_12-47-25-602455,486479.8753188,
1715671046.258374,2401165,64986,4,TX,1,100,2024-05-14_12-47-26-201742,486480.4746064,
1715671046.874764,2401753,65090,4,TX,1,100,2024-05-14_12-47-26-802445,486481.0753093,
1715671047.635817,2402479,65207,4,TX,1,100,2024-05-14_12-47-27-535070,486481.8079337,
1715671048.094964,2402917,65279,4,TX,1,100,2024-05-14_12-47-28-068688,486482.3415524,
1715671048.952459,2403735,65405,4,TX,1,100,2024-05-14_12-47-28-835310,486483.1081737,
1715671049.462972,2404222,65491,4,TX,1,100,2024-05-14_12-47-29-368410,486483.6412744,
1715671050.331998,2405051,91,4,TX,1,100,2024-05-14_12-47-30-302167,486484.5750311,
1715671050.959918,2405650,194,4,TX,1,100,2024-05-14_12-47-30-868986,486485.1418505,
1715671051.527039,2406191,280,4,TX,1,100,2024-05-14_12-47-31-501689,486485.7745536,
1715671052.149718,2406785,383,4,TX,1,100,2024-05-14_12-47-32-102366,486486.3752300,
1715671052.897143,2407498,504,4,TX,1,100,2024-05-14_12-47-32-868825,486487.1416892,
1715671053.525064,2408097,607,4,TX,1,100,2024-05-14_12-47-33-435602,486487.7084664,
1715671054.142502,2408686,699,4,TX,1,100,2024-05-14_12-47-34-102553,486488.3754170,
1715671054.644629,2409165,770,4,TX,1,100,2024-05-14_12-47-34-602176,486488.8750397,
1715671055.364799,2409852,888,4,TX,1,100,2024-05-14_12-47-35-335101,486489.6079654,
1715671055.894181,2410357,974,4,TX,1,100,2024-05-14_12-47-35-868344,486490.1412084,
1715671056.767400,2411190,1112,4,TX,1,100,2024-05-14_12-47-36-635317,486490.9081815,
1715671057.281058,2411680,1198,4,TX,1,100,2024-05-14_12-47-37-201604,486491.4744683,
1715671057.927848,2412297,1299,4,TX,1,100,2024-05-14_12-47-37-901839,486492.1747029,
1715671058.668983,2413004,1421,4,TX,1,100,2024-05-14_12-47-38-501584,486492.7744486,
1715671059.400684,2413702,1542,4,TX,1,100,2024-05-14_12-47-39-234786,486493.5076502,
1715671059.849348,2414130,1615,4,TX,1,100,2024-05-14_12-47-39-768069,486494.0409327,
1715671060.707891,2414949,1751,4,TX,1,100,2024-05-14_12-47-40-568578,486494.8414426,
1715671061.256143,2415472,1836,4,TX,1,100,2024-05-14_12-47-41-068469,486495.3413330,
1715671061.857856,2416046,1923,4,TX,1,100,2024-05-14_12-47-41-768474,486496.0413374,
1715671062.407156,2416570,2009,4,TX,1,100,2024-05-14_12-47-42-368411,486496.6412755,
1715671063.160871,2417289,2132,4,TX,1,100,2024-05-14_12-47-43-135070,486497.4079343,
1715671063.775164,2417875,2235,4,TX,1,100,2024-05-14_12-47-43-702126,486497.9749901,
1715671064.426147,2418496,2335,4,TX,1,100,2024-05-14_12-47-44-401722,486498.6745862,
1715671064.971253,2419016,2427,4,TX,1,100,2024-05-14_12-47-44-935249,486499.2081128,
1715671065.699809,2419711,2547,4,TX,1,100,2024-05-14_12-47-45-668475,486499.9413390,
1715671066.234433,2420221,2633,4,TX,1,100,2024-05-14_12-47-46-168485,486500.4413496,
1715671067.077252,2421025,2769,4,TX,1,100,2024-05-14_12-47-46-968401,486501.2412655,
1715671067.645420,2421567,2856,4,TX,1,100,2024-05-14_12-47-47-568243,486501.8411074,
1715671068.289065,2422181,2960,4,TX,1,100,2024-05-14_12-47-48-268460,486502.5413243,
1715671068.900214,2422764,3063,4,TX,1,100,2024-05-14_12-47-48-834814,486503.1076784,
1715671069.557486,2423391,3165,4,TX,1,100,2024-05-14_12-47-49-534855,486503.8077190,
1715671070.231532,2424034,3274,4,TX,1,100,2024-05-14_12-47-50-135087,486504.4079511,
1715671070.788169,2424565,3360,4,TX,1,100,2024-05-14_12-47-50-768447,486505.0413110,
1715671072.148839,2425863,3580,4,TX,1,100,2024-05-14_12-47-52-101944,486506.3748079,
1715671072.690801,2426380,3665,4,TX,1,100,2024-05-14_12-47-52-668770,486506.9416342,
1715671073.530474,2427181,3804,4,TX,1,100,2024-05-14_12-47-53-401789,486507.6746534,
1715671074.080822,2427706,3890,4,TX,1,100,2024-05-14_12-47-54-001881,486508.2747451,
1715671074.720274,2428316,3994,4,TX,1,100,2024-05-14_12-47-54-702056,486508.9749199,
1715671075.259091,2428830,4080,4,TX,1,100,2024-05-14_12-47-55-235246,486509.5081101,
1715671076.000226,2429537,4203,4,TX,1,100,2024-05-14_12-47-55-935389,486510.2082533,
1715671076.681610,2430187,4305,4,TX,1,100,2024-05-14_12-47-56-535189,486510.8080530,
1715671077.632401,2431094,4460,4,TX,1,100,2024-05-14_12-47-57-268393,486511.5412571,
1715671077.863023,2431314,4495,4,TX,1,100,2024-05-14_12-47-57-834954,486512.1078178,
1715671078.517151,2431938,4601,4,TX,1,100,2024-05-14_12-47-58-501802,486512.7746660,
1715671079.124106,2432517,4703,4,TX,1,100,2024-05-14_12-47-59-101984,486513.3748480,
1715671079.911366,2433268,4824,4,TX,1,100,2024-05-14_12-47-59-801961,486514.0748251,
1715671080.423976,2433757,4909,4,TX,1,100,2024-05-14_12-48-00-401828,486514.6746920,
1715671081.065524,2434369,5017,4,TX,1,100,2024-05-14_12-48-01-035326,486515.3081904,
1715671081.726990,2435000,5118,4,TX,1,100,2024-05-14_12-48-01-568708,486515.8415721,
1715671082.608595,2435841,5255,4,TX,1,100,2024-05-14_12-48-02-301928,486516.5747925,
1715671082.850748,2436072,5292,4,TX,1,100,2024-05-14_12-48-02-835227,486517.1080915,
1715671083.713484,2436895,5430,4,TX,1,100,2024-05-14_12-48-03-668631,486517.9414948,
1715671084.242867,2437400,5516,4,TX,1,100,2024-05-14_12-48-04-201952,486518.4748163,
1715671084.973519,2438097,5637,4,TX,1,100,2024-05-14_12-48-04-901962,486519.1748258,
1715671085.517577,2438616,5722,4,TX,1,100,2024-05-14_12-48-05-501907,486519.7747712,
1715671086.641335,2439688,5892,4,TX,1,100,2024-05-14_12-48-06-235099,486520.5079632,
1715671086.871957,2439908,5929,4,TX,1,100,2024-05-14_12-48-06-835411,486521.1082753,
1715671087.503023,2440510,6033,4,TX,1,100,2024-05-14_12-48-07-435370,486521.7082344,
1715671088.022971,2441006,6121,4,TX,1,100,2024-05-14_12-48-08-001954,486522.2748178,
1715671088.879417,2441823,6256,4,TX,1,100,2024-05-14_12-48-08-801704,486523.0745679,
1715671089.426620,2442345,6343,4,TX,1,100,2024-05-14_12-48-09-368673,486523.6415376,
1715671090.174045,2443058,6464,4,TX,1,100,2024-05-14_12-48-10-068558,486524.3414223,
1715671090.604889,2443469,6532,4,TX,1,100,2024-05-14_12-48-10-568654,486524.8415184,
1715671091.349169,2444179,6654,4,TX,1,100,2024-05-14_12-48-11-335531,486525.6083949,
1715671091.998055,2444798,6762,4,TX,1,100,2024-05-14_12-48-11-935379,486526.2082431,
1715671092.687825,2445456,6866,4,TX,1,100,2024-05-14_12-48-12-669107,486526.9419707,
1715671093.333566,2446072,6972,4,TX,1,100,2024-05-14_12-48-13-235482,486527.5083466,
1715671094.052688,2446758,7071,4,TX,1,100,2024-05-14_12-48-13-868761,486528.1416252,
1715671094.472001,2447158,7142,4,TX,1,100,2024-05-14_12-48-14-402156,486528.6750197,
1715671095.222570,2447874,7261,4,TX,1,100,2024-05-14_12-48-15-168631,486529.4414951,
1715671095.787594,2448413,7349,4,TX,1,100,2024-05-14_12-48-15-768720,486530.0415841,
1715671096.528729,2449120,7469,4,TX,1,100,2024-05-14_12-48-16-501799,486530.7746635,
1715671097.168181,2449730,7574,4,TX,1,100,2024-05-14_12-48-17-068628,486531.3414918,
1715671097.827551,2450359,7678,4,TX,1,100,2024-05-14_12-48-17-802231,486532.0750952,
1715671098.347498,2450855,7765,4,TX,1,100,2024-05-14_12-48-18-335390,486532.6082539,
1715671099.082344,2451556,7886,4,TX,1,100,2024-05-14_12-48-19-068734,486533.3415985,
1715671099.730182,2452174,7990,4,TX,1,100,2024-05-14_12-48-19-602390,486533.8752542,
1715671100.363344,2452778,8091,4,TX,1,100,2024-05-14_12-48-20-335495,486534.6083589,
1715671100.914741,2453304,8177,4,TX,1,100,2024-05-14_12-48-20-901992,486535.1748566,
