LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1715672067.106665,3374995.000,28841,2,EA,1,100,3.881490
1715672067.173755,3375059.000,28858,1,EA,1,100,3.879352
1715672067.240845,3375123.000,28875,2,EA,1,100,3.881490
1715672067.307935,3375187.000,28875,2,EA,1,100,3.877171
1715672067.373977,3375250.000,28894,1,EA,1,100,3.887995
1715672067.441067,3375314.000,28911,2,EA,1,100,3.875023
1715672067.508157,3375378.000,28911,2,EA,1,100,3.868577
1715672067.574199,3375441.000,28929,2,EA,1,100,3.892338
1715672067.640241,3375504.000,28929,2,EA,1,100,3.881490
1715672067.706282,3375567.000,28945,1,EA,1,100,3.877171
1715672067.771800,3375629.500,28962,2,EA,1,100,3.887995
1715672067.837318,3375692.000,28962,2,EA,1,100,3.872877
1715672067.902311,3375754.000,28979,1,EA,1,100,3.875023
1715672067.968353,3375817.000,28994,2,EA,1,100,3.881490
1715672068.034395,3375880.000,28994,2,EA,1,100,3.877171
1715672068.102009,3375944.500,29013,2,EA,1,100,3.883676
1715672068.169623,3376009.000,29013,2,EA,1,100,3.875023
1715672068.236713,3376073.000,29031,1,EA,1,100,3.885834
1715672068.304327,3376137.500,29047,2,EA,1,100,3.879352
1715672068.371941,3376202.000,29047,2,EA,1,100,3.872877
1715672068.435887,3376263.000,29064,1,EA,1,100,3.872877
1715672068.503501,3376327.500,29081,2,EA,1,100,3.879352
1715672068.571115,3376392.000,29081,2,EA,1,100,3.877171
1715672068.636632,3376454.500,29098,2,EA,1,100,3.872877
1715672068.702150,3376517.000,29098,2,EA,1,100,3.872877
1715672068.770288,3376582.000,29114,1,EA,1,100,3.868577
1715672068.836330,3376645.000,29132,2,EA,1,100,3.872877
1715672068.902372,3376708.000,29132,2,EA,1,100,3.875023
1715672068.967366,3376770.000,29151,1,EA,1,100,3.877171
1715672069.033931,3376833.500,29166,2,EA,1,100,3.887995
1715672069.100497,3376897.000,29166,2,EA,1,100,3.877171
1715672069.167063,3376960.500,29183,2,EA,1,100,3.881490
1715672069.233629,3377024.000,29183,2,EA,1,100,3.870718
1715672069.301767,3377089.000,29200,1,EA,1,100,3.872877
1715672069.368333,3377152.500,29216,2,EA,1,100,3.879352
1715672069.434899,3377216.000,29216,2,EA,1,100,3.877171
1715672069.501989,3377280.000,29233,1,EA,1,100,3.870718
1715672069.569079,3377344.000,29250,2,EA,1,100,3.872877
1715672069.636169,3377408.000,29250,2,EA,1,100,3.868577
1715672069.703259,3377472.000,29267,1,EA,1,100,3.868577
1715672069.770349,3377536.000,29283,2,EA,1,100,3.870718
1715672069.837439,3377600.000,29283,2,EA,1,100,3.870718
1715672069.903481,3377663.000,29301,2,EA,1,100,3.872877
1715672069.969523,3377726.000,29301,2,EA,1,100,3.872877
1715672070.034516,3377788.000,29317,1,EA,1,100,3.875023
1715672070.101082,3377851.500,29335,2,EA,1,100,3.877171
1715672070.167648,3377915.000,29335,2,EA,1,100,3.875023
1715672070.233690,3377978.000,29352,1,EA,1,100,3.879352
1715672070.300780,3378042.000,29369,2,EA,1,100,3.875023
1715672070.367870,3378106.000,29369,2,EA,1,100,3.877171
1715672070.434436,3378169.500,29390,2,EA,1,100,3.864286
1715672070.501002,3378233.000,29390,2,EA,1,100,3.868577
1715672070.568092,3378297.000,29408,2,EA,1,100,3.877171
1715672070.635182,3378361.000,29408,2,EA,1,100,3.872877
1715672070.701224,3378424.000,29429,1,EA,1,100,3.892338
1715672070.768314,3378488.000,29445,2,EA,1,100,3.887995
1715672070.835404,3378552.000,29445,2,EA,1,100,3.881490
1715672070.901445,3378615.000,29461,2,EA,1,100,3.883676
1715672070.967487,3378678.000,29461,2,EA,1,100,3.872877
1715672071.033529,3378741.000,29478,1,EA,1,100,3.875023
1715672071.099571,3378804.000,29494,2,EA,1,100,3.879352
1715672071.165612,3378867.000,29494,2,EA,1,100,3.875023
1715672071.230606,3378929.000,29512,1,EA,1,100,3.879352
1715672071.296648,3378992.000,29532,2,EA,1,100,3.877171
1715672071.362689,3379055.000,29532,2,EA,1,100,3.877171
1715672071.430304,3379119.500,29548,2,EA,1,100,3.887995
1715672071.497918,3379184.000,29548,2,EA,1,100,3.875023
1715672071.565008,3379248.000,29565,1,EA,1,100,3.875023
1715672071.632622,3379312.500,29582,2,EA,1,100,3.872877
1715672071.700236,3379377.000,29582,2,EA,1,100,3.875023
1715672071.765230,3379439.000,29600,1,EA,1,100,3.883676
1715672071.832844,3379503.500,29620,2,EA,1,100,3.875023
1715672071.900458,3379568.000,29620,2,EA,1,100,3.868577
1715672071.966500,3379631.000,29635,2,EA,1,100,3.881490
1715672072.032542,3379694.000,29635,2,EA,1,100,3.877171
1715672072.100680,3379759.000,29652,1,EA,1,100,3.881490
1715672072.166198,3379821.500,29669,2,EA,1,100,3.887995
1715672072.231715,3379884.000,29669,2,EA,1,100,3.870718
1715672072.297757,3379947.000,29686,1,EA,1,100,3.868577
1715672072.364323,3380010.500,29700,2,EA,1,100,3.875023
1715672072.430889,3380074.000,29700,2,EA,1,100,3.868577
1715672072.496930,3380137.000,29718,2,EA,1,100,3.875023
1715672072.562972,3380200.000,29718,2,EA,1,100,3.866423
1715672072.631110,3380265.000,29737,1,EA,1,100,3.868577
1715672072.697676,3380328.500,29754,2,EA,1,100,3.883676
1715672072.764242,3380392.000,29754,2,EA,1,100,3.875023
1715672072.831332,3380456.000,29770,1,EA,1,100,3.877171
1715672072.898422,3380520.000,29786,2,EA,1,100,3.875023
1715672072.965512,3380584.000,29786,2,EA,1,100,3.868577
1715672073.032602,3380648.000,29802,2,EA,1,100,3.883676
1715672073.099692,3380712.000,29802,2,EA,1,100,3.866423
1715672073.166782,3380776.000,29822,1,EA,1,100,3.870718
1715672073.232824,3380839.000,29841,2,EA,1,100,3.872877
1715672073.298866,3380902.000,29841,2,EA,1,100,3.875023
1715672073.363859,3380964.000,29858,1,EA,1,100,3.875023
1715672073.430425,3381027.500,29873,2,EA,1,100,3.875023
1715672073.496991,3381091.000,29873,2,EA,1,100,3.868577
1715672073.563033,3381154.000,29890,2,EA,1,100,3.870718
1715672073.629075,3381217.000,29890,2,EA,1,100,3.862152
1715672073.697213,3381282.000,29906,1,EA,1,100,3.864286
1715672073.763779,3381345.500,29923,2,EA,1,100,3.875023
1715672073.830345,3381409.000,29923,2,EA,1,100,3.875023
1715672073.896387,3381472.000,29940,1,EA,1,100,3.872877
1715672073.963477,3381536.000,29961,2,EA,1,100,3.864286
1715672074.030567,3381600.000,29961,2,EA,1,100,3.868577
1715672074.097657,3381664.000,29976,2,EA,1,100,3.887995
1715672074.164747,3381728.000,29976,2,EA,1,100,3.875023
1715672074.231837,3381792.000,29994,1,EA,1,100,3.887995
1715672074.297354,3381854.500,30010,2,EA,1,100,3.879352
1715672074.362872,3381917.000,30010,2,EA,1,100,3.872877
1715672074.429438,3381980.500,30027,2,EA,1,100,3.875023
1715672074.496004,3382044.000,30027,2,EA,1,100,3.877171
1715672074.560997,3382106.000,30047,1,EA,1,100,3.875023
1715672074.627039,3382169.000,30062,2,EA,1,100,3.872877
1715672074.693081,3382232.000,30062,2,EA,1,100,3.877171
1715672074.761219,3382297.000,30078,1,EA,1,100,3.879352
1715672074.828309,3382361.000,30098,2,EA,1,100,3.881490
1715672074.895399,3382425.000,30098,2,EA,1,100,3.879352
1715672074.961441,3382488.000,30114,1,EA,1,100,3.883676
1715672075.028007,3382551.500,30130,2,EA,1,100,3.885834
1715672075.094573,3382615.000,30130,2,EA,1,100,3.890173
1715672075.162187,3382679.500,30149,2,EA,1,100,3.887995
1715672075.229801,3382744.000,30149,2,EA,1,100,3.875023
1715672075.295843,3382807.000,30166,1,EA,1,100,3.890173
1715672075.363457,3382871.500,30182,2,EA,1,100,3.881490
1715672075.431071,3382936.000,30182,2,EA,1,100,3.896691
1715672075.496589,3382998.500,30200,2,EA,1,100,3.890173
1715672075.562106,3383061.000,30200,2,EA,1,100,3.887995
1715672075.628148,3383124.000,30215,1,EA,1,100,3.885834
1715672075.694714,3383187.500,30231,2,EA,1,100,3.892338
1715672075.761280,3383251.000,30231,2,EA,1,100,3.879352
1715672075.828370,3383315.000,30252,1,EA,1,100,3.881490
1715672075.894412,3383378.000,30272,2,EA,1,100,3.881490
1715672075.960454,3383441.000,30272,2,EA,1,100,3.881490
1715672076.027020,3383504.500,30288,2,EA,1,100,3.887995
1715672076.093585,3383568.000,30288,2,EA,1,100,3.885834
1715672076.160675,3383632.000,30305,1,EA,1,100,3.879352
1715672076.227765,3383696.000,30322,2,EA,1,100,3.885834
1715672076.294855,3383760.000,30322,2,EA,1,100,3.885834
1715672076.361945,3383824.000,30339,1,EA,1,100,3.879352
1715672076.429035,3383888.000,30358,2,EA,1,100,3.885834
1715672076.496125,3383952.000,30358,2,EA,1,100,3.887995
1715672076.562167,3384015.000,30376,2,EA,1,100,3.892338
1715672076.628209,3384078.000,30376,2,EA,1,100,3.894521
1715672076.693202,3384140.000,30392,1,EA,1,100,3.887995
1715672076.759244,3384203.000,30407,2,EA,1,100,3.887995
1715672076.825286,3384266.000,30407,2,EA,1,100,3.887995
1715672076.891328,3384329.000,30424,1,EA,1,100,3.887995
1715672076.958418,3384393.000,30443,2,EA,1,100,3.890173
1715672077.025508,3384457.000,30443,2,EA,1,100,3.881490
1715672077.092074,3384520.500,30462,2,EA,1,100,3.896691
1715672077.158640,3384584.000,30462,2,EA,1,100,3.881490
1715672077.224681,3384647.000,30480,1,EA,1,100,3.877171
1715672077.291771,3384711.000,30494,2,EA,1,100,3.881490
1715672077.358861,3384775.000,30494,2,EA,1,100,3.892338
1715672077.425951,3384839.000,30511,1,EA,1,100,3.894521
1715672077.493042,3384903.000,30528,2,EA,1,100,3.885834
1715672077.560132,3384967.000,30528,2,EA,1,100,3.877171
1715672077.626173,3385030.000,30545,2,EA,1,100,3.881490
1715672077.692215,3385093.000,30545,2,EA,1,100,3.872877
1715672077.759305,3385157.000,30565,1,EA,1,100,3.877171
1715672077.824823,3385219.500,30582,2,EA,1,100,3.887995
1715672077.890340,3385282.000,30582,2,EA,1,100,3.877171
1715672077.956382,3385345.000,30598,1,EA,1,100,3.881490
1715672078.023472,3385409.000,30615,2,EA,1,100,3.883676
1715672078.090562,3385473.000,30615,2,EA,1,100,3.881490
1715672078.157652,3385537.000,30632,2,EA,1,100,3.881490
1715672078.224742,3385601.000,30632,2,EA,1,100,3.879352
1715672078.290784,3385664.000,30652,1,EA,1,100,3.875023
1715672078.357350,3385727.500,30666,2,EA,1,100,3.879352
1715672078.423916,3385791.000,30666,2,EA,1,100,3.883676
1715672078.491530,3385855.500,30684,2,EA,1,100,3.883676
1715672078.559144,3385920.000,30684,2,EA,1,100,3.872877
1715672078.625186,3385983.000,30700,1,EA,1,100,3.877171
1715672078.692800,3386047.500,30719,2,EA,1,100,3.872877
1715672078.760414,3386112.000,30719,2,EA,1,100,3.875023
1715672078.825408,3386174.000,30735,1,EA,1,100,3.875023
1715672078.891449,3386237.000,30751,2,EA,1,100,3.883676
1715672078.957491,3386300.000,30751,2,EA,1,100,3.877171
1715672079.023533,3386363.000,30768,2,EA,1,100,3.890173
1715672079.089575,3386426.000,30768,2,EA,1,100,3.885834
1715672079.155617,3386489.000,30787,1,EA,1,100,3.883676
1715672079.221658,3386552.000,30804,2,EA,1,100,3.885834
1715672079.287700,3386615.000,30804,2,EA,1,100,3.877171
1715672079.353742,3386678.000,30821,1,EA,1,100,3.883676
1715672079.420832,3386742.000,30835,2,EA,1,100,3.881490
1715672079.487922,3386806.000,30835,2,EA,1,100,3.883676
1715672079.555012,3386870.000,30856,2,EA,1,100,3.885834
1715672079.622102,3386934.000,30856,2,EA,1,100,3.877171
1715672079.689192,3386998.000,30874,1,EA,1,100,3.890173
1715672079.756282,3387062.000,30891,2,EA,1,100,3.890173
1715672079.823372,3387126.000,30891,2,EA,1,100,3.883676
1715672079.889414,3387189.000,30908,2,EA,1,100,3.890173
1715672079.955456,3387252.000,30908,2,EA,1,100,3.890173
1715672080.020449,3387314.000,30925,1,EA,1,100,3.885834
1715672080.086491,3387377.000,30939,2,EA,1,100,3.890173
1715672080.152533,3387440.000,30939,2,EA,1,100,3.879352
1715672080.218574,3387503.000,30957,1,EA,1,100,3.883676
1715672080.285664,3387567.000,30976,2,EA,1,100,3.883676
1715672080.352754,3387631.000,30976,2,EA,1,100,3.879352
1715672080.419320,3387694.500,30993,2,EA,1,100,3.885834
1715672080.485886,3387758.000,30993,2,EA,1,100,3.883676
1715672080.551928,3387821.000,31010,1,EA,1,100,3.879352
1715672080.619018,3387885.000,31025,2,EA,1,100,3.894521
1715672080.686108,3387949.000,31025,2,EA,1,100,3.887995
1715672080.753198,3388013.000,31041,1,EA,1,100,3.885834
1715672080.819939,3388076.667,31061,3,EA,1,100,3.879352
1715672080.886679,3388140.333,31061,3,EA,1,100,3.879352
1715672080.953420,3388204.000,31061,3,EA,1,100,3.875023
1715672081.020510,3388268.000,31077,2,EA,1,100,3.877171
1715672081.087600,3388332.000,31077,2,EA,1,100,3.883676
1715672081.153117,3388394.500,31100,2,EA,1,100,3.901054
1715672081.218635,3388457.000,31100,2,EA,1,100,3.892338
1715672081.284677,3388520.000,31118,1,EA,1,100,3.896691
1715672081.351767,3388584.000,31135,2,EA,1,100,3.887995
1715672081.418857,3388648.000,31135,2,EA,1,100,3.894521
1715672081.485423,3388711.500,31152,2,EA,1,100,3.887995
1715672081.551989,3388775.000,31152,2,EA,1,100,3.885834
1715672081.618031,3388838.000,31169,1,EA,1,100,3.885834
1715672081.684596,3388901.500,31188,2,EA,1,100,3.892338
1715672081.751162,3388965.000,31188,2,EA,1,100,3.892338
1715672081.818252,3389029.000,31205,1,EA,1,100,3.892338
1715672081.885342,3389093.000,31222,2,EA,1,100,3.883676
1715672081.952432,3389157.000,31222,2,EA,1,100,3.892338
1715672082.019522,3389221.000,31239,1,EA,1,100,3.887995
1715672082.086088,3389284.500,31254,2,EA,1,100,3.885834
1715672082.152654,3389348.000,31254,2,EA,1,100,3.883676
1715672082.218696,3389411.000,31274,2,EA,1,100,3.881490
1715672082.284738,3389474.000,31274,2,EA,1,100,3.881490
1715672082.349731,3389536.000,31290,1,EA,1,100,3.898864
1715672082.415773,3389599.000,31307,2,EA,1,100,3.885834
1715672082.481815,3389662.000,31307,2,EA,1,100,3.892338
1715672082.547857,3389725.000,31324,2,EA,1,100,3.887995
1715672082.613898,3389788.000,31324,2,EA,1,100,3.881490
1715672082.679940,3389851.000,31340,1,EA,1,100,3.883676
1715672082.747030,3389915.000,31357,2,EA,1,100,3.894521
1715672082.814120,3389979.000,31357,2,EA,1,100,3.877171
1715672082.882258,3390044.000,31378,1,EA,1,100,3.883676
1715672082.948824,3390107.500,31394,2,EA,1,100,3.890173
1715672083.015390,3390171.000,31394,2,EA,1,100,3.890173
1715672083.082480,3390235.000,31411,2,EA,1,100,3.892338
1715672083.149570,3390299.000,31411,2,EA,1,100,3.892338
1715672083.215612,3390362.000,31428,1,EA,1,100,3.890173
1715672083.281654,3390425.000,31443,2,EA,1,100,3.887995
1715672083.347696,3390488.000,31443,2,EA,1,100,3.885834
1715672083.414786,3390552.000,31460,1,EA,1,100,3.887995
1715672083.480303,3390614.500,31478,2,EA,1,100,3.892338
1715672083.545821,3390677.000,31478,2,EA,1,100,3.892338
1715672083.612911,3390741.000,31494,2,EA,1,100,3.896691
1715672083.680001,3390805.000,31494,2,EA,1,100,3.890173
1715672083.746043,3390868.000,31511,1,EA,1,100,3.885834
1715672083.812608,3390931.500,31528,2,EA,1,100,3.892338
1715672083.879174,3390995.000,31528,2,EA,1,100,3.892338
1715672083.947313,3391060.000,31545,1,EA,1,100,3.894521
1715672084.013879,3391123.500,31561,2,EA,1,100,3.896691
1715672084.080445,3391187.000,31561,2,EA,1,100,3.890173
1715672084.147535,3391251.000,31578,1,EA,1,100,3.901054
1715672084.214100,3391314.500,31599,2,EA,1,100,3.898864
1715672084.280666,3391378.000,31599,2,EA,1,100,3.894521
1715672084.347756,3391442.000,31615,2,EA,1,100,3.907609
1715672084.414846,3391506.000,31615,2,EA,1,100,3.898864
1715672084.480888,3391569.000,31631,1,EA,1,100,3.907609
1715672084.546406,3391631.500,31649,2,EA,1,100,3.898864
1715672084.611923,3391694.000,31649,2,EA,1,100,3.896691
1715672084.678489,3391757.500,31668,2,EA,1,100,3.894521
1715672084.745055,3391821.000,31668,2,EA,1,100,3.892338
1715672084.811097,3391884.000,31685,1,EA,1,100,3.903231
1715672084.877663,3391947.500,31700,2,EA,1,100,3.905426
1715672084.944229,3392011.000,31700,2,EA,1,100,3.894521
1715672085.013415,3392077.000,31719,1,EA,1,100,3.907609
1715672085.078933,3392139.500,31735,2,EA,1,100,3.890173
1715672085.144451,3392202.000,31735,2,EA,1,100,3.896691
1715672085.211541,3392266.000,31753,2,EA,1,100,3.890173
1715672085.278631,3392330.000,31753,2,EA,1,100,3.890173
1715672085.345721,3392394.000,31769,1,EA,1,100,3.896691
1715672085.412287,3392457.500,31787,2,EA,1,100,3.903231
1715672085.478853,3392521.000,31787,2,EA,1,100,3.898864
1715672085.544894,3392584.000,31804,1,EA,1,100,3.898864
1715672085.610936,3392647.000,31821,2,EA,1,100,3.894521
1715672085.676978,3392710.000,31821,2,EA,1,100,3.905426
1715672085.743020,3392773.000,31837,2,EA,1,100,3.896691
1715672085.809061,3392836.000,31837,2,EA,1,100,3.890173
1715672085.873006,3392897.000,31857,1,EA,1,100,3.892338
1715672085.940096,3392961.000,31874,2,EA,1,100,3.905426
1715672086.007186,3393025.000,31874,2,EA,1,100,3.901054
1715672086.074276,3393089.000,31891,1,EA,1,100,3.907609
1715672086.141891,3393153.500,31908,2,EA,1,100,3.896691
1715672086.209505,3393218.000,31908,2,EA,1,100,3.894521
1715672086.276071,3393281.500,31927,2,EA,1,100,3.905426
1715672086.342637,3393345.000,31927,2,EA,1,100,3.898864
1715672086.409727,3393409.000,31942,1,EA,1,100,3.896691
1715672086.476293,3393472.500,31964,2,EA,1,100,3.901054
1715672086.542859,3393536.000,31964,2,EA,1,100,3.890173
1715672086.609949,3393600.000,31980,2,EA,1,100,3.896691
1715672086.677039,3393664.000,31980,2,EA,1,100,3.890173
1715672086.744129,3393728.000,32000,1,EA,1,100,3.901054
1715672086.809646,3393790.500,32019,2,EA,1,100,3.901054
1715672086.875164,3393853.000,32019,2,EA,1,100,3.896691
1715672086.942254,3393917.000,32036,2,EA,1,100,3.894521
1715672087.009344,3393981.000,32036,2,EA,1,100,3.898864
1715672087.075386,3394044.000,32052,1,EA,1,100,3.898864
1715672087.141428,3394107.000,32069,2,EA,1,100,3.898864
1715672087.207469,3394170.000,32069,2,EA,1,100,3.901054
1715672087.274559,3394234.000,32084,2,EA,1,100,3.901054
1715672087.341649,3394298.000,32084,2,EA,1,100,3.890173
1715672087.408739,3394362.000,32101,1,EA,1,100,3.898864
1715672087.475829,3394426.000,32118,2,EA,1,100,3.903231
1715672087.542919,3394490.000,32118,2,EA,1,100,3.892338
1715672087.608961,3394553.000,32135,1,EA,1,100,3.887995
1715672087.676051,3394617.000,32151,2,EA,1,100,3.894521
1715672087.743141,3394681.000,32151,2,EA,1,100,3.892338
1715672087.808659,3394743.500,32169,2,EA,1,100,3.901054
1715672087.874177,3394806.000,32169,2,EA,1,100,3.892338
1715672087.940218,3394869.000,32185,1,EA,1,100,3.894521
1715672088.005736,3394931.500,32205,2,EA,1,100,3.896691
1715672088.071254,3394994.000,32205,2,EA,1,100,3.901054
1715672088.137295,3395057.000,32221,1,EA,1,100,3.903231
1715672088.203861,3395120.500,32238,2,EA,1,100,3.898864
1715672088.270427,3395184.000,32238,2,EA,1,100,3.905426
1715672088.336993,3395247.500,32253,2,EA,1,100,3.901054
1715672088.403559,3395311.000,32253,2,EA,1,100,3.892338
1715672088.470649,3395375.000,32270,1,EA,1,100,3.901054
1715672088.537739,3395439.000,32290,2,EA,1,100,3.905426
1715672088.604829,3395503.000,32290,2,EA,1,100,3.892338
1715672088.671919,3395567.000,32307,1,EA,1,100,3.903231
1715672088.738485,3395630.500,32321,2,EA,1,100,3.896691
1715672088.805051,3395694.000,32321,2,EA,1,100,3.898864
1715672088.871617,3395757.500,32341,2,EA,1,100,3.901054
1715672088.938183,3395821.000,32341,2,EA,1,100,3.887995
1715672089.004224,3395884.000,32357,1,EA,1,100,3.896691
1715672089.070266,3395947.000,32374,2,EA,1,100,3.901054
1715672089.136308,3396010.000,32374,2,EA,1,100,3.892338
1715672089.200253,3396071.000,32391,1,EA,1,100,3.894521
1715672089.267343,3396135.000,32407,2,EA,1,100,3.892338
1715672089.334433,3396199.000,32407,2,EA,1,100,3.894521
1715672089.401523,3396263.000,32425,2,EA,1,100,3.892338
1715672089.468613,3396327.000,32425,2,EA,1,100,3.887995
1715672089.536752,3396392.000,32443,1,EA,1,100,3.892338
1715672089.603317,3396455.500,32459,2,EA,1,100,3.885834
1715672089.669883,3396519.000,32459,2,EA,1,100,3.885834
1715672089.736973,3396583.000,32476,1,EA,1,100,3.887995
1715672089.804063,3396647.000,32497,2,EA,1,100,3.887995
1715672089.871153,3396711.000,32497,2,EA,1,100,3.879352
1715672089.938243,3396775.000,32513,2,EA,1,100,3.887995
1715672090.005333,3396839.000,32513,2,EA,1,100,3.881490
1715672090.072423,3396903.000,32529,1,EA,1,100,3.887995
1715672090.137941,3396965.500,32547,2,EA,1,100,3.875023
1715672090.203459,3397028.000,32547,2,EA,1,100,3.877171
1715672090.269500,3397091.000,32563,1,EA,1,100,3.883676
1715672090.336066,3397154.500,32579,2,EA,1,100,3.881490
1715672090.402632,3397218.000,32579,2,EA,1,100,3.883676
1715672090.468674,3397281.000,32595,2,EA,1,100,3.885834
1715672090.534716,3397344.000,32595,2,EA,1,100,3.879352
1715672090.602854,3397409.000,32617,1,EA,1,100,3.883676
1715672090.669420,3397472.500,32633,2,EA,1,100,3.890173
1715672090.735986,3397536.000,32633,2,EA,1,100,3.894521
1715672090.803076,3397600.000,32650,1,EA,1,100,3.894521
1715672090.869642,3397663.500,32666,2,EA,1,100,3.885834
1715672090.936208,3397727.000,32666,2,EA,1,100,3.877171
1715672091.003298,3397791.000,32682,2,EA,1,100,3.883676
1715672091.070388,3397855.000,32682,2,EA,1,100,3.881490
1715672091.136430,3397918.000,32698,1,EA,1,100,3.887995
1715672091.201947,3397980.500,32721,2,EA,1,100,3.892338
1715672091.267465,3398043.000,32721,2,EA,1,100,3.885834
1715672091.332458,3398105.000,32737,1,EA,1,100,3.892338
1715672091.398500,3398168.000,32753,2,EA,1,100,3.890173
1715672091.464542,3398231.000,32753,2,EA,1,100,3.892338
1715672091.531108,3398294.500,32769,2,EA,1,100,3.883676
1715672091.597673,3398358.000,32769,2,EA,1,100,3.881490
1715672091.666860,3398424.000,32788,1,EA,1,100,3.885834
1715672091.732378,3398486.500,32804,2,EA,1,100,3.887995
1715672091.797895,3398549.000,32804,2,EA,1,100,3.883676
1715672091.865247,3398613.250,32828,4,EA,1,100,3.892338
1715672091.932600,3398677.500,32828,4,EA,1,100,3.901054
1715672091.999952,3398741.750,32828,4,EA,1,100,3.892338
1715672092.067304,3398806.000,32828,4,EA,1,100,3.883676
1715672092.132821,3398868.500,32845,2,EA,1,100,3.877171
1715672092.198339,3398931.000,32845,2,EA,1,100,3.885834
1715672092.265429,3398995.000,32862,1,EA,1,100,3.896691
1715672092.330947,3399057.500,32879,2,EA,1,100,3.901054
1715672092.396464,3399120.000,32879,2,EA,1,100,3.894521
1715672092.461982,3399182.500,32897,2,EA,1,100,3.894521
1715672092.527499,3399245.000,32897,2,EA,1,100,3.883676
1715672092.595638,3399310.000,32915,1,EA,1,100,3.890173
1715672092.662204,3399373.500,32932,2,EA,1,100,3.898864
1715672092.728770,3399437.000,32932,2,EA,1,100,3.890173
1715672092.796384,3399501.500,32949,2,EA,1,100,3.894521
1715672092.863998,3399566.000,32949,2,EA,1,100,3.898864
1715672092.930040,3399629.000,32966,1,EA,1,100,3.894521
1715672092.997130,3399693.000,32980,2,EA,1,100,3.894521
1715672093.064220,3399757.000,32980,2,EA,1,100,3.892338
1715672093.131310,3399821.000,33000,1,EA,1,100,3.892338
1715672093.198400,3399885.000,33017,2,EA,1,100,3.894521
1715672093.265490,3399949.000,33017,2,EA,1,100,3.898864
1715672093.332580,3400013.000,33034,1,EA,1,100,3.892338
1715672093.398622,3400076.000,33049,2,EA,1,100,3.894521
1715672093.464664,3400139.000,33049,2,EA,1,100,3.894521
1715672093.530705,3400202.000,33066,2,EA,1,100,3.890173
1715672093.596747,3400265.000,33066,2,EA,1,100,3.892338
1715672093.664885,3400330.000,33082,1,EA,1,100,3.894521
1715672093.730403,3400392.500,33101,2,EA,1,100,3.890173
1715672093.795920,3400455.000,33101,2,EA,1,100,3.890173
1715672093.861962,3400518.000,33118,1,EA,1,100,3.896691
1715672093.929052,3400582.000,33134,2,EA,1,100,3.892338
1715672093.996142,3400646.000,33134,2,EA,1,100,3.894521
1715672094.063232,3400710.000,33149,2,EA,1,100,3.892338
1715672094.130322,3400774.000,33149,2,EA,1,100,3.887995
1715672094.197412,3400838.000,33167,1,EA,1,100,3.887995
1715672094.263978,3400901.500,33183,2,EA,1,100,3.894521
1715672094.330544,3400965.000,33183,2,EA,1,100,3.894521
1715672094.397634,3401029.000,33200,1,EA,1,100,3.898864
1715672094.463152,3401091.500,33219,2,EA,1,100,3.892338
1715672094.528669,3401154.000,33219,2,EA,1,100,3.894521
1715672094.594187,3401216.500,33235,2,EA,1,100,3.903231
1715672094.659705,3401279.000,33235,2,EA,1,100,3.890173
1715672094.725746,3401342.000,33251,1,EA,1,100,3.894521
1715672094.792312,3401405.500,33271,2,EA,1,100,3.896691
1715672094.858878,3401469.000,33271,2,EA,1,100,3.890173
1715672094.924920,3401532.000,33287,1,EA,1,100,3.901054
1715672094.991486,3401595.500,33303,2,EA,1,100,3.898864
1715672095.058052,3401659.000,33303,2,EA,1,100,3.901054
1715672095.125666,3401723.500,33319,2,EA,1,100,3.903231
1715672095.193280,3401788.000,33319,2,EA,1,100,3.903231
1715672095.259322,3401851.000,33336,1,EA,1,100,3.905426
1715672095.326936,3401915.500,33352,2,EA,1,100,3.892338
1715672095.394550,3401980.000,33352,2,EA,1,100,3.896691
1715672095.459544,3402042.000,33369,1,EA,1,100,3.903231
1715672095.526110,3402105.500,33384,2,EA,1,100,3.909793
1715672095.592675,3402169.000,33384,2,EA,1,100,3.896691
1715672095.658193,3402231.500,33401,2,EA,1,100,3.896691
1715672095.723711,3402294.000,33401,2,EA,1,100,3.890173
1715672095.790801,3402358.000,33420,1,EA,1,100,3.894521
1715672095.856843,3402421.000,33440,2,EA,1,100,3.912011
1715672095.922884,3402484.000,33440,2,EA,1,100,3.894521
1715672095.988926,3402547.000,33456,1,EA,1,100,3.894521
1715672096.056016,3402611.000,33472,2,EA,1,100,3.898864
1715672096.123106,3402675.000,33472,2,EA,1,100,3.887995
1715672096.190196,3402739.000,33490,2,EA,1,100,3.896691
1715672096.257286,3402803.000,33490,2,EA,1,100,3.901054
1715672096.324376,3402867.000,33507,1,EA,1,100,3.894521
1715672096.391466,3402931.000,33523,2,EA,1,100,3.898864
1715672096.458556,3402995.000,33523,2,EA,1,100,3.892338
1715672096.525646,3403059.000,33541,1,EA,1,100,3.892338
1715672096.592736,3403123.000,33555,2,EA,1,100,3.901054
1715672096.659827,3403187.000,33555,2,EA,1,100,3.890173
1715672096.726917,3403251.000,33572,1,EA,1,100,3.892338
1715672096.792434,3403313.500,33589,2,EA,1,100,3.890173
1715672096.857952,3403376.000,33589,2,EA,1,100,3.887995
1715672096.925042,3403440.000,33611,2,EA,1,100,3.892338
